IPKW: Invesco International BuyBack Achievers™ ETF
Inception Date: 2014-02-27
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	108038
Shares Outstanding: 2800000
Expense Ratio: 0.55%
Tracks This Index: NASDAQ International BuyBack Achievers Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IPKW


Holding,Symbol,Weighting
Tokyo Electron Ltd.,8035,5.77%
Nippon Telegraph and Telephone Corporation,9432,5.26%
Nutrien Ltd.,NTR,5.16%
Wipro Limited Sponsored ADR,WIT,4.96%
Vivendi SE,VIV,4.71%
Akzo Nobel N.V.,AKZA,4.44%
Mitsubishi Corporation,8058,4.19%
Olympus Corp.,7733,4.16%
Magna International Inc.,MG,3.1%
Whitbread PLC,WTB,3.02%
Bluescope Steel Limited,BSL,3.01%
Pandora A/S,PNDORA,2.99%
"SK Holdings Co., Ltd.",034730,2.75%
Standard Life Aberdeen PLC,SLA,2.7%
Qantas Airways Limited,QAN,2.63%
Swiss Life Holding AG,SLHN,2.5%
Great-West Lifeco Inc.,GWO,2.44%
Lundin Energy AB,LUNE,2.39%
Power Corporation of Canada,POW,2.37%
TFI International Inc.,TFII,2.23%
United Internet AG,UTDI,2.08%
Dialog Semiconductor plc,DLG,1.85%
Ansell Limited,ANN,1.61%
Bridgestone Corporation,5108,1.44%
"Nomura Holdings, Inc.",8604,1.28%
CI Financial Corp.,CIX,1.19%
Z Holdings Corporation,4689,1.17%
"BRP, Inc.",DOO,1.16%
"Nomura Research Institute,Ltd.",4307,1.12%
Jyske Bank A/S,JYSK,1.01%
Subsea 7 S.A.,SUBC,0.95%
First Capital Real Estate Investment Trust,FCR.UT,0.89%
Parex Resources Inc.,PXT,0.88%
IMMOFINANZ AG,IIA,0.88%
Daily Mail & General Trust plc Class A,DMGT,0.85%
Toshiba Corporation,6502,0.82%
Micro Focus International plc,MCRO,0.82%
Great Portland Estates plc,GPOR,0.7%
Seven Generations Energy Ltd. Class A,VII,0.55%
ECN Capital Corp.,ECN,0.54%
Capital Securities Corp.,6005,0.5%
AMG Advanced Metallurgical Group N.V.,AMG,0.46%
Artis Real Estate Investment Trust,AX.UT,0.46%
"Daito Trust Construction Co., Ltd.",1878,0.45%
Home Capital Group Inc.,HCG,0.44%
Intershop Holding AG,ISN,0.41%
"Dai Nippon Printing Co., Ltd.",7912,0.4%
Camil Alimentos SA,CAML3,0.36%
Prosegur Compania de Seguridad SA,PSG,0.35%
Celestica Inc.,CLS,0.34%
Medipal Holdings Corporation,7459,0.32%
Greencore Group Plc,GNC,0.3%
"JAPAN POST INSURANCE Co., Ltd.",7181,0.3%
Enerplus Corporation,ERF,0.3%
"Daishin Securities Co., Ltd",003540,0.24%
K\'S Holdings Corporation,8282,0.23%
DNO ASA Class A,DNO,0.21%
"Knight Therapeutics, Inc.",GUD,0.19%
Genworth Mortgage Insurance Australia Ltd,GMA,0.18%
"Shinsei Bank, Limited",8303,0.16%
Daicel Corporation,4202,0.15%
Nikon Corp.,7731,0.15%
"Sankyo Co., Ltd.",6417,0.12%
"DeNA Co., Ltd.",2432,0.11%
"Duskin Co., Ltd.",4665,0.1%
"Tokyo Steel Manufacturing Co., Ltd.",5423,0.06%
METAWATER Co.Ltd.,9551,0.05%
Maxell Holdings Ltd.,6810,0.05%
Hokuetsu Corporation,3865,0.05%
Toa Corporation (Construction),1885,0.03%
Unipres Corporation,5949,0.02%
U.S. Dollar,Other,-0.07%
