SFYX: SoFi Next 500 ETF
Inception Date: 2019-04-11
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	18758
Shares Outstanding: 1550000
Expense Ratio: %
Tracks This Index: Solactive SoFi US Next 500 Growth Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: SoFi ETFs
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SFYX


Holding,Symbol,Weighting
PTC Inc.,PTC,1.89%
"Enphase Energy, Inc.",ENPH,1.39%
Axon Enterprise Inc,AAXN,1.25%
"Chegg, Inc.",CHGG,1.13%
"Avantor, Inc.",AVTR,1.11%
"Lumentum Holdings, Inc.",LITE,1.01%
"Five9, Inc.",FIVN,1.0%
Apollo Global Management Inc. Class A,APO,0.95%
"Neurocrine Biosciences, Inc.",NBIX,0.94%
Freshpet Inc,FRPT,0.89%
Horizon Therapeutics Public Limited Company,HZNP,0.88%
"CrowdStrike Holdings, Inc. Class A",CRWD,0.87%
Zynga Inc. Class A,ZNGA,0.84%
Scotts Miracle-Gro Company Class A,SMG,0.79%
SolarWinds Corp.,SWI,0.74%
"Affiliated Managers Group, Inc.",AMG,0.72%
"Hain Celestial Group, Inc.",HAIN,0.72%
"NRG Energy, Inc.",NRG,0.67%
Colfax Corporation,CFX,0.65%
"HubSpot, Inc.",HUBS,0.64%
"Zscaler, Inc.",ZS,0.63%
"Ceridian HCM Holding, Inc.",CDAY,0.61%
"CyrusOne, Inc.",CONE,0.61%
AGNC Investment Corp.,AGNC,0.61%
"Dropbox, Inc. Class A",DBX,0.58%
"Zendesk, Inc.",ZEN,0.55%
"Guidewire Software, Inc.",GWRE,0.55%
Newell Brands Inc,NWL,0.52%
"Syneos Health, Inc. Class A",SYNH,0.5%
"Nuance Communications, Inc.",NUAN,0.5%
"Penumbra, Inc.",PEN,0.5%
"Monolithic Power Systems, Inc.",MPWR,0.48%
"First Solar, Inc.",FSLR,0.47%
Trimble Inc.,TRMB,0.47%
Universal Display Corporation,OLED,0.43%
Brink\'s Company,BCO,0.42%
Brunswick Corporation,BC,0.42%
"Etsy, Inc.",ETSY,0.41%
"MongoDB, Inc. Class A",MDB,0.4%
Repligen Corporation,RGEN,0.4%
Avalara Inc,AVLR,0.4%
"RealPage, Inc.",RP,0.4%
NCR Corporation,NCR,0.39%
Inphi Corporation,IPHI,0.39%
"ViaSat, Inc.",VSAT,0.38%
"Arrowhead Pharmaceuticals, Inc.",ARWR,0.38%
Silicon Laboratories Inc.,SLAB,0.37%
United Therapeutics Corporation,UTHR,0.37%
