EMQQ: Emerging Markets Internet & Ecommerce ETF
Inception Date: 2014-11-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1496750
Shares Outstanding: 23500000
Expense Ratio: 0.86%
Tracks This Index: Emerging Markets Internet and Ecommerce Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Exchange Traded Concepts
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EMQQ


Holding,Symbol,Weighting
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,8.52%
Tencent Holdings Ltd.,700,7.14%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,6.72%
"JD.com, Inc. Sponsored ADR Class A",JD,6.36%
Meituan Class B,3690,5.79%
"MercadoLibre, Inc.",MELI,5.64%
Naspers Limited Class N,NPN,4.83%
"Baidu, Inc. Sponsored ADR Class A",BIDU,4.26%
Prosus N.V. Class N,PRX,4.15%
"KE Holdings, Inc. Sponsored ADR Class A",BEKE,4.03%
"NetEase, Inc. Sponsored ADR",NTES,3.68%
Lufax Holding Limited Sponsored ADR Class A,LU,3.28%
NAVER Corp.,035420,3.03%
Sea Ltd. (Singapore) Sponsored ADR Class A,SE,2.99%
Yandex NV Class A,YNDX,2.0%
Delivery Hero SE,DHER,1.93%
"Bilibili, Inc. Sponsored ADR Class Z",BILI,1.56%
Kakao Corp.,035720,1.53%
StoneCo Ltd. Class A,STNE,1.47%
Trip.com Group Ltd. Sponsored ADR,TCOM,1.3%
Magazine Luiza S.A.,MGLU3,1.21%
NCsoft Corporation,036570,1.08%
Alibaba Health Information Technology Ltd.,241,1.07%
"Kingdee International Software Group Co., Ltd.",268,1.06%
PagSeguro Digital Ltd. Class A,PAGS,0.96%
Kingsoft Cloud Holdings Ltd Sponsored ADR,KC,0.81%
Vipshop Holdings Ltd Sponsored ADR,VIPS,0.8%
Dada Nexus Ltd. Sponsored ADR,DADA,0.71%
Ozon Holdings Plc Sponsored ADR,OZON,0.7%
Allegro.eu SA,ALE,0.66%
OneConnect Financial Technology Co Ltd Sponsored ADR,OCFT,0.65%
"Autohome, Inc. Sponsored ADR Class A",ATHM,0.55%
Ping An Healthcare and Technology Company Limited,1833,0.54%
Tencent Music Entertainment Group Sponsored ADR Class A,TME,0.52%
Mail.ru Group Ltd. Sponsored GDR,MAIL,0.51%
Kingsoft Corp. Ltd.,3888,0.49%
Info Edge India Ltd.,532777,0.41%
China Youzan Limited,8083,0.39%
EQUITY OTHER,Other,0.37%
B2W Companhia Digital,BTOW3,0.29%
"GSX Techedu, Inc. Sponsored ADR Class A",GSX,0.28%
51job Inc Sponsored ADR,JOBS,0.28%
Multichoice Group Ltd,MCG,0.28%
"JOYY, Inc. Sponsored ADR Class A",YY,0.26%
China Literature Ltd.,772,0.26%
"iQIYI, Inc. Sponsored ADR Class A",IQ,0.25%
"21Vianet Group, Inc. Sponsored ADR Class A",VNET,0.23%
Jumia Technologies AG Sponsored ADR,JMIA,0.21%
Baozun Inc Sponsored ADR Class A,BZUN,0.2%
SINA Corp.,SINA,0.2%
"Zhongan Online P&C Insurance Co., Ltd. Class H",6060,0.19%
Momo Inc Sponsored ADR Class A,MOMO,0.18%
Futu Holdings Ltd. Sponsored ADR Class A,FUTU,0.17%
"Weimob, Inc.",2013,0.16%
Alibaba Pictures Group Limited,1060,0.15%
Yalla Group Limited Sponsored ADR Class A,YALA,0.14%
Kakao Games Corp.,293490,0.13%
MakeMyTrip Ltd.,MMYT,0.13%
Locaweb Servicos de Internet SA,LWSA3,0.12%
Weibo Corp Sponsored ADR Class A,WB,0.11%
Tongcheng-Elong Holdings Limited,780,0.11%
"CJ ENM Co., Ltd.",035760,0.11%
Com2us Corporation,078340,0.11%
HengTen Networks Group Limited,136,0.11%
momo.com Incorporated,8454,0.1%
DouYu International Holdings Ltd. Sponsored ADR,DOYU,0.08%
Afya Limited Class A,AFYA,0.08%
"Route Mobile, Ltd.",543228,0.08%
Yixin Group Ltd.,2858,0.08%
"So-Young International, Inc. Sponsored ADR Class A",SY,0.07%
Headhunter Group Plc Sponsored ADR,HHR,0.07%
Lexinfintech Holdings Ltd. Sponsored ADR Class A,LX,0.07%
"Despegar.com, Corp.",DESP,0.07%
Yeahka Limited,9923,0.07%
Koolearn Technology Holding Limited,1797,0.07%
"360 DigiTech, Inc. ADR Class A",QFIN,0.06%
NHN Corporation,181710,0.06%
Maoyan Entertainment,1896,0.06%
CVC Brasil Operadora e Agencia de Viagens SA,CVCB3,0.06%
"Sogou, Inc. Sponsored ADR",SOGO,0.05%
Qiwi Plc Sponsored ADR Class B,QIWI,0.05%
"XD, Inc.",2400,0.05%
Fangdd Network Group Ltd Sponsored ADR Class A,DUO,0.04%
NetDragon Websoft Holdings Limited,777,0.04%
Webzen Inc.,069080,0.04%
"AfreecaTV Co., Ltd.",067160,0.04%
"Meitu, Inc",1357,0.04%
Grupo de Moda Soma SA,SOMA3,0.04%
Phoenix Tree Holdings Ltd Sponsored ADR Class A,DNK,0.03%
"KGINICIS Co., Ltd.",035600,0.03%
"PChome Online, Inc.",8044,0.03%
Cafe24 Corp.,042000,0.03%
Just Dial Ltd.,535648,0.03%
"Qutoutiao, Inc. Sponsored ADR Class A",QTT,0.02%
BlueCity Holdings Ltd. Sponsored ADR Class A,BLCT,0.02%
"Yunji, Inc. Sponsored ADR Class A",YJ,0.02%
CVC Brasil Operadora e Agencia de Viagens SA Warrant 2020-29.01.21 on CVC Brasil NM,CVCB11,0.0%
U.S. Dollar,Other,-0.06%
