IPO: Renaissance IPO ETF
Inception Date: 2013-10-14
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	737527
Shares Outstanding: 11450000
Expense Ratio: 0.6%
Tracks This Index: Renaissance IPO Index
ETFdb.com Category: Large Cap Growth Equities
Issuer: Renaissance Capital
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IPO


Holding,Symbol,Weighting
"Peloton Interactive, Inc. Class A",PTON,9.84%
"Uber Technologies, Inc.",UBER,9.65%
"Zoom Video Communications, Inc. Class A",ZM,8.51%
"CrowdStrike Holdings, Inc. Class A",CRWD,8.13%
"Pinterest, Inc. Class A",PINS,6.75%
"Slack Technologies, Inc. Class A",WORK,4.12%
Datadog Inc Class A,DDOG,3.83%
"Avantor, Inc.",AVTR,3.56%
Palantir Technologies Inc. Class A,PLTR,3.22%
Lyft Inc Class A,LYFT,3.09%
"Bill.com Holdings, Inc.",BILL,2.54%
Cloudflare Inc Class A,NET,2.11%
10x Genomics Inc Class A,TXG,2.07%
"Dynatrace, Inc.",DT,2.03%
"Airbnb, Inc. Class A",ABNB,1.92%
"Snowflake, Inc. Class A",SNOW,1.92%
"Beyond Meat, Inc.",BYND,1.78%
"Fastly, Inc. Class A",FSLY,1.77%
"KE Holdings, Inc. Sponsored ADR Class A",BEKE,1.68%
"Chewy, Inc. Class A",CHWY,1.58%
XP Inc. Class A,XP,1.39%
"PPD, Inc.",PPD,1.39%
Royalty Pharma Plc Class A,RPRX,1.34%
"Tradeweb Markets, Inc. Class A",TW,1.33%
"DoorDash, Inc. Class A",DASH,1.2%
Adaptive Biotechnologies Corp.,ADPT,1.15%
"XPeng, Inc. ADR Sponsored Class A",XPEV,1.1%
"Lightspeed POS, Inc.",LSPD,1.07%
"Unity Software, Inc.",U,1.01%
GFL Environmental Inc,GFL,0.91%
"ZoomInfo Technologies, Inc. Class A",ZI,0.85%
"Li Auto, Inc. Sponsored ADR Class A",LI,0.71%
Lufax Holding Limited Sponsored ADR Class A,LU,0.63%
Rocket Companies Inc Class A,RKT,0.6%
"GSX Techedu, Inc. Sponsored ADR Class A",GSX,0.59%
Dun & Bradstreet Holdings Inc,DNB,0.51%
Kingsoft Cloud Holdings Ltd Sponsored ADR,KC,0.39%
U.S. Dollar,Other,0.38%
Reynolds Consumer Products Inc,REYN,0.38%
"GoodRx Holdings, Inc. Class A",GDRX,0.36%
"Oak Street Health, Inc.",OSH,0.34%
Sotera Health Company,SHC,0.33%
CureVac N.V.,CVAC,0.28%
"nCino, Inc.",NCNO,0.27%
Yatsen Holding Ltd. ADR Class A,YSG,0.26%
OneConnect Financial Technology Co Ltd Sponsored ADR,OCFT,0.26%
"Vroom, Inc.",VRM,0.25%
"Albertsons Companies, Inc. Class A",ACI,0.22%
Levi Strauss & Co. Class A,LEVI,0.22%
Dada Nexus Ltd. Sponsored ADR,DADA,0.19%
