PUI: Invesco DWA Utilities Momentum ETF
Inception Date: 2005-10-26
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	53116
Shares Outstanding: 1710000
Expense Ratio: 0.6%
Tracks This Index: Dynamic Utilities Intellidex Index
ETFdb.com Category: Utilities Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PUI


Holding,Symbol,Weighting
AES Corporation,AES,3.41%
"NextEra Energy, Inc.",NEE,3.31%
EQUITY OTHER,Other,3.26%
"American Water Works Company, Inc.",AWK,3.25%
WEC Energy Group Inc,WEC,3.24%
Entergy Corporation,ETR,3.24%
Duke Energy Corporation,DUK,3.16%
Xcel Energy Inc.,XEL,3.15%
Atmos Energy Corporation,ATO,3.06%
CMS Energy Corporation,CMS,3.05%
Eversource Energy,ES,3.03%
DTE Energy Company,DTE,2.98%
Sempra Energy,SRE,2.98%
"ONEOK, Inc.",OKE,2.97%
"American Electric Power Company, Inc.",AEP,2.9%
"NRG Energy, Inc.",NRG,2.8%
"Evergy, Inc.",EVRG,2.46%
Alliant Energy Corp,LNT,2.46%
"Essential Utilities, Inc.",WTRG,2.45%
"CenterPoint Energy, Inc.",CNP,2.23%
NiSource Inc,NI,2.23%
Ameren Corporation,AEE,2.19%
Chesapeake Utilities Corporation,CPK,2.09%
Verizon Communications Inc.,VZ,2.08%
Public Service Enterprise Group Inc,PEG,2.08%
"Ormat Technologies, Inc.",ORA,2.06%
Dominion Energy Inc,D,2.03%
Edison International,EIX,2.0%
Pinnacle West Capital Corporation,PNW,1.97%
Vistra Corp.,VST,1.97%
"IDACORP, Inc.",IDA,1.93%
MDU Resources Group Inc,MDU,1.88%
"ONE Gas, Inc.",OGS,1.84%
UGI Corporation,UGI,1.84%
Portland General Electric Company,POR,1.81%
American States Water Company,AWR,1.8%
NorthWestern Corporation,NWE,1.77%
California Water Service Group,CWT,1.72%
Avista Corporation,AVA,1.71%
New Jersey Resources Corporation,NJR,1.7%
National Fuel Gas Company,NFG,1.65%
MUTUAL FUND (OTHER),Other,0.25%
U.S. Dollar,Other,0.0%
