IGE: iShares North American Natural Resources ETF
Inception Date: 2001-10-26
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	319370
Shares Outstanding: 13700000
Expense Ratio: 0.46%
Tracks This Index: S&P North American Natural Resources Sector Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IGE


Holding,Symbol,Weighting
Exxon Mobil Corporation,XOM,9.79%
Chevron Corporation,CVX,9.46%
Enbridge Inc.,ENB,4.4%
Newmont Corporation,NEM,3.54%
ConocoPhillips,COP,3.15%
Barrick Gold Corporation,GOLD,2.98%
TC Energy Corporation,TRP,2.82%
"Freeport-McMoRan, Inc.",FCX,2.79%
Phillips 66,PSX,2.25%
Ball Corporation,BLL,2.25%
Schlumberger NV,SLB,2.24%
"EOG Resources, Inc.",EOG,2.14%
Canadian Natural Resources Limited,CNQ,2.09%
Marathon Petroleum Corporation,MPC,1.98%
Kinder Morgan Inc Class P,KMI,1.96%
Suncor Energy Inc.,SU,1.89%
"Williams Companies, Inc.",WMB,1.79%
Franco-Nevada Corporation,FNV,1.76%
Valero Energy Corporation,VLO,1.7%
Vulcan Materials Company,VMC,1.45%
International Paper Company,IP,1.44%
Wheaton Precious Metals Corp,WPM,1.38%
Pioneer Natural Resources Company,PXD,1.38%
Amcor PLC,AMCR,1.36%
"Martin Marietta Materials, Inc.",MLM,1.3%
Agnico Eagle Mines Limited,AEM,1.26%
"ONEOK, Inc.",OKE,1.26%
Halliburton Company,HAL,1.23%
Occidental Petroleum Corporation,OXY,1.07%
Hess Corporation,HES,1.06%
Baker Hughes Company Class A,BKR,1.05%
"Cheniere Energy, Inc.",LNG,1.02%
"Crown Holdings, Inc.",CCK,0.99%
Packaging Corporation of America,PKG,0.96%
Pembina Pipeline Corporation,PBA,0.96%
Avery Dennison Corporation,AVY,0.95%
WestRock Company,WRK,0.84%
Concho Resources Inc.,CXO,0.84%
Kirkland Lake Gold Ltd.,KL,0.84%
Kinross Gold Corporation,KGC,0.68%
"Aptargroup, Inc.",ATR,0.65%
Teck Resources Limited Class B,TECK,0.62%
"Diamondback Energy, Inc.",FANG,0.56%
Berry Global Group Inc,BERY,0.55%
Pan American Silver Corp.,PAAS,0.53%
Sealed Air Corporation,SEE,0.52%
"Royal Gold, Inc.",RGLD,0.51%
Cabot Oil & Gas Corporation,COG,0.48%
Cenovus Energy Inc.,CVE,0.45%
Targa Resources Corp.,TRGP,0.45%
Devon Energy Corporation,DVN,0.45%
Sonoco Products Company,SON,0.44%
B2Gold Corp.,BTG,0.43%
Yamana Gold Inc.,AUY,0.4%
Cameco Corporation,CCJ,0.39%
Apache Corporation,APA,0.39%
Marathon Oil Corporation,MRO,0.39%
NOV Inc.,NOV,0.39%
Graphic Packaging Holding Company,GPK,0.34%
"Parsley Energy, Inc. Class A",PE,0.32%
Alcoa Corporation,AA,0.32%
SSR Mining Inc,SSRM,0.32%
Eagle Materials Inc.,EXP,0.31%
Louisiana-Pacific Corporation,LPX,0.3%
TechnipFMC Plc,FTI,0.29%
HollyFrontier Corporation,HFC,0.28%
Cimarex Energy Co.,XEC,0.28%
Ovintiv Inc,OVV,0.28%
EQT Corporation,EQT,0.26%
Hecla Mining Company,HL,0.25%
Alamos Gold Inc.,AGI,0.25%
"WPX Energy, Inc.",WPX,0.24%
Equitrans Midstream Corp.,ETRN,0.24%
Silgan Holdings Inc.,SLGN,0.21%
ChampionX Corporation,CHX,0.21%
Arconic Corp.,ARNC,0.21%
"Helmerich & Payne, Inc.",HP,0.18%
CNX Resources Corporation,CNX,0.18%
"Summit Materials, Inc. Class A",SUM,0.17%
Novagold Resources Inc,NG,0.17%
Equinox Gold Corp.,EQX,0.16%
Antero Midstream Corp.,AM,0.16%
"Compass Minerals International, Inc.",CMP,0.15%
Norbord Inc.,OSB,0.15%
World Fuel Services Corporation,INT,0.15%
"PDC Energy, Inc.",PDCE,0.15%
MUTUAL FUND (OTHER),Other,0.14%
Murphy Oil Corporation,MUR,0.13%
Greif Class A,GEF,0.09%
"Continental Resources, Inc.",CLR,0.07%
U.S. Dollar,Other,0.04%
"CVR Energy, Inc.",CVI,0.03%
