IQDE: FlexShares International Quality Dividend Defensive Index Fund
Inception Date: 2013-04-12
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	68305
Shares Outstanding: 3000000
Expense Ratio: 0.47%
Tracks This Index: Northern Trust International Quality Dividend Defensive Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: FlexShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IQDE


Holding,Symbol,Weighting
Nestle S.A.,NESN,2.83%
Royal Bank of Canada,RY,2.41%
GlaxoSmithKline plc,GSK,1.93%
Rio Tinto plc,RIO,1.79%
Roche Holding Ltd,ROG,1.76%
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,1.38%
L\'Oreal SA,OR,1.36%
Tencent Holdings Ltd.,700,1.31%
Fortescue Metals Group Ltd,FMG,1.23%
Commonwealth Bank of Australia,CBA,1.17%
Grupo Mexico S.A.B. de C.V. Class B,GMEXICOB,0.99%
Novartis AG,NOVN,0.98%
Evolution Gaming Group AB,EVO,0.97%
Kumba Iron Ore Limited,KIO,0.97%
Tofas Turk Otomobil Fabrikasi A.S.,TOASO,0.95%
Neste Corporation,NESTE,0.95%
Novatek Microelectronics Corp.,3034,0.94%
Evraz PLC,EVR,0.94%
"Samsung Electronics Co., Ltd.",005930,0.93%
Hermes International SCA,RMS,0.91%
"Chugai Pharmaceutical Co., Ltd.",4519,0.91%
Enel SpA,ENEL,0.89%
British American Tobacco p.l.c.,BATS,0.89%
"Kingdee International Software Group Co., Ltd.",268,0.88%
Absa Group Limited,ABG,0.87%
"Ssangyong Cement Industrial Co., Ltd.",003410,0.87%
Zurich Insurance Group Ltd,ZURN,0.87%
"Fuyao Glass Industry Group Co., Ltd. Class H",3606,0.85%
Munich Reinsurance Company,MUV2,0.85%
"Industria de Diseno Textil, S.A.",ITX,0.84%
SSE plc,SSE,0.84%
Novolipetsk Steel,NLMK,0.83%
Imperial Brands PLC,IMB,0.82%
Standard Life Aberdeen PLC,SLA,0.81%
Jardine Matheson Holdings Limited,J36,0.81%
"Hang Seng Bank, Limited",11,0.81%
"Sekisui House, Ltd.",1928,0.81%
Logitech International S.A.,LOGN,0.81%
Knorr-Bremse AG,KBX,0.8%
Kone Oyj Class B,KNEBV,0.8%
O2 Czech Republic a.s.,TELEC,0.79%
Hellenic Telecommunications Organization SA,HTO,0.79%
Royal KPN NV,KPN,0.78%
REC Limited,532955,0.78%
Pegatron Corporation,4938,0.78%
Red Electrica Corp. SA,REE,0.77%
Japan Tobacco Inc.,2914,0.77%
Oil & Natural Gas Corp. Ltd.,500312,0.77%
Direct Line Insurance Group Plc,DLG,0.76%
Lite-On Technology Corp.,2301,0.76%
Bajaj Auto Limited.,532977,0.76%
FUJIFILM Holdings Corp,4901,0.75%
Aurizon Holdings Ltd.,AZJ,0.75%
BB Seguridade Participacoes SA,BBSE3,0.75%
"China Minsheng Banking Corp., Ltd. Class H",1988,0.73%
"Naturgy Energy Group, S.A.",NTGY,0.73%
Westports Holdings Bhd.,5246,0.73%
Sydney Airport,SYD,0.72%
National Bank of Canada,NA,0.72%
Yanzhou Coal Mining Co. Ltd. Class H,1171,0.72%
BP p.l.c.,BP,0.72%
"PICC Property & Casualty Co., Ltd. Class H",2328,0.72%
Fisher & Paykel Healthcare Corporation Limited,FPH,0.72%
Bridgestone Corporation,5108,0.71%
ICA Gruppen AB,ICA,0.71%
"ZOZO, Inc.",3092,0.71%
China Shenhua Energy Co. Ltd. Class H,1088,0.71%
TAISEI CORP,1801,0.71%
"Casio Computer Co., Ltd.",6952,0.69%
"Daito Trust Construction Co., Ltd.",1878,0.68%
Orion Oyj Class B,ORNBV,0.66%
Proximus SA de droit public,PROX,0.66%
Hero Motocorp Limited,500182,0.66%
Aguas Andinas S.A. Class A,AGUAS.A,0.65%
Etablissementen Franz Colruyt N.V.,COLR,0.65%
Allianz SE,ALV,0.63%
Royal Dutch Shell Plc Class A,RDSA,0.63%
Otsuka Corporation,4768,0.63%
Itochu Techno-Solutions Corporation,4739,0.63%
KWG Group Holdings Limited,1813,0.62%
Ambuja Cements Limited,500425,0.62%
"Land & Houses Public Co., Ltd. NVDR",LH.R,0.59%
Enagas SA,ENG,0.59%
Coloplast A/S Class B,COLO.B,0.58%
Bouygues SA,EN,0.56%
"CJ ENM Co., Ltd.",035760,0.56%
