SRTY: ProShares UltraPro Short Russell2000
Inception Date: 2010-02-09
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	119999
Shares Outstanding: 33013000
Expense Ratio: 0.95%
Tracks This Index: Russell 2000 Index (-300%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SRTY


Holding,Symbol,Weighting
U.S. Dollar,Other,58.86%
United States Treasury Bills 0.0% 16-FEB-2021,Other,12.92%
United States Treasury Bills 0.0% 04-MAR-2021,Other,12.92%
United States Treasury Bills 0.0% 15-JUL-2021,Other,12.92%
United States Treasury Bills 0.0% 15-APR-2021,Other,5.17%
United States Treasury Bills 0.0% 26-JAN-2021,Other,5.17%
SHORT POSITIONS,Other,-7.97%
