EKAR: Innovation Shares NextGen Vehicles & Technology ETF
Inception Date: 2018-02-13
Fund Holdings as of: 2020-11-05
Total Assets Under Management (in thousands):	6451
Shares Outstanding: 174000
Expense Ratio: 0.65%
Tracks This Index: Innovation Labs Next Generation Vehicles Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: Exchange Traded Concepts
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EKAR


Holding,Symbol,Weighting
Tesla Inc,TSLA,4.56%
NVIDIA Corporation,NVDA,4.4%
Alphabet Inc. Class A,GOOGL,4.18%
Daimler AG,DAI,3.59%
Toyota Motor Corp.,7203,3.55%
Siemens AG,SIE,3.48%
BYD Company Limited Class H,1211,3.35%
"Baidu, Inc. Sponsored ADR Class A",BIDU,3.24%
"Honda Motor Co., Ltd.",7267,3.21%
DENSO CORPORATION,6902,3.09%
ABB Ltd.,ABBN,3.07%
Nidec Corporation,6594,2.84%
Intel Corporation,INTC,2.75%
Continental AG,CON,2.63%
Airbus SE,AIR,2.26%
"Skyworks Solutions, Inc.",SWKS,2.18%
NIO Inc. Sponsored ADR Class A,NIO,2.04%
"Advanced Micro Devices, Inc.",AMD,1.98%
Infineon Technologies AG,IFX,1.78%
Panasonic Corporation,6752,1.78%
Aptiv PLC,APTV,1.75%
Hyundai Motor Company,005380,1.63%
Yaskawa Electric Corporation,6506,1.6%
"Hyundai Mobis Co., Ltd",012330,1.55%
"Samsung SDI Co., Ltd",006400,1.53%
STMicroelectronics NV,STM,1.45%
Magna International Inc.,MG,1.44%
KIA Motors Corporation,000270,1.41%
First Quantum Minerals Ltd.,FM,1.4%
Renault SA,RNO,1.39%
Marvell Technology Group Ltd.,MRVL,1.36%
MaxLinear inc,MXL,1.18%
"Guangzhou Automobile Group Co., Ltd. Class H",2238,1.17%
Geely Automobile Holdings Limited,175,1.09%
Sociedad Quimica Y Minera De Chile S.A. Sponsored ADR Pfd Class B,SQM,1.08%
"Great Wall Motor Co., Ltd. Class H",2333,1.07%
Yandex NV Class A,YNDX,1.02%
"Veoneer, Inc.",VNE,0.95%
ON Semiconductor Corporation,ON,0.95%
"Sumitomo Metal Mining Co., Ltd.",5713,0.87%
"Ambarella, Inc.",AMBA,0.87%
"Zijin Mining Group Co., Ltd. Class H",2899,0.85%
Valeo SA,FR,0.84%
TDK Corporation,6762,0.82%
Linamar Corporation,LNR,0.81%
"Toray Industries, Inc.",3402,0.81%
Renesas Electronics Corporation,6723,0.81%
FMC Corporation,FMC,0.78%
Toyota Tsusho Corp.,8015,0.78%
"Samsung Electro-Mechanics Co., Ltd",009150,0.77%
Umicore,UMI,0.76%
Sinotruk Hong Kong Ltd.,3808,0.66%
Albemarle Corporation,ALB,0.65%
JPMorgan Trust II US Government Money Market Fund Institutional,IJGXX,0.55%
"Sumitomo Chemical Co., Ltd.",4005,0.55%
MMG Ltd.,1208,0.54%
Autoliv Inc.,ALV,0.54%
"Rohm Co., Ltd.",6963,0.53%
BAIC Motor Corporation Limited Class H,1958,0.48%
Faurecia SA,EO,0.42%
Siemens Energy AG,ENR,0.32%
U.S. Dollar,Other,0.0%
