TAN: Invesco Solar ETF
Inception Date: 2008-04-15
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	3631540
Shares Outstanding: 35448000
Expense Ratio: 0.71%
Tracks This Index: MAC Global Solar Energy Index
ETFdb.com Category: Alternative Energy Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/TAN


Holding,Symbol,Weighting
"Enphase Energy, Inc.",ENPH,10.46%
"SolarEdge Technologies, Inc.",SEDG,8.31%
Xinyi Solar Holdings Ltd.,968,7.78%
Sunrun Inc.,RUN,7.09%
"First Solar, Inc.",FSLR,6.12%
Scatec ASA,SSO,4.6%
Daqo New Energy Corp Sponsored ADR,DQ,4.42%
"Hannon Armstrong Sustainable Infrastructure Capital, Inc.",HASI,3.9%
Encavis AG,ECV,3.81%
Neoen S.A.,NEOEN,3.69%
GCL-Poly Energy Holdings Limited,3800,3.62%
Canadian Solar Inc.,CSIQ,3.46%
"JinkoSolar Holding Co., Ltd. Sponsored ADR",JKS,3.42%
"Clearway Energy, Inc. Class C",CWEN,3.29%
Atlantica Sustainable Infrastructure plc,AY,3.26%
Sunnova Energy International Inc,NOVA,3.02%
"Solaria Energia y Medio Ambiente, S.A.",SLR,3.01%
SunPower Corporation,SPWR,2.95%
"RENOVA, Inc.",9519,2.23%
"Flat Glass Group Co., Ltd. Class H",6865,2.11%
Xinyi Energy Holdings Limited,3868,1.8%
SMA Solar Technology AG,S92,1.69%
West Holdings Corporation,1407,1.17%
Azure Power Global Ltd.,AZRE,1.06%
Meyer Burger Technology AG,MBTN,1.05%
Solarpack Corporacion Tecnologica SA,SPK,0.62%
Grenergy Renovables S.A,GRE,0.55%
"Maxeon Solar Technologies, Ltd.",MAXN,0.5%
ReneSola Ltd. Sponsored ADR,SOL,0.49%
Beam Global,BEEM,0.48%
MUTUAL FUND (OTHER),Other,0.05%
U.S. Dollar,Other,0.0%
