DWM: WisdomTree DEFA
Inception Date: 2006-06-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	611026
Shares Outstanding: 12000000
Expense Ratio: 0.48%
"Tracks This Index: WisdomTree Dividend Index of Europe, Far East Asia and Australasia"
ETFdb.com Category: Foreign Large Cap Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DWM


Holding,Symbol,Weighting
Novartis AG,NOVN,2.46%
Nestle S.A.,NESN,2.28%
Roche Holding Ltd,ROG,1.86%
Fortescue Metals Group Ltd,FMG,1.56%
GlaxoSmithKline plc,GSK,1.5%
China Mobile Limited,941,1.31%
British American Tobacco p.l.c.,BATS,1.31%
Sanofi,SAN,1.22%
Rio Tinto plc,RIO,1.11%
SoftBank Corp.,9434,1.05%
Allianz SE,ALV,1.05%
AstraZeneca PLC,AZN,0.92%
Iberdrola SA,IBE,0.89%
BASF SE,BAS,0.86%
Commonwealth Bank of Australia,CBA,0.83%
Toyota Motor Corp.,7203,0.82%
BHP Group Ltd,BHP,0.79%
Enel SpA,ENEL,0.78%
Siemens AG,SIE,0.77%
Unilever PLC,UNA,0.76%
KDDI Corporation,9433,0.74%
L\'Oreal SA,OR,0.74%
Nippon Telegraph and Telephone Corporation,9432,0.73%
SAP SE,SAP,0.71%
Deutsche Telekom AG,DTE,0.7%
AIA Group Limited,1299,0.68%
Bayer AG,BAYN,0.67%
Zurich Insurance Group Ltd,ZURN,0.67%
Equinor ASA,EQNR,0.67%
LVMH Moet Hennessy Louis Vuitton SE,MC,0.65%
Vodafone Group Plc,VOD,0.64%
Novo Nordisk A/S Class B,NOVO.B,0.63%
"Mitsubishi UFJ Financial Group, Inc.",8306,0.58%
BHP Group Plc,BHP,0.57%
Unilever PLC,ULVR,0.56%
Schneider Electric SE,SU,0.54%
National Australia Bank Limited,NAB,0.53%
Japan Tobacco Inc.,2914,0.52%
Rio Tinto Limited,RIO,0.51%
AXA SA,CS,0.5%
Takeda Pharmaceutical Co. Ltd.,4502,0.5%
Deutsche Post AG,DPW,0.5%
Australia and New Zealand Banking Group Limited,ANZ,0.48%
Diageo plc,DGE,0.46%
"Nintendo Co., Ltd.",7974,0.46%
"Sumitomo Mitsui Financial Group, Inc.",8316,0.44%
ASML Holding NV,ASML,0.44%
DBS Group Holdings Ltd,D05,0.41%
Linde plc,LIN,0.41%
Air Liquide SA,AI,0.41%
Roche Holding AG,RO,0.4%
E.ON SE,EOAN,0.39%
National Grid plc,NG,0.39%
