TUR: iShares MSCI Turkey ETF
Inception Date: 2008-03-26
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	344959
Shares Outstanding: 12750000
Expense Ratio: 0.59%
Tracks This Index: MSCI Turkey Investable Market Index
ETFdb.com Category: Emerging Markets Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/TUR


Holding,Symbol,Weighting
BIM Birlesik Magazalar A.S.,BIMAS,10.67%
Turkiye Garanti Bankasi Anonim Sirketi,GARAN,7.19%
Akbank TAS,AKBNK,6.67%
Koc Holding A.S.,KCHOL,4.86%
Eregli Demir ye celik Fabrikalari T.A.S.,EREGL,4.8%
Turkiye Petrol Rafinerileri A.S.,TUPRS,4.14%
Turkcell Iletisim Hizmetleri A.S.,TCELL,4.01%
Aselsan Elektronik Sanayi ve Ticaret A.S. Class B,ASELS,3.58%
Haci Omer Sabanci Holding A.S.,SAHOL,3.24%
Yapi ve Kredi Bankasi A.S.,YKBNK,3.08%
Ford Otomotiv Sanayi A.S.,FROTO,3.01%
Turkiye Is Bankasi Anonim Sirketi Class C,ISCTR,2.74%
Turk Hava Yollari A.O.,THYAO,2.46%
Turkiye Sise ve Cam Fabrikalari A.S.,SISE,2.42%
Petkim Petrokimya Holding Anonim Sirketi,PETKM,2.32%
Coca-Cola Icecek A.S.,CCOLA,1.89%
Anadolu Efes Biracilik ve Malt Sanayii A.S.,AEFES,1.87%
Kardemir Karabiik Demir celik Sanayi ve Ticaret A.S. Class D,KRDMD,1.8%
Bera Holding AS,BERA,1.71%
Koza Altin Isletmeleri A.S.,KOZAL,1.66%
Emlak Konut Gayrimenkul Yatirim Ortakligi A.g.,EKGYO,1.6%
TAV Havalimanlari Holding A.S.,TAVHL,1.47%
Ulker Biskuvi Sanayi A.S.,ULKER,1.43%
Sasa Polyester Sanayi A.S.,SASA,1.43%
ENERJISA ENERJI A.S,ENJSA,1.38%
Koza Anadolu Metal Madencilik Isletmeleri A.S.,KOZAA,1.37%
Dogan Sirketler Grubu Holding A.S.,DOHOL,1.35%
Migros Ticaret A.S.,MGROS,1.34%
Tekfen Holding Anonim Sirketi,TKFEN,1.31%
Pegasus Hava Tasimaciligi Anonim Sirketi,PGSUS,1.16%
Aksa Akrilik Kimya Sanayi A.S.,AKSA,1.1%
Sok Marketler Ticaret AS,SOKM,1.04%
Tofas Turk Otomobil Fabrikasi A.S.,TOASO,0.98%
Mavi Giyim Sanayi ve Ticaret A.S.,MAVI,0.9%
Otokar Otomotiv ve Savunma Sanayi A.S.,OTKAR,0.86%
MLP Saglik Hizmetleri AS Class B,MPARK,0.83%
Turkiye Halk Bankasi Anonim Sirketi,HALKB,0.78%
Vestel Elektronik Sanayi ve Ticaret A.S.,VESTL,0.78%
Selcuk Ecza Deposu Ticaret ve Sanayi A.S.,SELEC,0.74%
Gubre Fabrikalari T.A.S.,GUBRF,0.66%
Nuh Cimento Sanayi A.S.,NUHCM,0.57%
Turkiye Sinai Kalkinma Bankasi A.S.,TSKB,0.41%
Turk Traktor ve Ziraat Makineleri A.S.,TTRAK,0.41%
Is Yatirim Menkul Degerler AS,ISMEN,0.38%
OYAK Cimento Fabrikalari A.S.,OYAKC,0.35%
Aygaz A.S.,AYGAZ,0.32%
Anadolu Anonim Turk Sigorta Sirketi A.S.,ANSGR,0.29%
Fenerbahce Futbol A.S.,FENER,0.25%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.18%
Izmir Demir Celik Sanayi A.S.,IZMDC,0.16%
U.S. Dollar,Other,0.04%
