EEMA: iShares MSCI Emerging Markets Asia ETF
Inception Date: 2012-02-08
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	704278
Shares Outstanding: 8050000
Expense Ratio: 0.5%
Tracks This Index: MSCI Emerging Markets Asia Index
ETFdb.com Category: Asia Pacific Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EEMA


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,6.12%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,5.89%
Tencent Holdings Ltd.,700,5.42%
"Samsung Electronics Co., Ltd.",005930,4.25%
Meituan Class B,3690,2.0%
Reliance Industries Limited,500325,1.26%
"JD.com, Inc. Sponsored ADR Class A",JD,1.25%
China Construction Bank Corporation Class H,939,1.18%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,1.18%
NIO Inc. Sponsored ADR Class A,NIO,1.02%
SK hynix Inc,000660,0.98%
"Baidu, Inc. Sponsored ADR Class A",BIDU,0.96%
Housing Development Finance Corporation Limited,500010,0.96%
Infosys Limited,500209,0.96%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,0.77%
Xiaomi Corp. Class B,1810,0.72%
"NetEase, Inc. Sponsored ADR",NTES,0.68%
MediaTek Inc,2454,0.67%
Industrial and Commercial Bank of China Limited Class H,1398,0.67%
"Hon Hai Precision Industry Co., Ltd.",2317,0.67%
ICICI Bank Limited,532174,0.62%
Tata Consultancy Services Limited,532540,0.59%
LG Chem Ltd.,051910,0.59%
China Mobile Limited,941,0.58%
NAVER Corp.,035420,0.55%
"Samsung SDI Co., Ltd",006400,0.54%
"Celltrion, Inc.",068270,0.54%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,0.47%
TAL Education Group Sponsored ADR Class A,TAL,0.46%
Hyundai Motor Company,005380,0.46%
Hindustan Unilever Limited,500696,0.46%
Bank of China Limited Class H,3988,0.44%
Wuxi Biologics (Cayman) Inc.,2269,0.43%
"China Merchants Bank Co., Ltd. Class H",3968,0.41%
PT Bank Central Asia Tbk,BBCA,0.4%
"Yum China Holdings, Inc.",YUMC,0.4%
"Kweichow Moutai Co., Ltd. Class A",600519,0.39%
Geely Automobile Holdings Limited,175,0.37%
Kakao Corp.,035720,0.36%
United Microelectronics Corp.,2303,0.35%
"Delta Electronics, Inc.",2308,0.34%
Axis Bank Limited,532215,0.33%
"China Mengniu Dairy Co., Ltd.",2319,0.31%
POSCO,005490,0.31%
BYD Company Limited Class H,1211,0.3%
ANTA Sports Products Ltd.,2020,0.3%
"PTT Public Co., Ltd. NVDR",PTT.R,0.29%
"Sunny Optical Technology (Group) Co., Ltd.",2382,0.29%
PT Bank Rakyat Indonesia (Persero) Tbk Class B,BBRI,0.29%
China Life Insurance Co. Ltd. Class H,2628,0.29%
Trip.com Group Ltd. Sponsored ADR,TCOM,0.28%
Shenzhou International Group Holdings Limited,2313,0.28%
CNOOC Limited,883,0.28%
KIA Motors Corporation,000270,0.27%
"Chunghwa Telecom Co., Ltd",2412,0.27%
"Hyundai Mobis Co., Ltd",012330,0.27%
KB Financial Group Inc.,105560,0.27%
Li Ning Company Limited,2331,0.26%
LG Household & Health Care Ltd,051900,0.26%
Public Bank Bhd,1295,0.26%
