ACT: AdvisorShares Vice ETF
Inception Date: 2017-12-12
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	10180
Shares Outstanding: 375000
Expense Ratio: 0.99%
Tracks This Index: n/a
ETFdb.com Category: All Cap Equities
Issuer: AdvisorShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ACT


Holding,Symbol,Weighting
Boston Beer Company Inc,SAM,10.5687%
Thermo Fisher Scientific Inc,TMO,8.2219%
PerkinElmer Inc,PKI,4.97%
Abbott Laboratories,ABT,4.9699%
LVMH Moet Hennessy Louis Vuitton SE,LVMUY,4.9494%
Turning Point Brands Inc,TPB,4.8254%
Novartis AG,NVS,4.5142%
Abbvie Inc,ABBV,4.3192%
Scotts Miracle-Gro Co,SMG,4.1724%
Catalent Inc,CTLT,3.9332%
Cash Component,CASH,3.7469%
Craft Brew Alliance Inc,BREW,3.3641%
Darden Restaurants Inc,DRI,3.3353%
BJ's Restaurants Inc,BJRI,3.3222%
RCI Hospitality Holdings Inc,RICK,3.013%
British American Tobacco PLC,BTI,2.6986%
Brown-Forman Corp,BF.B,2.5587%
Anheuser Busch Inbev NV,BUD,2.4894%
Dave & Buster's Entertainment Inc,PLAY,2.379%
Philip Morris International Inc,PM,2.0594%
Universal Corp,UVV,1.9622%
Constellation Brands Inc,STZ,1.9336%
Altria Group Inc,MO,1.7593%
Diageo PLC,DEO,1.6128%
Imperial Brands PLC,IMBBY,1.5737%
Vector Group Ltd,VGR,1.4898%
Ambev SA,ABEV,1.1753%
MGP Ingredients Inc,MGPI,1.1284%
Newage Inc,NBEV,1.0604%
Pernod Ricard SA,PDRDY,1.0269%
Molson Coors Beverage Co,TAP,0.8669%
