FXI: iShares China Large-Cap ETF
Inception Date: 2004-10-05
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	4123720
Shares Outstanding: 87900000
Expense Ratio: 0.74%
Tracks This Index: FTSE China 25 Index
ETFdb.com Category: China Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FXI


Holding,Symbol,Weighting
Meituan Class B,3690,8.77%
Tencent Holdings Ltd.,700,8.38%
Alibaba Group Holding Ltd.,9988,7.87%
"JD.com, Inc. Class A",9618,5.76%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,5.43%
Xiaomi Corp. Class B,1810,4.61%
China Construction Bank Corporation Class H,939,4.43%
Wuxi Biologics (Cayman) Inc.,2269,4.32%
Industrial and Commercial Bank of China Limited Class H,1398,4.06%
"NetEase, Inc",9999,3.77%
China Mobile Limited,941,3.42%
Bank of China Limited Class H,3988,3.13%
"China Merchants Bank Co., Ltd. Class H",3968,2.88%
BYD Company Limited Class H,1211,2.18%
China Life Insurance Co. Ltd. Class H,2628,1.98%
ANTA Sports Products Ltd.,2020,1.98%
CNOOC Limited,883,1.77%
Alibaba Health Information Technology Ltd.,241,1.67%
Semiconductor Manufacturing International Corp.,981,1.46%
China Petroleum & Chemical Corporation Class H,386,1.38%
China Resources Land Limited,1109,1.37%
Agricultural Bank of China Limited Class H,1288,1.36%
Longfor Group Holdings Ltd.,960,1.29%
Country Garden Holdings Co. Ltd.,2007,1.24%
"China Pacific Insurance (Group) Co., Ltd. Class H",2601,1.22%
China Overseas Land & Investment Limited,688,1.0%
Anhui Conch Cement Company Limited Class H,914,0.89%
China Tower Corp. Ltd. Class H,788,0.83%
"China Vanke Co., Ltd Class H",2202,0.79%
"Zijin Mining Group Co., Ltd. Class H",2899,0.78%
PetroChina Company Limited Class H,857,0.78%
Haidilao International Holding Ltd.,6862,0.78%
Smoore International Holdings Limited,6969,0.77%
China Shenhua Energy Co. Ltd. Class H,1088,0.77%
"Postal Savings Bank of China Co., Ltd. Class H",1658,0.64%
CITIC Securities Co. Ltd. Class H,6030,0.62%
"WuXi AppTec Co., Ltd. Class H",2359,0.62%
China Evergrande Group,3333,0.56%
Hansoh Pharmaceutical Group Company Limited,3692,0.56%
China International Capital Corp. Ltd. Class H,3908,0.48%
China CITIC Bank Corporation Ltd Class H,998,0.48%
China Telecom Corp. Ltd. Class H,728,0.46%
"Bank of Communications Co., Ltd. Class H",3328,0.46%
"China Minsheng Banking Corp., Ltd. Class H",1988,0.44%
CITIC Limited,267,0.42%
People\'s Insurance Co. (Group) of China Ltd. Class H,1339,0.31%
"Huatai Securities Co., Ltd. Class H",6886,0.3%
"China Everbright Bank Co., Ltd. Class H",6818,0.14%
"CSC Financial Co., Ltd. Class H",6066,0.14%
"Guotai Junan Securities Co., Ltd. Class H",2611,0.13%
U.S. Dollar,Other,0.09%
BlackRock Cash Funds Treasury SL Agency Shares,Other,0.06%
