DFNL: Davis Select Financial ETF
Inception Date: 2017-01-11
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	155056
Shares Outstanding: 6500000
Expense Ratio: 0.64%
Tracks This Index: n/a
ETFdb.com Category: Financials Equities
Issuer: Davis Advisors
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DFNL


Holding,Symbol,Weighting
Capital One Financial Corporation,COF,9.71%
U.S. Bancorp,USB,7.6%
Berkshire Hathaway Inc. Class B,BRK.B,6.57%
American Express Company,AXP,5.8%
Chubb Limited,CB,5.41%
"PNC Financial Services Group, Inc.",PNC,5.22%
Wells Fargo & Company,WFC,5.15%
Markel Corporation,MKL,4.84%
JPMorgan Chase & Co.,JPM,4.81%
Bank of America Corp,BAC,4.68%
Julius Baer Gruppe AG,BAER,4.63%
Bank of New York Mellon Corporation,BK,4.36%
DNB ASA,DNB,4.0%
Loews Corporation,L,3.98%
DBS Group Holdings Ltd,D05,3.35%
Charles Schwab Corporation,SCHW,3.21%
Alleghany Corporation,Y,3.19%
Bank of N.T. Butterfield & Son Limited (The),NTB,2.62%
Alphabet Inc. Class C,GOOG,2.27%
Danske Bank A/S,DANSKE,1.61%
M&T Bank Corporation,MTB,1.36%
Truist Financial Corporation,TFC,1.14%
State Street Corporation,STT,1.1%
"Everest Re Group, Ltd.",RE,1.05%
Rocket Companies Inc Class A,RKT,1.04%
"Greenlight Capital Re, Ltd. Class A",GLRE,0.5%
Metro Bank PLC,MTRO,0.38%
U.S. Dollar,Other,0.35%
DERIVATIVE SECURITIES (OTHER),Other,0.08%
