DNL: WisdomTree Global ex-U.S. Quality Dividend Growth Fund
Inception Date: 2006-06-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	297501
Shares Outstanding: 3900000
Expense Ratio: 0.58%
Tracks This Index: WisdomTree World ex-US Growth Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DNL


Holding,Symbol,Weighting
Unilever PLC,ULVR,4.89%
Rio Tinto Limited,RIO,4.65%
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,4.44%
Roche Holding Ltd,ROG,3.53%
Novo Nordisk A/S Class B,NOVO.B,3.47%
ASML Holding NV,ASML,3.22%
RELX PLC,REL,3.15%
Canadian National Railway Company,CNR,2.94%
Tokyo Electron Ltd.,8035,2.92%
Neste Corporation,NESTE,2.41%
Roche Holding AG,RO,2.25%
Partners Group Holding AG,PGHN,2.2%
"Chugai Pharmaceutical Co., Ltd.",4519,1.66%
Infosys Limited,500209,1.63%
Tencent Holdings Ltd.,700,1.62%
Hermes International SCA,RMS,1.57%
CSL Limited,CSL,1.53%
Restaurant Brands International Inc,QSR,1.51%
"FAST RETAILING CO., LTD.",9983,1.5%
Givaudan SA,GIVN,1.38%
Astellas Pharma Inc.,4503,1.29%
PT Telkom Indonesia (Persero) Tbk Class B,TLKM,1.23%
SK hynix Inc,000660,1.12%
Canadian Pacific Railway Limited,CP,0.99%
ITC Limited,500875,0.98%
Sika AG,SIKA,0.98%
Knorr-Bremse AG,KBX,0.9%
Atlas Copco AB Class B,ATCO.B,0.82%
Coloplast A/S Class B,COLO.B,0.77%
HOYA CORPORATION,7741,0.69%
Tata Consultancy Services Limited,532540,0.68%
Ferrari NV,RACE,0.68%
Hindustan Unilever Limited,500696,0.62%
Singapore Exchange Ltd.,S68,0.6%
Mobile TeleSystems PJSC Sponsored ADR,MBT,0.57%
Mineral Resources Limited,MIN,0.51%
"LARGAN Precision Co., Ltd.",3008,0.5%
Bunzl plc,BNZL,0.5%
GAIL (India) Limited,532155,0.48%
Logitech International S.A.,LOGN,0.47%
Ashmore Group plc,ASHM,0.46%
"Shionogi & Co., Ltd.",4507,0.45%
ENN Energy Holdings Limited,2688,0.44%
Otsuka Corporation,4768,0.44%
Schindler Holding AG Pref,SCHP,0.42%
Yageo Corporation,2327,0.41%
Wal-Mart de Mexico SAB de CV,WALMEX,0.41%
Recordati Industria Chimica e Farmaceutica S.p.A.,REC,0.41%
Evolution Mining Limited,EVN,0.41%
Northland Power Inc.,NPI,0.4%
Verallia SAS,VRLA,0.4%
Shenzhou International Group Holdings Limited,2313,0.39%
Oracle Corporation Japan,4716,0.39%
President Chain Store Corporation,2912,0.39%
WisdomTree International Equity Fund,DWM,0.38%
Advantest Corp.,6857,0.37%
Yamaha Corporation,7951,0.37%
Metro Inc.,MRU,0.36%
"OBIC Co., Ltd.",4684,0.36%
Kose Corporation,4922,0.36%
Novozymes A/S Class B,NZYM.B,0.35%
Evolution Gaming Group AB,EVO,0.35%
Alimentation Couche-Tard Inc. Class B,ATD.B,0.35%
Novatek Microelectronics Corp.,3034,0.33%
Euronext NV,ENX,0.33%
Xinyi Solar Holdings Ltd.,968,0.33%
IMI plc,IMI,0.32%
EQT AB,EQT,0.32%
Orion Oyj Class B,ORNBV,0.29%
CI Financial Corp.,CIX,0.29%
Hero Motocorp Limited,500182,0.29%
Accton Technology Corp.,2345,0.28%
Gaztransport & Technigaz SA,GTT,0.28%
DSV Panalpina A/S,DSV,0.28%
Bajaj Auto Limited.,532977,0.28%
Yaskawa Electric Corporation,6506,0.27%
Polyus PJSC Sponsored GDR Class S,PLZL,0.26%
ENGIE Brasil Energia S.A.,EGIE3,0.26%
Royal Unibrew A/S,RBREW,0.26%
WisdomTree Emerging Markets High Dividend Fund,DEM,0.25%
Domino\'s Pizza Enterprises Limited,DMP,0.25%
CCL Industries Inc. Class B,CCL.B,0.25%
Sysmex Corporation,6869,0.25%
Halma plc,HLMA,0.25%
Epiroc AB Class B,EPI.B,0.24%
Realtek Semiconductor Corp,2379,0.24%
Tech Mahindra Limited,532755,0.24%
Constellation Software Inc.,CSU,0.24%
Anglo American Platinum Limited,AMS,0.23%
BE Semiconductor Industries N.V.,BESI,0.23%
"Capcom Co., Ltd.",9697,0.23%
"M3, Inc.",2413,0.22%
"SITC International Holdings Co., Ltd.",1308,0.22%
China Feihe Limited,6186,0.22%
CSPC Pharmaceutical Group Limited,1093,0.22%
ANTA Sports Products Ltd.,2020,0.22%
"Kakaku.com, Inc.",2371,0.21%
NMDC Limited,526371,0.21%
HomeServe plc,HSV,0.21%
Kimberly-Clark de Mexico SAB de CV Class A,KIMBERA,0.21%
"Macronix International Co., Ltd.",2337,0.2%
"Daifuku Co., Ltd.",6383,0.2%
Nanya Technology Corporation,2408,0.2%
SFS Group AG,SFSN,0.2%
Asian Paints Ltd.,500820,0.19%
"Eclat Textile Co., Ltd.",1476,0.19%
"ZOZO, Inc.",3092,0.19%
LG Household & Health Care Ltd,051900,0.19%
Nifco Inc.,7988,0.19%
NCsoft Corporation,036570,0.19%
Toromont Industries Ltd.,TIH,0.18%
Spar Group Limited,SPP,0.18%
SimCorp A/S,SIM,0.18%
Seazen Group Ltd.,1030,0.18%
Nihon M&A Center Inc.,2127,0.17%
Eregli Demir ye celik Fabrikalari T.A.S.,EREGL,0.17%
HCL Technologies Limited,532281,0.17%
Maruti Suzuki India Limited,532500,0.17%
Pigeon Corporation,7956,0.17%
Lifco AB Class B,LIFCO.B,0.17%
"Feng Tay Enterprise Co., Ltd.",9910,0.16%
Games Workshop Group PLC,GAW,0.16%
"Advantech Co., Ltd.",2395,0.15%
B2Gold Corp.,BTO,0.15%
Northern Star Resources Ltd,NST,0.15%
Melexis NV,MELE,0.14%
Strauss Group Ltd,STRS,0.14%
Fuchs Petrolub SE,FPE,0.14%
"Micro-Star International Co., Ltd.",2377,0.14%
Sartorius Stedim Biotech SA,DIM,0.13%
"MonotaRO Co., Ltd.",3064,0.13%
Beijer Ref AB Class B,BEIJ.B,0.13%
Turkcell Iletisim Hizmetleri A.S.,TCELL,0.13%
Delta Electronics (Thailand) Public Co. Ltd. NVDR,DELTA.R,0.12%
Li Ning Company Limited,2331,0.12%
Bechtle AG,BC8,0.12%
Midea Real Estate Holding Limited,3990,0.12%
JSW Steel Limited,500228,0.12%
Vitasoy International Holdings Limited,345,0.12%
GN Store Nord A/S,GN,0.12%
Fancl Corporation,4921,0.12%
Chow Tai Fook Jewellery Group Limited,1929,0.12%
Marico Limited,531642,0.12%
Lasertec Corp.,6920,0.12%
Bharat Electronics Limited,500049,0.12%
Trigano SA,TRI,0.12%
Zhongliang Holdings Group Company Limited,2772,0.12%
Colgate-Palmolive (India) Limited,500830,0.12%
Benefit One Inc.,2412,0.12%
"GMO Payment Gateway, Inc.",3769,0.11%
Top Glove Corporation Bhd.,7113,0.11%
TechnoPro Holdings Inc.,6028,0.11%
"Sunny Optical Technology (Group) Co., Ltd.",2382,0.11%
"NEXON Co., Ltd.",3659,0.11%
Equatorial Energia S.A.,EQTL3,0.11%
Temenos AG,TEMN,0.1%
"Asahi Intecc Co., Ltd.",7747,0.1%
Gruma SAB de CV Class B,GRUMAB,0.1%
"Dali Foods Group Co., Ltd.",3799,0.1%
"Logan Group Co., Ltd.",3380,0.1%
Interpump Group S.p.A.,IP,0.1%
Voltronic Power Technology Corp.,6409,0.09%
"Seria Co., Ltd.",2782,0.09%
Walsin Technology Corporation,2492,0.09%
"CyberAgent, Inc.",4751,0.09%
"Workman Co., Ltd.",7564,0.09%
"Nien Made Enterprise Co., Ltd.",8464,0.09%
Dermapharm Holding SE,DMP,0.09%
Breville Group Limited,BRG,0.09%
Petronet Lng Limited,532522,0.08%
DiaSorin S.p.A.,DIA,0.08%
SoftwareONE Holding Ltd.,SWON,0.08%
Localiza Rent A Car S.A.,RENT3,0.08%
PT Unilever Indonesia Tbk,UNVR,0.08%
"Gungho Online Entertainment, Inc.",3765,0.07%
AngloGold Ashanti Limited,ANG,0.07%
Ford Otomotiv Sanayi A.S.,FROTO,0.07%
HDFC Asset Management Co. Ltd.,541729,0.07%
Press Metal Aluminium Holdings Berhad,8869,0.07%
"Elecom Co., Ltd.",6750,0.07%
Topsports International Holdings Limited,6110,0.07%
"Toei Animation Co., Ltd.",4816,0.07%
"Kobe Bussan Co., Ltd.",3038,0.07%
U.S. Dollar,Other,0.06%
PT Tower Bersama Infrastructure Tbk,TBIG,0.06%
Magazine Luiza S.A.,MGLU3,0.06%
Torrent Power Limited,532779,0.06%
Pidilite Industries Limited,500331,0.06%
"SK Materials Co., Ltd",036490,0.06%
Mphasis Limited,526299,0.06%
Mycronic AB,MYCR,0.06%
Reply S.p.A.,REY,0.06%
HIWIN Technologies Corp.,2049,0.06%
Eicher Motors Limited,505200,0.06%
Dabur India Limited,500096,0.06%
Carabao Group Public Company Ltd NVDR,CBG.R,0.05%
Muthoot Finance Limited,533398,0.05%
China Medical System Holdings Ltd.,867,0.05%
China MeiDong Auto Holdings Ltd.,1268,0.05%
Goldwin Inc.,8111,0.05%
Lojas Renner S.A.,LREN3,0.05%
Netwealth Group Ltd.,NWL,0.05%
CompuGroup Medical SE & Co. KGaA,COP,0.05%
Ambu A/S Class B,AMBU.B,0.05%
Balkrishna Industries Limited,502355,0.05%
Sino Biopharmaceutical Limited,1177,0.05%
Wiwynn Corp.,6669,0.05%
"GeniuS Electronic Optical Co., Ltd.",3406,0.05%
Dr. Reddy\'s Laboratories Ltd.,500124,0.05%
Zhongsheng Group Holdings Ltd.,881,0.04%
Nestle India Ltd.,500790,0.04%
UPL Limited,512070,0.04%
Fu Shou Yuan International Group Ltd.,1448,0.04%
Coromandel International Limited,506395,0.04%
KATITAS CO. LTD.,8919,0.04%
ICICI Lombard General Insurance Co. Ltd.,540716,0.04%
Greentown Service Group Co. Ltd.,2869,0.04%
Supreme Industries Limited,509930,0.04%
"Kaken Pharmaceutical Co., Ltd.",4521,0.04%
Divi\'s Laboratories Limited,532488,0.04%
Carel Industries SpA,CRL,0.04%
