PGAL: Global X MSCI Portugal ETF
Inception Date: 2013-11-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	17409
Shares Outstanding: 1550000
Expense Ratio: 0.57%
Tracks This Index: FTSE Portugal 20 Index
ETFdb.com Category: Europe Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PGAL


Holding,Symbol,Weighting
EDP-Energias de Portugal SA,EDP,23.91%
GALP Energia SGPS SA Class B,GALP,11.87%
"Jeronimo Martins, SGPS S.A.",JMT,8.36%
EDP Renovaveis SA,EDPR,5.5%
ALTRI SGPS SA,ALTR,4.67%
Corticeira Amorim SGPS SA,COR,4.65%
Altice Europe NV Class A,ATC,4.56%
Navigator Company SA,NVG,4.5%
Banco Comercial Portugues S.A.,BCP,4.47%
Sonae SGPS SA,SON,4.38%
Redes Energeticas Nacionais SA,RENE,4.36%
NOS SGPS SA,NOS,4.13%
Fosun International Limited,656,3.85%
"CTT - Correios de Portugal, SA",CTT,3.55%
Semapa Sociedade de Investimento e Gestao SGPS SA,SEM,2.78%
Mota-Engil SGPS SA,EGL,1.43%
PHarol SGPS S.A.,PHR,1.06%
"Ibersol, SGPS S.A.",IBS,0.98%
Sonaecom SGPS SA,SNC,0.55%
Novabase SGPS SA,NBA,0.51%
"Ramada Investimentos e Industria,S.A.",RAM,0.38%
EQUITY OTHER,Other,0.0%
U.S. Dollar,Other,-0.44%
