PSCM: Invesco S&P SmallCap Materials ETF
Inception Date: 2010-04-07
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	9601
Shares Outstanding: 170000
Expense Ratio: 0.29%
Tracks This Index: S&P SmallCap 600 Materials Index
ETFdb.com Category: Materials
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PSCM


Holding,Symbol,Weighting
Cleveland-Cliffs Inc,CLF,11.49%
Balchem Corporation,BCPC,7.45%
Quaker Chemical Corporation,KWR,6.53%
H.B. Fuller Company,FUL,5.42%
Arconic Corp.,ARNC,5.41%
Stepan Company,SCL,5.16%
Livent Corporation,LTHM,5.01%
Innospec Inc.,IOSP,4.43%
Allegheny Technologies Incorporated,ATI,4.08%
Trinseo SA,TSE,3.84%
Boise Cascade Co.,BCC,3.77%
Kaiser Aluminum Corporation,KALU,3.06%
Carpenter Technology Corporation,CRS,2.72%
Materion Corporation,MTRN,2.56%
"Schweitzer-Mauduit International, Inc.",SWM,2.49%
Ferro Corporation,FOE,2.39%
"Warrior Met Coal, Inc.",HCC,2.29%
"GCP Applied Technologies, Inc.",GCP,2.28%
Neenah Inc,NP,1.84%
Kraton Corporation,KRA,1.84%
"Myers Industries, Inc.",MYE,1.47%
Glatfelter Corporation,GLT,1.45%
Clearwater Paper Corporation,CLW,1.28%
Koppers Holdings Inc.,KOP,1.26%
"U.S. Concrete, Inc.",USCR,1.26%
Century Aluminum Company,CENX,1.12%
"Advansix, Inc.",ASIX,1.11%
"Hawkins, Inc.",HWKN,0.99%
American Vanguard Corporation,AVD,0.85%
Tredegar Corporation,TG,0.84%
Rayonier Advanced Materials Inc,RYAM,0.83%
Mercer International Inc.,MERC,0.81%
"SunCoke Energy, Inc.",SXC,0.77%
FutureFuel Corp.,FF,0.68%
"Haynes International, Inc.",HAYN,0.59%
TimkenSteel Corp,TMST,0.37%
"Olympic Steel, Inc.",ZEUS,0.26%
MUTUAL FUND (OTHER),Other,0.0%
