JHMI: John Hancock Multi-Factor Industrials ETF
Inception Date: 2016-03-28
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	43025
Shares Outstanding: 970000
Expense Ratio: 0.4%
Tracks This Index: John Hancock Dimensional Industrials Index
ETFdb.com Category: Industrials Equities
Issuer: John Hancock
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JHMI


Holding,Symbol,Weighting
Accenture Plc Class A,ACN,2.54%
Honeywell International Inc.,HON,2.3%
Union Pacific Corporation,UNP,2.26%
Caterpillar Inc.,CAT,1.99%
Parker-Hannifin Corporation,PH,1.84%
"United Parcel Service, Inc. Class B",UPS,1.81%
3M Company,MMM,1.75%
Raytheon Technologies Corporation,RTX,1.68%
Cummins Inc.,CMI,1.67%
CSX Corporation,CSX,1.62%
PACCAR Inc,PCAR,1.56%
Deere & Company,DE,1.56%
Trane Technologies plc,TT,1.49%
Norfolk Southern Corporation,NSC,1.49%
Aptiv PLC,APTV,1.48%
Johnson Controls International plc,JCI,1.47%
FedEx Corporation,FDX,1.38%
"AMETEK, Inc.",AME,1.38%
Illinois Tool Works Inc.,ITW,1.35%
"Rockwell Automation, Inc.",ROK,1.34%
Boeing Company,BA,1.34%
Lockheed Martin Corporation,LMT,1.29%
"Waste Management, Inc.",WM,1.24%
"United Rentals, Inc.",URI,1.24%
Eaton Corp. Plc,ETN,1.23%
Emerson Electric Co.,EMR,1.22%
"D.R. Horton, Inc.",DHI,1.19%
Northrop Grumman Corporation,NOC,1.16%
IHS Markit Ltd.,INFO,1.15%
General Electric Company,GE,1.14%
"Paychex, Inc.",PAYX,1.14%
Verisk Analytics Inc,VRSK,1.12%
Carrier Global Corp.,CARR,1.08%
Fastenal Company,FAST,1.03%
"Republic Services, Inc.",RSG,1.02%
"Automatic Data Processing, Inc.",ADP,1.02%
TransDigm Group Incorporated,TDG,0.96%
"Old Dominion Freight Line, Inc.",ODFL,0.91%
Lennar Corporation Class A,LEN,0.9%
Fortive Corp.,FTV,0.89%
Kansas City Southern,KSU,0.88%
Otis Worldwide Corporation,OTIS,0.86%
"Stanley Black & Decker, Inc.",SWK,0.85%
General Dynamics Corporation,GD,0.85%
Dover Corporation,DOV,0.85%
Cintas Corporation,CTAS,0.84%
"W.W. Grainger, Inc.",GWW,0.8%
CDW Corp.,CDW,0.8%
"Roper Technologies, Inc.",ROP,0.78%
"Broadridge Financial Solutions, Inc.",BR,0.76%
"NVR, Inc.",NVR,0.75%
"Expeditors International of Washington, Inc.",EXPD,0.73%
Xylem Inc.,XYL,0.72%
"J.B. Hunt Transport Services, Inc.",JBHT,0.7%
IDEX Corporation,IEX,0.68%
L3Harris Technologies Inc,LHX,0.68%
"Leidos Holdings, Inc.",LDOS,0.68%
Jacobs Engineering Group Inc.,J,0.67%
Ingersoll Rand Inc.,IR,0.65%
Teledyne Technologies Incorporated,TDY,0.64%
Pool Corporation,POOL,0.62%
"XPO Logistics, Inc.",XPO,0.62%
"Enphase Energy, Inc.",ENPH,0.61%
"PulteGroup, Inc.",PHM,0.59%
"C.H. Robinson Worldwide, Inc.",CHRW,0.59%
Graco Inc.,GGG,0.59%
Generac Holdings Inc.,GNRC,0.58%
Textron Inc.,TXT,0.55%
Masco Corporation,MAS,0.51%
Booz Allen Hamilton Holding Corporation Class A,BAH,0.51%
Snap-on Incorporated,SNA,0.5%
