AVEM: Avantis Emerging Markets Equity ETF
Inception Date: 2019-09-19
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	440702
Shares Outstanding: 7150000
Expense Ratio: 0.33%
Tracks This Index: MSCI Emerging Markets Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: American Century Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/AVEM


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd. Sponsored ADR",TSM,4.15%
"Samsung Electronics Co., Ltd. Sponsored GDR",SMSN,3.49%
Tencent Holdings Ltd.,700,3.25%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,2.52%
"Baidu, Inc. Sponsored ADR Class A",BIDU,1.27%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,0.93%
"JD.com, Inc. Sponsored ADR Class A",JD,0.92%
China Construction Bank Corporation Class H,939,0.86%
Infosys Limited Sponsored ADR,INFY,0.85%
Reliance Industries Limited Sponsored GDR 144A,RIGD,0.72%
LG Chem Ltd.,051910,0.72%
Meituan Class B,3690,0.66%
"Yum China Holdings, Inc.",YUMC,0.62%
"NetEase, Inc. Sponsored ADR",NTES,0.61%
Geely Automobile Holdings Limited,175,0.54%
Vale S.A. Sponsored ADR,VALE,0.52%
Li Ning Company Limited,2331,0.51%
Xiaomi Corp. Class B,1810,0.51%
"Hon Hai Precision Industry Co., Ltd.",2317,0.5%
Vipshop Holdings Ltd Sponsored ADR,VIPS,0.48%
United Microelectronics Corp.,2303,0.47%
SK hynix Inc,000660,0.47%
Oil company LUKOIL PJSC Sponsored ADR,LKOD,0.46%
Hyundai Motor Company,005380,0.46%
Industrial and Commercial Bank of China Limited Class H,1398,0.44%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,0.43%
"China Merchants Bank Co., Ltd. Class H",3968,0.43%
Xinyi Solar Holdings Ltd.,968,0.42%
"Sunny Optical Technology (Group) Co., Ltd.",2382,0.41%
POSCO Sponsored ADR,PKX,0.4%
Shenzhou International Group Holdings Limited,2313,0.39%
LG Electronics Inc.,066570,0.38%
KB Financial Group Inc. Sponsored ADR,KB,0.37%
TAL Education Group Sponsored ADR Class A,TAL,0.37%
Sberbank Russia PJSC Sponsored ADR,SBER,0.35%
NIO Inc. Sponsored ADR Class A,NIO,0.35%
CSPC Pharmaceutical Group Limited,1093,0.34%
MMC Norilsk Nickel PJSC ADR,MNOD,0.33%
Housing Development Finance Corporation Limited,500010,0.33%
Bank of China Limited Class H,3988,0.32%
ANTA Sports Products Ltd.,2020,0.32%
Petroleo Brasileiro SA Sponsored ADR Pfd,PBR.A,0.31%
Naspers Limited Class N,NPN,0.3%
NAVER Corp.,035420,0.29%
"Samsung SDI Co., Ltd",006400,0.29%
China Resources Land Limited,1109,0.28%
KIA Motors Corporation,000270,0.27%
Hana Financial Group Inc.,086790,0.27%
Wuxi Biologics (Cayman) Inc.,2269,0.26%
Hindustan Unilever Limited,500696,0.26%
Impala Platinum Holdings Limited,IMP,0.26%
Petroleo Brasileiro SA Sponsored ADR,PBR,0.25%
"ZTO Express (Cayman), Inc. Sponsored ADR Class A",ZTO,0.24%
