PPTY: PPTY - U.S. Diversified Real Estate ETF
Inception Date: 2018-03-27
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	114669
Shares Outstanding: 3950000
Expense Ratio: 0.49%
Tracks This Index: PPTYX - US Diversified Real Estate Index
ETFdb.com Category: Real Estate
Issuer: Exchange Traded Concepts
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PPTY


Holding,Symbol,Weighting
"AvalonBay Communities, Inc.",AVB,3.74%
"Prologis, Inc.",PLD,3.56%
"Boston Properties, Inc.",BXP,3.27%
Equity Residential,EQR,3.06%
American Homes 4 Rent Class A,AMH,2.92%
"Equinix, Inc.",EQIX,2.69%
"American Assets Trust, Inc.",AAT,2.61%
"Marriott International, Inc. Class A",MAR,2.6%
"Mid-America Apartment Communities, Inc.",MAA,2.56%
"Easterly Government Properties, Inc.",DEA,2.4%
Terreno Realty Corporation,TRNO,2.36%
"UDR, Inc.",UDR,1.98%
Hilton Worldwide Holdings Inc,HLT,1.98%
"Essex Property Trust, Inc.",ESS,1.97%
"Digital Realty Trust, Inc.",DLR,1.79%
"Welltower, Inc.",WELL,1.78%
W. P. Carey Inc.,WPC,1.75%
Federal Realty Investment Trust,FRT,1.7%
"Highwoods Properties, Inc.",HIW,1.67%
Retail Opportunity Investments Corp.,ROIC,1.67%
Camden Property Trust,CPT,1.64%
"Piedmont Office Realty Trust, Inc. Class A",PDM,1.5%
"Alexandria Real Estate Equities, Inc.",ARE,1.48%
Regency Centers Corporation,REG,1.39%
Acadia Realty Trust,AKR,1.35%
Kilroy Realty Corporation,KRC,1.32%
"PS Business Parks, Inc.",PSB,1.31%
"National Retail Properties, Inc.",NNN,1.24%
Duke Realty Corporation,DRE,1.16%
"Essential Properties Realty Trust, Inc.",EPRT,1.15%
"Spirit Realty Capital, Inc.",SRC,1.13%
"Healthpeak Properties, Inc.",PEAK,1.11%
Washington Real Estate Investment Trust,WRE,1.08%
Monmouth Real Estate Investment Corporation Class A,MNR,1.06%
Weingarten Realty Investors,WRI,1.04%
Cousins Properties Incorporated,CUZ,1.02%
"Sun Communities, Inc.",SUI,0.99%
Kimco Realty Corporation,KIM,0.98%
"Host Hotels & Resorts, Inc.",HST,0.97%
Public Storage,PSA,0.93%
"Douglas Emmett, Inc",DEI,0.87%
Lexington Realty Trust,LXP,0.83%
"Equity LifeStyle Properties, Inc.",ELS,0.83%
Hyatt Hotels Corporation Class A,H,0.83%
"STAG Industrial, Inc.",STAG,0.82%
"Armada Hoffler Properties, Inc.",AHH,0.81%
"Hudson Pacific Properties, Inc.",HPP,0.76%
Getty Realty Corp.,GTY,0.75%
Corporate Office Properties Trust,OFC,0.74%
"EastGroup Properties, Inc.",EGP,0.74%
"Invitation Homes, Inc.",INVH,0.74%
"CyrusOne, Inc.",CONE,0.73%
"Alexander\'s, Inc.",ALX,0.72%
"Wyndham Hotels & Resorts, Inc.",WH,0.71%
Mack-Cali Realty Corporation,CLI,0.7%
Agree Realty Corporation,ADC,0.68%
"First Industrial Realty Trust, Inc.",FR,0.66%
Equity Commonwealth,EQC,0.66%
"Choice Hotels International, Inc.",CHH,0.66%
"Healthcare Trust of America, Inc. Class A",HTA,0.65%
Apple Hospitality REIT Inc,APLE,0.65%
"Sunstone Hotel Investors, Inc.",SHO,0.64%
CoreSite Realty Corporation,COR,0.63%
Healthcare Realty Trust Incorporated,HR,0.55%
"QTS Realty Trust, Inc. Class A",QTS,0.55%
Urstadt Biddle Properties Inc. Class A,UBA,0.55%
"American Campus Communities, Inc.",ACC,0.55%
CareTrust REIT Inc,CTRE,0.54%
Americold Realty Trust,COLD,0.53%
Physicians Realty Trust,DOC,0.53%
Extra Space Storage Inc.,EXR,0.53%
U.S. Dollar,Other,0.51%
"Ryman Hospitality Properties, Inc.",RHP,0.48%
"National Health Investors, Inc.",NHI,0.47%
"LTC Properties, Inc.",LTC,0.44%
National HealthCare Corporation,NHC,0.43%
Community Healthcare Trust Incorporated,CHCT,0.42%
"Medical Properties Trust, Inc.",MPW,0.39%
Innovative Industrial Properties Inc,IIPR,0.39%
CubeSmart,CUBE,0.31%
"Life Storage, Inc.",LSI,0.3%
"Alexander & Baldwin, Inc.",ALEX,0.3%
"Saul Centers, Inc.",BFS,0.29%
"Omega Healthcare Investors, Inc.",OHI,0.2%
DiamondRock Hospitality Company,DRH,0.16%
"Rexford Industrial Realty, Inc.",REXR,0.16%
"Xenia Hotels & Resorts, Inc.",XHR,0.16%
"Summit Hotel Properties, Inc.",INN,0.15%
"Brixmor Property Group, Inc.",BRX,0.13%
SITE Centers Corp.,SITC,0.13%
"Simon Property Group, Inc.",SPG,0.12%
"Extended Stay America, Inc.",STAY,0.12%
"",Other,0.11%
National Storage Affiliates Trust,NSA,0.11%
"Sabra Health Care REIT, Inc.",SBRA,0.11%
"Columbia Property Trust, Inc.",CXP,0.11%
Realty Income Corporation,O,0.1%
Brandywine Realty Trust,BDN,0.1%
JBG SMITH Properties,JBGS,0.1%
Vornado Realty Trust,VNO,0.09%
Centerspace,CSR,0.09%
Apartment Investment & Management Co Class A,AIV,0.01%
