CSD: Invesco S&P Spin-Off ETF
Inception Date: 2006-12-15
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	67699
Shares Outstanding: 1220000
Expense Ratio: 0.62%
Tracks This Index: Beacon Spin-off Index
ETFdb.com Category: All Cap Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CSD


Holding,Symbol,Weighting
"Penn National Gaming, Inc.",PENN,8.08%
"IAA, Inc.",IAA,7.85%
Otis Worldwide Corporation,OTIS,7.47%
"Dow, Inc.",DOW,7.38%
Corteva Inc,CTVA,7.34%
Carrier Global Corp.,CARR,7.3%
"Wyndham Hotels & Resorts, Inc.",WH,4.48%
Vontier Corp,VNT,4.02%
"frontdoor, Inc.",FTDR,3.81%
Concentrix Corporation,CNXC,3.69%
"Park Hotels & Resorts, Inc.",PK,3.5%
nVent Electric plc,NVT,3.45%
JBG SMITH Properties,JBGS,3.02%
"Perspecta, Inc.",PRSP,2.89%
"Brighthouse Financial, Inc.",BHF,2.84%
Equitrans Midstream Corp.,ETRN,2.83%
"Resideo Technologies, Inc.",REZI,2.69%
ChampionX Corporation,CHX,2.62%
"Covetrus, Inc.",CVET,2.52%
"Arcosa, Inc.",ACA,2.34%
"Hilton Grand Vacations, Inc.",HGV,2.31%
"Veoneer, Inc.",VNE,1.8%
"Kontoor Brands, Inc.",KTB,1.65%
Madison Square Garden Entertainment Corp Class A,MSGE,1.59%
"Conduent, Inc.",CNDT,0.71%
"Cars.com, Inc.",CARS,0.69%
Varex Imaging Corporation,VREX,0.6%
MUTUAL FUND (OTHER),Other,0.28%
"CorePoint Lodging, Inc.",CPLG,0.23%
U.S. Dollar,Other,0.0%
