PIO: Invesco Global Water ETF
Inception Date: 2007-06-13
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	236068
Shares Outstanding: 6750000
Expense Ratio: 0.75%
Tracks This Index: NASDAQ OMX Global Water Index
ETFdb.com Category: Water Equities 
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PIO


Holding,Symbol,Weighting
Danaher Corporation,DHR,7.73%
Ecolab Inc.,ECL,7.5%
Geberit AG,GEBN,7.18%
Ferguson Plc,FERG,6.11%
Pentair plc,PNR,5.76%
Veolia Environnement SA,VIE,4.17%
SUEZ SA,SEV,4.04%
Waters Corporation,WAT,3.84%
"Roper Technologies, Inc.",ROP,3.82%
"American Water Works Company, Inc.",AWK,3.81%
Companhia de Saneamento Basico do Estado de Sao Paulo SABESP,SBSP3,3.26%
Xylem Inc.,XYL,3.16%
IDEX Corporation,IEX,3.09%
Halma plc,HLMA,2.92%
Severn Trent Plc,SVT,2.45%
Guangdong Investment Limited,270,2.3%
TOTO Ltd,5332,2.29%
Spirax-Sarco Engineering PLC,SPX,2.23%
A. O. Smith Corporation,AOS,2.23%
United Utilities Group PLC,UU,2.15%
"Essential Utilities, Inc.",WTRG,1.99%
Toro Company,TTC,1.67%
Pennon Group Plc,PNN,1.62%
"COWAY Co., Ltd.",021240,1.53%
"Miura Co., Ltd.",6005,1.43%
Hera S.p.A.,HER,1.38%
Acciona SA,ANA,1.37%
Kurita Water Industries Ltd.,6370,1.37%
HomeServe plc,HSV,1.33%
Reliance Worldwide Corp. Ltd.,RWC,1.29%
Aalberts N.V.,AALB,1.01%
Stantec Inc,STN,0.83%
BELIMO Holding AG,BEAN,0.73%
Beijing Enterprises Water Group Limited,371,0.55%
Acea S.p.A.,ACE,0.39%
Arcadis NV,ARCAD,0.35%
Polypipe Group PLC,PLP,0.31%
METAWATER Co.Ltd.,9551,0.29%
Organo Corp.,6368,0.23%
TTW Public Company Limited NVDR,TTW.R,0.18%
China Water Affairs Group Limited,855,0.12%
Consolidated Water Co. Ltd.,CWCO,0.08%
U.S. Dollar,Other,-0.09%
