FDD: First Trust STOXX European Select Dividend Index Fund
Inception Date: 2007-08-30
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	219676
Shares Outstanding: 16903000
Expense Ratio: 0.58%
Tracks This Index: STOXX Europe Select Dividend 30 Index
ETFdb.com Category: Europe Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FDD


Holding,Symbol,Weighting
Legal & General Group Plc,LGEN,6.09%
Standard Life Aberdeen PLC,SLA,5.88%
UBS Group AG,UBSG,4.85%
Royal Dutch Shell Plc Class B,RDSB,4.62%
NN Group N.V.,NN,4.61%
Telecom Italia Rsp,TITR,4.24%
Bayerische Motoren Werke AG Pref,BMW3,4.21%
ageas SA/NV,AGS,3.88%
Deutsche Post AG,DPW,3.84%
Publicis Groupe SA,PUB,3.65%
BASF SE,BAS,3.57%
SSE plc,SSE,3.38%
Swiss Life Holding AG,SLHN,3.37%
Porsche Automobil Holding SE Pref,PAH3,3.2%
Nokian Renkaat Oyj,TYRES,3.09%
Total SE,FP,3.03%
LafargeHolcim Ltd.,LHN,3.01%
Klepierre SA,LI,2.88%
TAG Immobilien AG,TEG,2.87%
alstria office REIT-AG,AOX,2.83%
Fortum Oyj,FORTUM,2.73%
Evonik Industries AG,EVK,2.6%
Snam S.p.A.,SRG,2.58%
GlaxoSmithKline plc,GSK,2.29%
Allianz SE,ALV,2.28%
Assicurazioni Generali S.p.A.,G,2.27%
Swiss Re AG,SREN,2.16%
Zurich Insurance Group Ltd,ZURN,2.08%
Proximus SA de droit public,PROX,2.08%
Covivio SA,COV,1.8%
Morgan Stanley Institutional Liquidity Funds treasury Portfolio Institutional,MISXX,0.01%
U.S. Dollar,Other,0.0%
