EWX: SPDR S&P Emerging Small Cap ETF
Inception Date: 2008-05-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	592887
Shares Outstanding: 11400000
Expense Ratio: 0.65%
Tracks This Index: S&P Emerging Markets Under USD2 Billion Index
ETFdb.com Category: Emerging Markets Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWX


Holding,Symbol,Weighting
Cash Component,CASH,2.0753%
Lotes Co Ltd,3533,0.3738%
TECO Electric Machinery Co Ltd,1504,0.3268%
Lien Hwa Industrial Holdings Corp,1229,0.2809%
Sinbon Electronics Co Ltd,3023,0.2784%
Woolworths Holdings Ltd,WHL,0.2773%
Chinasoft International Ltd,354,0.2646%
SPAR Group Ltd,SPP,0.2643%
King's Town Bank Co Ltd,2809,0.2608%
Goldsun Building Materials Co Ltd,2504,0.2595%
Radiant Opto-Electronics Corp,6176,0.2569%
Far Eastern International Bank,2845,0.2565%
Eternal Materials Co Ltd,1717,0.255%
Cheng Loong Corp,1904,0.2546%
Mr Price Group Ltd,MRP,0.251%
Macronix International Co Ltd,2337,0.2503%
Tiger Brands Ltd,TBS,0.2497%
Chipbond Technology Corp,6147,0.2495%
Bolsa Mexicana de Valores SAB de CV,BOLSAA,0.2485%
Gigabyte Technology Co Ltd,2376,0.2387%
Highwealth Construction Corp,2542,0.2371%
Taichung Commercial Bank Co Ltd,2812,0.2332%
Great Wall Enterprise Co Ltd,1210,0.2305%
Elan Microelectronics Corp,2458,0.226%
Manappuram Finance Ltd,MGFL,0.2257%
Bursa Malaysia Bhd,BURSA,0.2251%
Daqo New Energy Corp,DQ,0.225%
Elite Material Co Ltd,2383,0.2237%
MiTAC Holdings Corp,3706,0.2198%
Formosa Taffeta Co Ltd,1434,0.2193%
King Slide Works Co Ltd,2059,0.219%
Natco Pharma Ltd,NATCOPHARM,0.2189%
Oi SA em Recuperacao Judicial,OIBR3,0.2172%
CI Banco SA Institucion de Banca Multiple FF/00939,TERRA13,0.2159%
King Yuan Electronics Co Ltd,2449,0.214%
China Yongda Automobiles Services Holdings Ltd,3669,0.2135%
