DRIV: Global X Autonomous & Electric Vehicles ETF
Inception Date: 2018-04-13
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	242740
Shares Outstanding: 10148000
Expense Ratio: 0.68%
Tracks This Index: Solactive Autonomous & Electric Vehicles Index
ETFdb.com Category: Global Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/DRIV


Holding,Symbol,Weighting
Tesla Inc,TSLA,4.54%
Qualcomm Inc,QCOM,2.87%
Apple Inc.,AAPL,2.71%
NIO Inc. Sponsored ADR Class A,NIO,2.58%
NVIDIA Corporation,NVDA,2.53%
Alphabet Inc. Class A,GOOGL,2.33%
Toyota Motor Corp.,7203,2.32%
Plug Power Inc.,PLUG,2.3%
"Samsung Electronics Co., Ltd.",005930,2.18%
Microsoft Corporation,MSFT,2.12%
"Advanced Micro Devices, Inc.",AMD,2.1%
General Electric Company,GE,1.93%
"Cisco Systems, Inc.",CSCO,1.92%
Pilbara Minerals Limited,PLS,1.87%
Honeywell International Inc.,HON,1.86%
"Micron Technology, Inc.",MU,1.79%
BYD Company Limited Class H,1211,1.73%
Livent Corporation,LTHM,1.7%
Intel Corporation,INTC,1.68%
"Baidu, Inc. Sponsored ADR Class A",BIDU,1.66%
Daimler AG,DAI,1.65%
"Freeport-McMoRan, Inc.",FCX,1.54%
General Motors Company,GM,1.52%
Hyundai Motor Company,005380,1.4%
Aptiv PLC,APTV,1.32%
KIA Motors Corporation,000270,1.3%
NXP Semiconductors NV,NXPI,1.25%
"Xilinx, Inc.",XLNX,1.22%
Fiat Chrysler Automobiles N.V.,FCA,1.21%
"Ganfeng Lithium Co., Ltd. Class H",1772,1.2%
"Ambarella, Inc.",AMBA,1.18%
Albemarle Corporation,ALB,1.17%
DENSO CORPORATION,6902,1.14%
Ford Motor Company,F,1.14%
Johnson Controls International plc,JCI,1.13%
"Veoneer, Inc.",VNE,1.11%
Geely Automobile Holdings Limited,175,1.09%
Volkswagen AG Pref,VOW3,1.06%
Visteon Corporation,VC,1.06%
Orocobre Limited,ORE,1.06%
II-VI Incorporated,IIVI,1.05%
Continental AG,CON,1.05%
"Honda Motor Co., Ltd.",7267,1.05%
Sociedad Quimica Y Minera De Chile S.A. Sponsored ADR Pfd Class B,SQM,1.03%
ON Semiconductor Corporation,ON,1.03%
Renault SA,RNO,1.03%
"Maxim Integrated Products, Inc.",MXIM,0.99%
Bloom Energy Corporation Class A,BE,0.97%
Gentherm Incorporated,THRM,0.97%
GS Yuasa Corporation,6674,0.96%
Yandex NV Class A,YNDX,0.96%
Panasonic Corporation,6752,0.96%
"Nissan Motor Co., Ltd.",7201,0.95%
Allegheny Technologies Incorporated,ATI,0.93%
Lear Corporation,LEA,0.93%
Dana Incorporated,DAN,0.9%
"Hyster-Yale Materials Handling, Inc. Class A",HY,0.9%
Lundin Mining Corporation,LUN,0.89%
Autoliv Inc.,ALV,0.88%
Aperam SA,APAM,0.87%
BlackBerry Limited,BB,0.86%
Westinghouse Air Brake Technologies Corporation,WAB,0.84%
"ITT, Inc.",ITT,0.82%
"Harley-Davidson, Inc.",HOG,0.8%
EnerSys,ENS,0.76%
Rogers Corporation,ROG,0.74%
Johnson Matthey Plc,JMAT,0.72%
Carpenter Technology Corporation,CRS,0.72%
"CEVA, Inc.",CEVA,0.71%
Ballard Power Systems Inc.,BLDP,0.7%
BorgWarner Inc.,BWA,0.69%
Cabot Corporation,CBT,0.69%
TomTom NV,TOM2,0.68%
Umicore,UMI,0.68%
"American Axle & Manufacturing Holdings, Inc.",AXL,0.66%
Pilbara Minerals Ltd TEMP,Other,0.12%
U.S. Dollar,Other,0.03%
