HEDJ: WisdomTree Europe Hedged Equity Fund
Inception Date: 2009-12-31
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	1936410
Shares Outstanding: 29100000
Expense Ratio: 0.58%
Tracks This Index: WisdomTree Europe Hedged Equity Index
ETFdb.com Category: Europe Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/HEDJ


Holding,Symbol,Weighting
Unilever PLC,UNA,7.04%
Linde plc,LIN,6.45%
ASML Holding NV,ASML,4.72%
BASF SE,BAS,3.77%
L\'Oreal SA,OR,3.77%
Koninklijke Ahold Delhaize N.V.,AD,3.68%
Kone Oyj Class B,KNEBV,3.6%
LVMH Moet Hennessy Louis Vuitton SE,MC,3.57%
Sanofi,SAN,3.37%
Siemens AG,SIE,3.21%
SAP SE,SAP,3.14%
Deutsche Telekom AG,DTE,3.1%
Bayer AG,BAYN,3.02%
Schneider Electric SE,SU,2.94%
Actividades de Construccion y Servicios SA,ACS,2.78%
CRH Plc,CRG,2.5%
Air Liquide SA,AI,2.35%
Danone SA,BN,1.9%
Solvay SA,SOLB,1.81%
Bayerische Motoren Werke AG,BMW,1.74%
Koninklijke DSM N.V.,DSM,1.63%
Akzo Nobel N.V.,AKZA,1.5%
Kering SA,KER,1.33%
Wolters Kluwer NV,WKL,1.23%
Daimler AG,DAI,1.17%
Pernod Ricard SA,RI,1.07%
Ferrari NV,RACE,0.96%
Hermes International SCA,RMS,0.92%
Siemens Healthineers AG,SHL,0.84%
ASM International N.V.,ASM,0.84%
UCB S.A.,UCB,0.77%
Continental AG,CON,0.74%
Valmet Corp,VALMT,0.68%
Neles Oyj,NELES,0.65%
Hannover Rueck SE,HNR1,0.64%
Evonik Industries AG,EVK,0.63%
Kerry Group Plc Class A,KRZ,0.57%
Fresenius Medical Care AG & Co. KGaA,FME,0.52%
Fresenius SE & Co. KGaA,FRE,0.51%
Royal Vopak NV,VPK,0.5%
"Grifols, S.A. Class A",GRF,0.5%
Huhtamaki Oyj,HUH1V,0.48%
Compagnie Generale des Etablissements Michelin SCA,ML,0.47%
Legrand SA,LR,0.46%
Knorr-Bremse AG,KBX,0.46%
"CIE Automotive, S.A.",CIE,0.44%
STMicroelectronics NV,STM,0.44%
Henkel AG & Co. KGaA,HEN,0.44%
Publicis Groupe SA,PUB,0.43%
Infineon Technologies AG,IFX,0.41%
"Viscofan, S.A.",VIS,0.4%
SBM Offshore NV,SBMO,0.39%
EXOR N.V.,EXO,0.37%
Konecranes Oyj,KCR,0.35%
Glanbia Plc,GL9,0.34%
Brenntag AG,BNR,0.31%
Ahlstrom-Munksjo Oyj,AM1,0.3%
Hapag-Lloyd AG,HLAG,0.3%
Prosegur Compania de Seguridad SA,PSG,0.29%
BE Semiconductor Industries N.V.,BESI,0.28%
Kemira Oyj,KEMIRA,0.27%
Rubis SCA,RUI,0.27%
Prosegur Cash SA,CASH,0.27%
Covestro AG,1COV,0.26%
Cargotec Oyj Class B,CGCBV,0.26%
Umicore,UMI,0.25%
Imerys SA,NK,0.24%
Dassault Systemes SA,DSY,0.24%
Melexis NV,MELE,0.22%
Arkema SA,AKE,0.22%
ANDRITZ AG,ANDR,0.21%
Wendel SE,MF,0.19%
IMCD N.V.,IMCD,0.18%
Teleperformance SE,TEP,0.18%
Symrise AG,SY1,0.17%
Barco NV,BAR,0.16%
Merck KGaA,MRK,0.16%
Beiersdorf AG,BEI,0.16%
Davide Campari-Milano N.V.,CPR,0.16%
Societe BIC SA,BB,0.15%
HeidelbergCement AG,HEI,0.14%
Gaztransport & Technigaz SA,GTT,0.14%
Siltronic AG,WAF,0.13%
Bekaert SA,BEKB,0.11%
LANXESS AG,LXS,0.11%
Corbion NV,CRBN,0.1%
Reply S.p.A.,REY,0.1%
Metso Outotec Oyj,MOCORP,0.09%
SEB SA,SK,0.09%
GEA Group AG,G1A,0.08%
Durr AG,DUE,0.08%
Vicat-Ciments Vicat SA,VCT,0.08%
Revenio Group Oyj,REG1V,0.06%
Software AG,SOW,0.06%
Remy Cointreau SA,RCO,0.06%
U.S. Dollar,Other,0.05%
Sartorius Stedim Biotech SA,DIM,0.05%
Carel Industries SpA,CRL,0.05%
Ipsos SA,IPS,0.04%
Fiskars Oyj Abp,FSKRS,0.03%
Krones AG,KRN,0.03%
Wacker Chemie AG,WCH,0.03%
bioMerieux SA,BIM,0.03%
Fagron SA,FAGR,0.03%
Eckert & Ziegler Strahlen- und Medizintechnik AG,EUZ,0.01%
