JSMD: Janus Henderson Small/Mid Cap Growth Alpha ETF
Inception Date: 2016-02-23
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	153667
Shares Outstanding: 2452000
Expense Ratio: 0.35%
Tracks This Index: Janus Henderson Small/Mid Cap Growth Alpha Index
ETFdb.com Category: All Cap Equities
Issuer: Janus Henderson Investors
Structure: ETF
ETF Home Page: https://etfdb.com/etf/JSMD


Holding,Symbol,Weighting
Royalty Pharma Plc Class A,RPRX,3.29%
Ubiquiti Inc.,UI,3.15%
"Entegris, Inc.",ENTG,2.91%
Scotts Miracle-Gro Company Class A,SMG,2.86%
Paylocity Holding Corp.,PCTY,2.56%
Universal Display Corporation,OLED,2.48%
"Bentley Systems, Incorporated Class B",BSY,2.41%
"Amedisys, Inc.",AMED,2.1%
"Aspen Technology, Inc.",AZPN,2.02%
Jazz Pharmaceuticals Plc,JAZZ,2.01%
Berry Global Group Inc,BERY,1.93%
Ciena Corporation,CIEN,1.87%
Chemed Corporation,CHE,1.85%
Bruker Corporation,BRKR,1.81%
"PRA Health Sciences, Inc.",PRAH,1.76%
"Euronet Worldwide, Inc.",EEFT,1.74%
"Ionis Pharmaceuticals, Inc.",IONS,1.73%
Quidel Corporation,QDEL,1.65%
"Syneos Health, Inc. Class A",SYNH,1.55%
"Rollins, Inc.",ROL,1.54%
"Alteryx, Inc. Class A",AYX,1.51%
"LHC Group, Inc.",LHCG,1.47%
"Penumbra, Inc.",PEN,1.39%
"Exelixis, Inc.",EXEL,1.36%
HEICO Corporation,HEI,1.34%
Concentrix Corporation,CNXC,1.17%
HealthEquity Inc,HQY,1.17%
"Alarm.com Holdings, Inc.",ALRM,1.17%
"Qualys, Inc.",QLYS,1.09%
"Medpace Holdings, Inc.",MEDP,1.09%
National Beverage Corp.,FIZZ,1.05%
"J2 Global, Inc.",JCOM,1.02%
Graco Inc.,GGG,0.97%
SYNNEX Corporation,SNX,0.96%
"SPS Commerce, Inc.",SPSC,0.88%
"Sirius XM Holdings, Inc.",SIRI,0.79%
"Trex Company, Inc.",TREX,0.78%
AppFolio Inc Class A,APPF,0.75%
"Five Below, Inc.",FIVE,0.74%
"Floor & Decor Holdings, Inc. Class A",FND,0.73%
Livent Corporation,LTHM,0.71%
"IAA, Inc.",IAA,0.7%
"AMN Healthcare Services, Inc.",AMN,0.7%
Corcept Therapeutics Incorporated.,CORT,0.66%
"Chewy, Inc. Class A",CHWY,0.64%
"Insight Enterprises, Inc.",NSIT,0.61%
"Medifast, Inc.",MED,0.61%
Norwegian Cruise Line Holdings Ltd.,NCLH,0.61%
"Lithia Motors, Inc. Class A",LAD,0.58%
Middleby Corporation,MIDD,0.57%
"SiteOne Landscape Supply, Inc.",SITE,0.56%
"BioTelemetry, Inc.",BEAT,0.54%
"Outset Medical, Inc.",OM,0.53%
"Avangrid, Inc.",AGR,0.51%
Fox Corporation Class A,FOXA,0.5%
"Planet Fitness, Inc. Class A",PLNT,0.48%
TopBuild Corp.,BLD,0.46%
"Choice Hotels International, Inc.",CHH,0.45%
"Leggett & Platt, Incorporated",LEG,0.44%
"TriNet Group, Inc.",TNET,0.43%
"Wyndham Hotels & Resorts, Inc.",WH,0.42%
"Texas Roadhouse, Inc.",TXRH,0.41%
"EMCOR Group, Inc.",EME,0.4%
Ollie\'s Bargain Outlet Holdings Inc,OLLI,0.4%
"Allison Transmission Holdings, Inc.",ALSN,0.39%
"GoodRx Holdings, Inc. Class A",GDRX,0.39%
"Saia, Inc.",SAIA,0.38%
"Builders FirstSource, Inc.",BLDR,0.38%
"Skechers U.S.A., Inc. Class A",SKX,0.37%
"Exponent, Inc.",EXPO,0.37%
RBC Bearings Incorporated,ROLL,0.36%
ASGN Inc,ASGN,0.35%
Fox Factory Holding Corp.,FOXF,0.33%
"Aerojet Rocketdyne Holdings, Inc.",AJRD,0.33%
"Proto Labs, Inc.",PRLB,0.33%
Hexcel Corporation,HXL,0.32%
"Simpson Manufacturing Co., Inc.",SSD,0.32%
"FTI Consulting, Inc.",FCN,0.32%
"Calavo Growers, Inc.",CVGW,0.32%
"frontdoor, Inc.",FTDR,0.32%
"Simulations Plus, Inc.",SLP,0.31%
"Vivint Smart Home, Inc. Class A",VVNT,0.31%
"Wingstop, Inc.",WING,0.3%
"Supernus Pharmaceuticals, Inc.",SUPN,0.29%
John Bean Technologies Corporation,JBT,0.29%
"Castle Biosciences, Inc.",CSTL,0.29%
"BMC Stock Holdings, Inc.",BMCH,0.29%
Parsons Corporation,PSN,0.29%
"Warrior Met Coal, Inc.",HCC,0.28%
"National Vision Holdings, Inc.",EYE,0.28%
"Mission Produce, Inc.",AVO,0.28%
Inhibrx Inc,INBX,0.27%
"UFP Industries, Inc.",UFPI,0.27%
"Ebix, Inc.",EBIX,0.27%
"Interpublic Group of Companies, Inc.",IPG,0.27%
"Innoviva, Inc.",INVA,0.27%
"Vital Farms, Inc.",VITL,0.26%
Athene Holding Ltd. Class A,ATH,0.25%
LPL Financial Holdings Inc.,LPLA,0.25%
"Shake Shack, Inc. Class A",SHAK,0.25%
"Insperity, Inc.",NSP,0.25%
LCI Industries,LCII,0.25%
Allegiant Travel Company,ALGT,0.25%
"M.D.C. Holdings, Inc.",MDC,0.24%
National Research Corporation,NRC,0.24%
"Installed Building Products, Inc.",IBP,0.23%
"Inogen, Inc.",INGN,0.22%
"MGP Ingredients, Inc.",MGPI,0.21%
"LGI Homes, Inc.",LGIH,0.2%
"Tactile Systems Technology, Inc.",TCMD,0.19%
"LeMaitre Vascular, Inc.",LMAT,0.18%
Credit Acceptance Corporation,CACC,0.18%
Western Alliance Bancorp,WAL,0.18%
"Ormat Technologies, Inc.",ORA,0.18%
Callaway Golf Company,ELY,0.17%
Vanda Pharmaceuticals Inc.,VNDA,0.16%
"Primerica, Inc.",PRI,0.16%
"Comfort Systems USA, Inc.",FIX,0.15%
First Financial Bankshares Inc,FFIN,0.15%
STORE Capital Corporation,STOR,0.14%
"PennyMac Financial Services, Inc.",PFSI,0.14%
"Kinsale Capital Group, Inc.",KNSL,0.14%
Essent Group Ltd.,ESNT,0.14%
"CyrusOne, Inc.",CONE,0.14%
McGrath RentCorp,MGRC,0.13%
Skyline Champion Corp.,SKY,0.13%
American Woodmark Corporation,AMWD,0.13%
Kadant Inc.,KAI,0.13%
Evercore Inc Class A,EVR,0.13%
"Cavco Industries, Inc.",CVCO,0.12%
National General Holdings Corp.,NGHC,0.12%
"Patrick Industries, Inc.",PATK,0.12%
Bank OZK,OZK,0.12%
"XPEL, Inc.",XPEL,0.11%
Enstar Group Limited,ESGR,0.11%
"Dave & Buster\'s Entertainment, Inc.",PLAY,0.11%
"Cohen & Steers, Inc.",CNS,0.11%
"NAPCO Security Technologies, Inc.",NSSC,0.11%
Vornado Realty Trust,VNO,0.11%
"Marten Transport, Ltd.",MRTN,0.11%
"LendingTree, Inc.",TREE,0.11%
"M/I Homes, Inc.",MHO,0.1%
CubeSmart,CUBE,0.1%
GMS Inc.,GMS,0.1%
"Rexford Industrial Realty, Inc.",REXR,0.1%
"ShotSpotter, Inc.",SSTI,0.1%
Sterling Bancorp,STL,0.1%
"Hackett Group, Inc.",HCKT,0.1%
"PGT Innovations, Inc.",PGTI,0.1%
SelectQuote Inc,SLQT,0.1%
Malibu Boats Inc Class A,MBUU,0.1%
"Houlihan Lokey, Inc. Class A",HLI,0.1%
Green Dot Corporation Class A,GDOT,0.09%
"CarGurus, Inc. Class A",CARG,0.09%
"Boot Barn Holdings, Inc.",BOOT,0.09%
"Walker & Dunlop, Inc.",WD,0.09%
"UFP Technologies, Inc.",UFPT,0.09%
"Texas Capital Bancshares, Inc.",TCBI,0.09%
"Pacific Premier Bancorp, Inc.",PPBI,0.09%
CoreSite Realty Corporation,COR,0.08%
"GreenSky, Inc. Class A",GSKY,0.08%
Joint Corp,JYNT,0.08%
"Construction Partners, Inc. Class A",ROAD,0.08%
"Independent Bank Group, Inc.",IBTX,0.08%
NV5 Global Inc,NVEE,0.08%
Intelligent Systems Corporation,INS,0.08%
Ameris Bancorp,ABCB,0.08%
"IES Holdings, Inc.",IESC,0.08%
Johnson Outdoors Inc. Class A,JOUT,0.08%
"STAG Industrial, Inc.",STAG,0.07%
Intrusion Inc.,INTZ,0.07%
Simmons First National Corporation Class A,SFNC,0.07%
"Axos Financial, Inc.",AX,0.07%
"World Wrestling Entertainment, Inc. Class A",WWE,0.07%
Independent Bank Corp.,INDB,0.07%
"1-800-FLOWERS.COM, Inc. Class A",FLWS,0.07%
"Palomar Holdings, Inc.",PLMR,0.07%
Cadence Bancorporation Class A,CADE,0.06%
"MarineMax, Inc.",HZO,0.06%
Physicians Realty Trust,DOC,0.06%
BancFirst Corporation,BANF,0.06%
Terreno Realty Corporation,TRNO,0.06%
"NMI Holdings, Inc. Class A",NMIH,0.06%
Safehold Inc.,SAFE,0.06%
"eHealth, Inc.",EHTH,0.05%
"PJT Partners, Inc. Class A",PJT,0.05%
FB Financial Corporation,FBK,0.05%
Seacoast Banking Corporation of Florida,SBCF,0.05%
"Meta Financial Group, Inc.",CASH,0.04%
Marine Products Corporation,MPX,0.04%
Silvergate Capital Corp. Class A,SI,0.04%
"Triumph Bancorp, Inc.",TBK,0.04%
"Veritex Holdings, Inc.",VBTX,0.04%
Broadmark Realty Capital Inc,BRMK,0.04%
"Eagle Bancorp, Inc.",EGBN,0.04%
Blue Bird Corporation,BLBD,0.04%
First Bancorp,FBNC,0.03%
TriCo Bancshares,TCBK,0.03%
Enterprise Financial Services Corp,EFSC,0.03%
"StepStone Group, Inc. Class A",STEP,0.03%
"First Foundation, Inc.",FFWM,0.03%
CareTrust REIT Inc,CTRE,0.03%
Legacy Housing Corporation,LEGH,0.03%
"Allegiance Bancshares, Inc.",ABTX,0.02%
OneWater Marine Inc Class A,ONEW,0.02%
Preferred Bank,PFBC,0.02%
"TPG RE Finance Trust, Inc.",TRTX,0.02%
"TriState Capital Holdings, Inc.",TSC,0.02%
Granite Point Mortgage Trust Inc.,GPMT,0.02%
"CrossFirst Bankshares, Inc.",CFB,0.02%
"Newmark Group, Inc. Class A",NMRK,0.02%
Merchants Bancorp,MBIN,0.02%
"CBTX, Inc.",CBTX,0.02%
NexPoint Residential Trust Inc,NXRT,0.02%
"First Bancshares, Inc.",FBMS,0.02%
"Nicolet Bankshares, Inc.",NCBS,0.02%
Altabancorp,ALTA,0.02%
Heritage Commerce Corp,HTBK,0.02%
CURO Group Holdings Corp.,CURO,0.02%
"QCR Holdings, Inc.",QCRH,0.02%
"Horizon Bancorp, Inc.",HBNC,0.02%
"Byline Bancorp, Inc.",BY,0.02%
MVB Financial Corp.,MVBF,0.01%
Metropolitan Bank Holding Corp.,MCB,0.01%
"Bridgewater Bancshares, Inc.",BWB,0.01%
Genie Energy Ltd. Class B,GNE,0.01%
Investors Title Company,ITIC,0.01%
"Business First Bancshares, Inc.",BFST,0.01%
First Choice Bancorp,FCBP,0.01%
Educational Development Corporation,EDUC,0.01%
"FVCBankcorp, Inc.",FVCB,0.01%
"Red River Bancshares, Inc.",RRBI,0.01%
"Midland States Bancorp, Inc.",MSBI,0.01%
"Civista Bancshares, Inc.",CIVB,0.01%
"Spark Energy, Inc. Class A",SPKE,0.01%
SciPlay Corp. Class A,SCPL,0.01%
"Southern First Bancshares, Inc.",SFST,0.01%
Coastal Financial Corporation,CCB,0.01%
"Parke Bancorp, Inc.",PKBK,0.01%
"FS Bancorp, Inc.",FSBW,0.01%
Northeast Bank,NBN,0.01%
"CapStar Financial Holdings, Inc.",CSTR,0.01%
