GEM: Goldman Sachs ActiveBeta Emerging Markets Equity ETF
Inception Date: 2015-09-25
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	1824050
Shares Outstanding: 47800000
Expense Ratio: 0.45%
Tracks This Index: Goldman Sachs ActiveBeta Emerging Markets Equity Index
ETFdb.com Category: Asia Pacific Equities
Issuer: Goldman Sachs
Structure: ETF
ETF Home Page: https://etfdb.com/etf/GEM


Holding,Symbol,Weighting
"Taiwan Semiconductor Manufacturing Co., Ltd.",2330,5.38%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,4.78%
Tencent Holdings Ltd.,700,4.78%
"Samsung Electronics Co., Ltd.",005930,4.3%
Meituan Class B,3690,1.36%
Infosys Limited,500209,0.98%
Samsung Electronics Co Ltd Pfd  Non-Voting,005935,0.97%
SK hynix Inc,000660,0.89%
"Ping An Insurance (Group) Company of China, Ltd. Class H",2318,0.81%
"JD.com, Inc. Sponsored ADR Class A",JD,0.76%
Vale S.A.,VALE3,0.75%
Naspers Limited Class N,NPN,0.74%
China Construction Bank Corporation Class H,939,0.71%
iShares MSCI Malaysia ETF,EWM,0.6%
MediaTek Inc,2454,0.6%
Reliance Industries Limited,500325,0.6%
"Baidu, Inc. Sponsored ADR Class A",BIDU,0.59%
Tata Consultancy Services Limited,532540,0.59%
"Pinduoduo, Inc. Sponsored ADR Class A",PDD,0.53%
United Microelectronics Corp.,2303,0.53%
"Yum China Holdings, Inc.",YUMC,0.53%
HCL Technologies Limited,532281,0.52%
Housing Development Finance Corporation Limited,500010,0.52%
"NetEase, Inc. Sponsored ADR",NTES,0.49%
"Hon Hai Precision Industry Co., Ltd.",2317,0.47%
LG Household & Health Care Ltd,051900,0.45%
China Mobile Limited,941,0.44%
Sberbank Russia PJSC,SBER,0.44%
Oil company LUKOIL PJSC,LKOH,0.44%
Vipshop Holdings Ltd Sponsored ADR,VIPS,0.42%
LG Electronics Inc.,066570,0.42%
Delta Electronics (Thailand) Public Co. Ltd. NVDR,DELTA.R,0.41%
"New Oriental Education & Technology Group, Inc. Sponsored ADR",EDU,0.4%
NCsoft Corporation,036570,0.4%
"China Mengniu Dairy Co., Ltd.",2319,0.38%
Industrial and Commercial Bank of China Limited Class H,1398,0.38%
America Movil SAB de CV Class L,AMXL,0.37%
Itau Unibanco Holding SA Pfd,ITUB4,0.36%
Xiaomi Corp. Class B,1810,0.36%
Kakao Corp.,035720,0.35%
Uni-President Enterprises Corp.,1216,0.35%
Raia Drogasil S.A.,RADL3,0.34%
"Kweichow Moutai Co., Ltd. Class A",600519,0.34%
"Delta Electronics, Inc.",2308,0.33%
China Tourism Group Duty Free Corporation Limited Class A,601888,0.33%
"Samsung SDI Co., Ltd",006400,0.33%
MMC Norilsk Nickel PJSC,GMKN,0.33%
Qatar National Bank QPSC,QNBK,0.33%
Magazine Luiza S.A.,MGLU3,0.32%
NAVER Corp.,035420,0.32%
WEG S.A.,WEGE3,0.32%
Li Ning Company Limited,2331,0.31%
Dr. Reddy\'s Laboratories Ltd.,500124,0.31%
Tech Mahindra Limited,532755,0.3%
KIA Motors Corporation,000270,0.3%
Yandex NV Class A,YNDX,0.3%
"Jiangsu Hengrui Medicine Co., Ltd. Class A",600276,0.3%
Bank of China Limited Class H,3988,0.29%
