RWJ: Invesco S&P SmallCap 600 Revenue ETF
Inception Date: 2008-02-22
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	288095
Shares Outstanding: 3581000
Expense Ratio: 0.39%
Tracks This Index: RevenueShares Small Cap Index
ETFdb.com Category: Small Cap Value Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/RWJ


Holding,Symbol,Weighting
"United Natural Foods, Inc.",UNFI,3.24%
Macy\'s Inc,M,2.33%
"Core-Mark Holding Company, Inc.",CORE,1.89%
"PBF Energy, Inc. Class A",PBF,1.74%
ODP Corporation,ODP,1.33%
"Group 1 Automotive, Inc.",GPI,1.31%
"Community Health Systems, Inc.",CYH,1.19%
SpartanNash Company,SPTN,1.09%
Bed Bath & Beyond Inc.,BBBY,1.08%
"Sonic Automotive, Inc. Class A",SAH,1.06%
"Insight Enterprises, Inc.",NSIT,1.02%
"Owens & Minor, Inc.",OMI,1.01%
"Andersons, Inc.",ANDE,0.93%
GameStop Corp. Class A,GME,0.85%
Veritiv Corp,VRTV,0.84%
"Magellan Health, Inc.",MGLN,0.8%
Sanmina Corporation,SANM,0.8%
"Asbury Automotive Group, Inc.",ABG,0.79%
Select Medical Holdings Corporation,SEM,0.7%
"Resideo Technologies, Inc.",REZI,0.68%
ABM Industries Incorporated,ABM,0.66%
Realogy Holdings Corp.,RLGY,0.64%
"Big Lots, Inc.",BIG,0.64%
Arconic Corp.,ARNC,0.64%
Boise Cascade Co.,BCC,0.62%
Signet Jewelers Limited,SIG,0.62%
"Coca-Cola Consolidated, Inc.",COKE,0.59%
Michaels Companies Inc,MIK,0.59%
"American Axle & Manufacturing Holdings, Inc.",AXL,0.57%
"UFP Industries, Inc.",UFPI,0.56%
Capri Holdings Limited,CPRI,0.54%
"Covetrus, Inc.",CVET,0.53%
"Kelly Services, Inc. Class A",KELYA,0.49%
American Equity Investment Life Holding Company,AEL,0.49%
Endo International Plc,ENDP,0.48%
Meritage Homes Corporation,MTH,0.47%
Fresh Del Monte Produce Inc.,FDP,0.46%
Par Pacific Holdings Inc,PARR,0.46%
"Sally Beauty Holdings, Inc.",SBH,0.45%
Cleveland-Cliffs Inc,CLF,0.45%
"M.D.C. Holdings, Inc.",MDC,0.43%
Pitney Bowes Inc.,PBI,0.43%
Diebold Nixdorf Incorporated,DBD,0.43%
"Gannett Co., Inc.",GCI,0.43%
"PriceSmart, Inc.",PSMT,0.41%
Plexus Corp.,PLXS,0.41%
"Bloomin\' Brands, Inc.",BLMN,0.41%
Trinseo SA,TSE,0.41%
GMS Inc.,GMS,0.39%
Allegheny Technologies Incorporated,ATI,0.38%
"Hub Group, Inc. Class A",HUBG,0.38%
Abercrombie & Fitch Co. Class A,ANF,0.37%
AMC Networks Inc. Class A,AMCX,0.36%
"Applied Industrial Technologies, Inc.",AIT,0.36%
"Brinker International, Inc.",EAT,0.36%
Rent-A-Center Inc,RCII,0.36%
"Atlas Air Worldwide Holdings, Inc.",AAWW,0.35%
"Meritor, Inc.",MTOR,0.35%
"Century Communities, Inc.",CCS,0.35%
"M/I Homes, Inc.",MHO,0.34%
"Comfort Systems USA, Inc.",FIX,0.34%
Meredith Corporation,MDP,0.34%
"Renewable Energy Group, Inc.",REGI,0.34%
"ScanSource, Inc.",SCSC,0.33%
"Greenbrier Companies, Inc.",GBX,0.33%
"MEDNAX, Inc.",MD,0.33%
H.B. Fuller Company,FUL,0.33%
ManTech International Corporation Class A,MANT,0.32%
Designer Brands Inc. Class A,DBI,0.32%
ArcBest Corporation,ARCB,0.32%
"PC Connection, Inc.",CNXN,0.32%
Moog Inc. Class A,MOG.A,0.31%
"G-III Apparel Group, Ltd.",GIII,0.31%
"Itron, Inc.",ITRI,0.31%
"Hillenbrand, Inc.",HI,0.3%
Cooper Tire & Rubber Company,CTB,0.3%
LCI Industries,LCII,0.3%
"Caleres, Inc.",CAL,0.3%
Unisys Corporation,UIS,0.29%
"Winnebago Industries, Inc.",WGO,0.29%
"Mr. Cooper Group, Inc.",COOP,0.29%
Griffon Corporation,GFF,0.29%
"Aerojet Rocketdyne Holdings, Inc.",AJRD,0.29%
"Ensign Group, Inc.",ENSG,0.28%
"TTM Technologies, Inc.",TTMI,0.28%
"Mueller Industries, Inc.",MLI,0.28%
"Guess?, Inc.",GES,0.28%
Vista Outdoor Inc,VSTO,0.28%
"AMN Healthcare Services, Inc.",AMN,0.28%
"Patrick Industries, Inc.",PATK,0.27%
GEO Group Inc,GEO,0.26%
NOW Inc.,DNOW,0.26%
Cooper-Standard Holdings Inc.,CPS,0.26%
MYR Group Inc.,MYRG,0.25%
"Barnes & Noble Education, Inc.",BNED,0.25%
"Benchmark Electronics, Inc.",BHE,0.25%
"Matson, Inc.",MATX,0.25%
Southwestern Energy Company,SWN,0.25%
Stewart Information Services Corporation,STC,0.24%
"Foundation Building Materials, Inc.",FBM,0.24%
"SkyWest, Inc",SKYW,0.24%
"Echo Global Logistics, Inc",ECHO,0.24%
Cheesecake Factory Incorporated,CAKE,0.24%
"LGI Homes, Inc.",LGIH,0.23%
Nabors Industries Ltd.,NBR,0.23%
Deluxe Corporation,DLX,0.23%
"Triumph Group, Inc.",TGI,0.23%
AAR CORP.,AIR,0.23%
Green Plains Inc.,GPRE,0.23%
Carpenter Technology Corporation,CRS,0.23%
"Oceaneering International, Inc.",OII,0.23%
"Arcosa, Inc.",ACA,0.22%
"Wolverine World Wide, Inc.",WWW,0.22%
"Kontoor Brands, Inc.",KTB,0.22%
Stepan Company,SCL,0.22%
UniFirst Corporation,UNF,0.22%
E. W. Scripps Company Class A,SSP,0.22%
Koppers Holdings Inc.,KOP,0.22%
Fabrinet,FN,0.22%
Clearwater Paper Corporation,CLW,0.22%
Korn Ferry,KFY,0.21%
"Installed Building Products, Inc.",IBP,0.21%
Universal Corp,UVV,0.21%
"Children\'s Place, Inc.",PLCE,0.21%
Vector Group Ltd.,VGR,0.21%
"Flagstar Bancorp, Inc.",FBC,0.21%
"B&G Foods, Inc.",BGS,0.21%
Range Resources Corporation,RRC,0.21%
"TTEC Holdings, Inc.",TTEC,0.21%
Genesco Inc.,GCO,0.21%
"CoreCivic, Inc.",CXW,0.2%
"TrueBlue, Inc.",TBI,0.2%
Rayonier Advanced Materials Inc,RYAM,0.2%
"MarineMax, Inc.",HZO,0.2%
John Bean Technologies Corporation,JBT,0.2%
"Saia, Inc.",SAIA,0.2%
"Allscripts Healthcare Solutions, Inc.",MDRX,0.2%
Harsco Corporation,HSC,0.2%
Sleep Number Corporation,SNBR,0.2%
"Helmerich & Payne, Inc.",HP,0.19%
Kraton Corporation,KRA,0.19%
American Woodmark Corporation,AMWD,0.19%
"Sykes Enterprises, Incorporated",SYKE,0.19%
Callaway Golf Company,ELY,0.19%
LaZBoy Incorporated,LZB,0.19%
"Chico\'s FAS, Inc.",CHS,0.19%
"Plantronics, Inc.",PLT,0.19%
ePlus inc.,PLUS,0.19%
Century Aluminum Company,CENX,0.19%
Tupperware Brands Corporation,TUP,0.19%
Wabash National Corporation,WNC,0.18%
Matthews International Corporation Class A,MATW,0.18%
"Watts Water Technologies, Inc. Class A",WTS,0.18%
SPX Corporation,SPXC,0.18%
"Conn\'s, Inc.",CONN,0.18%
Cincinnati Bell Inc.,CBB,0.18%
"U.S. Concrete, Inc.",USCR,0.18%
Cubic Corporation,CUB,0.17%
"Advanced Energy Industries, Inc.",AEIS,0.16%
Providence Service Corporation,PRSC,0.16%
Central Garden & Pet Company,CENT,0.16%
"Apogee Enterprises, Inc.",APOG,0.16%
"SPX Flow, Inc.",FLOW,0.16%
"Encore Capital Group, Inc.",ECPG,0.16%
"Steven Madden, Ltd.",SHOO,0.16%
"Hibbett Sports, Inc.",HIBB,0.16%
"Chefs\' Warehouse, Inc.",CHEF,0.16%
"Cal-Maine Foods, Inc.",CALM,0.16%
R1 RCM Inc,RCM,0.16%
"Patterson-UTI Energy, Inc.",PTEN,0.16%
Scholastic Corporation,SCHL,0.16%
Quaker Chemical Corporation,KWR,0.16%
Mercer International Inc.,MERC,0.16%
Innospec Inc.,IOSP,0.16%
"BankUnited, Inc.",BKU,0.16%
Diversified Healthcare Trust,DHC,0.16%
Forward Air Corporation,FWRD,0.16%
"South Jersey Industries, Inc.",SJI,0.16%
Central Garden & Pet Company Class A,CENTA,0.16%
iRobot Corporation,IRBT,0.16%
"Chart Industries, Inc.",GTLS,0.15%
"SMART Global Holdings, Inc.",SGH,0.15%
Monro Inc,MNRO,0.15%
"Ultra Clean Holdings, Inc.",UCTT,0.15%
Encore Wire Corporation,WIRE,0.15%
Avista Corporation,AVA,0.15%
Kaiser Aluminum Corporation,KALU,0.15%
