FCAN: First Trust Canada AlphaDEX Fund
Inception Date: 2012-02-14
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	3109
Shares Outstanding: 150000
Expense Ratio: 0.8%
Tracks This Index: NASDAQ AlphaDEX Canada Index
ETFdb.com Category: Mid Cap Blend Equities
Issuer: First Trust
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FCAN


Holding,Symbol,Weighting
Kinross Gold Corp,K,5.0028%
BRP Inc,DOO,4.914%
Shopify Inc,SHOP,4.3719%
Pan American Silver Corp,PAAS,4.3085%
Canadian Natural Resources Ltd,CNQ,3.7432%
RioCan Real Estate Investment Trust,REI.UN,3.7343%
Allied Properties Real Estate Investment Trust,AP.UN,3.5491%
AltaGas Ltd,ALA,3.403%
Barrick Gold Corp,ABX,3.3998%
Centerra Gold Inc,CG,3.3766%
Enghouse Systems Ltd,ENGH,3.3707%
Kinaxis Inc,KXS,3.3272%
Keyera Corp,KEY,3.2598%
Canadian Apartment Properties Real Estate Investment Trust,CAR.UN,3.0999%
Imperial Oil Ltd,IMO,3.0236%
TFI International Inc,TFII,2.8788%
B2Gold Corp,BTO,2.8295%
Cenovus Energy Inc,CVE,2.7064%
Inter Pipeline Ltd,IPL,2.6386%
Boyd Group Services Inc,BYD,2.5348%
Magna International Inc,MG,2.4925%
Stantec Inc,STN,2.4314%
Atco Ltd,ACO.X,2.3768%
Alamos Gold Inc,AGI,2.2985%
FirstService Corp,FSV,2.1056%
Agnico Eagle Mines Ltd,AEM,2.0171%
Cogeco Communications Inc,CCA,1.8508%
Wheaton Precious Metals Corp,WPM,1.8038%
Granite Real Estate Investment Trust,GRT.UN,1.7953%
iA Financial Corporation Inc,IAG,1.68%
Franco-Nevada Corp,FNV,1.6164%
Husky Energy Inc,HSE,1.1214%
Northland Power Inc,NPI,0.9819%
Empire Company Ltd,EMP.A,0.9754%
Yamana Gold Inc,YRI,0.8501%
TMX Group Ltd,X,0.8275%
Lundin Mining Corp,LUN,0.7953%
SNC-Lavalin Group Inc,SNC,0.7917%
Canadian Utilities Ltd,CU,0.7819%
Pembina Pipeline Corp,PPL,0.6983%
Cash Component,CASH,0.2358%
