USHG: AGFiQ Dynamic Hedged U.S. Equity ETF
Inception Date: 2019-05-23
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	3065
Shares Outstanding: 100000
Expense Ratio: 0.87%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Growth Equities
Issuer: AGFiQ Asset Management
Structure: ETF
ETF Home Page: https://etfdb.com/etf/USHG


Holding,Symbol,Weighting
Technology Select Sector SPDR Fund,XLK,20.34%
AGFiQ US Market Neutral Anti-Beta Fund,BTAL,19.99%
Health Care Select Sector SPDR Fund,XLV,14.31%
Financial Select Sector SPDR Fund,XLF,10.57%
Communication Services Select Sector SPDR Fund,XLC,9.15%
Consumer Staples Select Sector SPDR Fund,XLP,8.72%
Materials Select Sector SPDR Fund,XLB,4.28%
Industrial Select Sector SPDR Fund,XLI,4.14%
Consumer Discretionary Select Sector SPDR Fund,XLY,3.83%
Utilities Select Sector SPDR Fund,XLU,2.2%
Real Estate Select Sector SPDR Fund,XLRE,1.91%
Energy Select Sector SPDR Fund,XLE,0.32%
U.S. Dollar,Other,0.23%
