BMLP: Dorsey Wright MLP Index ETN
Inception Date: 2016-12-19
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	23009
Shares Outstanding: 680000
Expense Ratio: 0.85%
Tracks This Index: DWA MLP Select Index
ETFdb.com Category: MLPs
Issuer: BMO Financial Group
Structure: ETN
ETF Home Page: https://etfdb.com/etf/BMLP


Holding,Symbol,Weighting
NuStar Energy LP,NS,7.2947%
Plains All American Pipeline LP,PAA,7.1023%
DCP Midstream LP,DCP,6.9724%
Genesis Energy LP,GEL,6.8132%
Energy Transfer LP,ET,6.6723%
Magellan Midstream Partners LP,MMP,6.61%
MPLX LP,MPLX,6.5969%
Enable Midstream Partners LP,ENBL,6.5963%
Holly Energy Partners LP,HEP,6.5772%
Alliance Resource Partners LP,ARLP,6.5756%
Enterprise Products Partners LP,EPD,6.5747%
Cheniere Energy Partners LP,CQP,6.4941%
Phillips 66 Partners LP,PSXP,6.4892%
Crestwood Equity Partners LP,CEQP,6.3316%
Sunoco LP,SUN,6.2994%
