EWM: iShares MSCI Malaysia ETF
Inception Date: 1996-03-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	408375
Shares Outstanding: 14250000
Expense Ratio: 0.49%
Tracks This Index: MSCI Malaysia Index
ETFdb.com Category: Asia Pacific Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EWM


Holding,Symbol,Weighting
Public Bank Bhd,1295,12.69%
Malayan Banking Bhd.,1155,7.04%
Top Glove Corporation Bhd.,7113,6.32%
CIMB Group Holdings Bhd,1023,5.87%
Tenaga Nasional Bhd,5347,5.03%
Hartalega Holdings Bhd.,5168,4.4%
PETRONAS Chemicals Group Bhd.,5183,3.77%
Petronas Gas Bhd.,6033,2.88%
Dialog Group Bhd.,7277,2.88%
DiGi.Com Bhd,6947,2.73%
IHH Healthcare Bhd.,5225,2.55%
Hong Leong Bank Bhd.,5819,2.51%
Maxis Bhd.,6012,2.51%
Press Metal Aluminium Holdings Berhad,8869,2.51%
PPB Group Bhd.,4065,2.51%
IOI Corp. Bhd.,1961,2.33%
Axiata Group Bhd.,6888,2.18%
Sime Darby Plantation Bhd.,5285,2.18%
Kuala Lumpur Kepong Bhd.,2445,2.17%
Nestle (Malaysia) Bhd.,4707,2.07%
Genting Bhd.,3182,2.01%
MISC Bhd,3816,1.95%
Supermax Corp. Bhd.,7106,1.9%
RHB Bank Bhd.,1066,1.85%
Genting Malaysia Bhd.,4715,1.69%
Gamuda Bhd.,5398,1.45%
Petronas Dagangan Bhd.,5681,1.35%
Malaysia Airports Holdings Bhd.,5014,1.35%
QL Resources Bhd.,7084,1.34%
Sime Darby Bhd.,4197,1.33%
Telekom Malaysia Bhd.,4863,1.29%
AMMB Holdings Bhd.,1015,1.28%
Kossan Rubber Industries Bhd.,7153,1.22%
Hap Seng Consolidated Bhd.,3034,1.13%
Fraser & Neave Holdings Bhd.,3689,0.99%
Hong Leong Financial Group Bhd.,1082,0.88%
Westports Holdings Bhd.,5246,0.77%
Genting Plantations Bhd.,2291,0.56%
MUTUAL FUND (OTHER),Other,0.07%
U.S. Dollar,Other,0.05%
DERIVATIVE SECURITIES (OTHER),Other,-1.62%
