DJCI: E-TRACS DJ-UBS Commodity Index
Inception Date: 2009-10-28
Fund Holdings as of: 2020-09-25
Total Assets Under Management (in thousands):	8679
Shares Outstanding: 629000
Expense Ratio: 0.5%
Tracks This Index: Dow Jones-UBS Commodity Index Total Return
ETFdb.com Category: Commodities
Issuer: UBS
Structure: ETN
ETF Home Page: https://etfdb.com/etf/DJCI


Holding,Symbol,Weighting
Sweet Light Crude Oil (WTI),CL,14.7056%
Natural Gas,NG,11.2166%
Gold,GC,10.4469%
Soybean,S,7.8576%
Copper,HG,7.5377%
Corn,C,6.9779%
Aluminum,LA,5.1984%
Wheat,W,4.6086%
NY Harbor ULSD (Heating Oil),HO,3.5789%
Gasoline RBOB,XB,3.499%
Live Cattle,LC,3.359%
Sugar,FSB,3.329%
Silver,SI,3.289%
Soybean Oil,BO,2.9391%
Zinc,LX,2.8491%
Coffee 'C',KC,2.3593%
Nickel,LN,2.2493%
Cotton No.2,CT,1.9994%
Lean Hogs,LH,1.9994%
