KBA: KraneShares Bosera MSCI China A Share ETF
Inception Date: 2014-03-04
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	879444
Shares Outstanding: 19101000
Expense Ratio: 0.6%
Tracks This Index: MSCI China A Index
ETFdb.com Category: China Equities
Issuer: KraneShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/KBA


Holding,Symbol,Weighting
"Kweichow Moutai Co., Ltd. Class A",600519,6.12%
"Wuliangye Yibin Co., Ltd. Class A",000858,2.76%
"Ping An Insurance (Group) Company of China, Ltd. Class A",601318,2.3%
"China Merchants Bank Co., Ltd. Class A",600036,2.21%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,1.99%
"Jiangsu Hengrui Medicine Co., Ltd. Class A",600276,1.44%
China Tourism Group Duty Free Corporation Limited Class A,601888,1.34%
"Foshan Haitian Flavouring & Food Co., Ltd. Class A",603288,1.32%
"Industrial Bank Co., Ltd. Class A",601166,1.06%
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",300760,1.05%
"China Yangtze Power Co., Ltd. Class A",600900,1.03%
"Hangzhou Hikvision Digital Technology Co., Ltd Class A",002415,0.98%
Luxshare Precision Industry Co. Ltd. Class A,002475,0.96%
Ping An Bank Co. Ltd. Class A,000001,0.91%
"Jiangsu Yanghe Brewery Joint-Stock Co., Ltd. Class A",002304,0.87%
BYD Company Limited Class A,002594,0.86%
LONGi Green Energy Technology Co Ltd Class A,601012,0.85%
"S.F. Holding Co., Ltd. Class A",002352,0.82%
Luzhou Laojiao Company Limited Class A,000568,0.81%
Shanxi Xinghuacun Fen Wine Factory Co. Ltd. Class A,600809,0.8%
CITIC Securities Co. Ltd. Class A,600030,0.76%
"Aier Eye Hospital Group Co., Ltd. Class A",300015,0.75%
"Sany Heavy Industry Co., Ltd. Class A",600031,0.72%
Wanhua Chemical Group Co. Ltd. Class A,600309,0.7%
"WuXi AppTec Co., Ltd. Class A",603259,0.7%
