IVAL: ValueShares International Quantitative Value ETF
Inception Date: 2014-12-17
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	108033
Shares Outstanding: 3950000
Expense Ratio: 0.59%
Tracks This Index: n/a
ETFdb.com Category: Global Equities
Issuer: Alpha Architect
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IVAL


Holding,Symbol,Weighting
Fortescue Metals Group Ltd,FMG,2.6%
IGO Limited,IGO,2.59%
"Nintendo Co., Ltd.",7974,2.24%
K\'S Holdings Corporation,8282,2.22%
BHP Group Ltd,BHP,2.17%
"Penta-Ocean Construction Co., Ltd.",1893,2.17%
"Yamada Holding Co., Ltd.",9831,2.14%
Imperial Brands PLC,IMB,2.12%
Vonovia SE,VNA,2.1%
"SHIMAMURA Co., Ltd.",8227,2.08%
Kyowa Exeo Corporation,1951,2.08%
Harvey Norman Holdings Ltd,HVN,2.05%
KDDI Corporation,9433,2.05%
Rio Tinto plc,RIO,2.05%
TIS Inc.,3626,2.04%
Mondi plc,MNDI,2.04%
SoftBank Corp.,9434,2.03%
"Seven & I Holdings Co., Ltd.",3382,2.02%
Berkeley Group Holdings plc,BKG,2.01%
Teijin Limited,3401,2.01%
United Internet AG,UTDI,2.01%
British American Tobacco p.l.c.,BATS,2.0%
Kinden Corporation,1944,2.0%
Skanska AB Class B,SKA.B,2.0%
COMSYS Holdings Corporation,1721,1.99%
"Shionogi & Co., Ltd.",4507,1.98%
ANDRITZ AG,ANDR,1.97%
Yara International ASA,YAR,1.97%
Kajima Corporation,1812,1.96%
"Iida Group Holdings Co., Ltd.",3291,1.95%
Ebara Corporation,6361,1.94%
NEC Networks & System Integration Corporation,1973,1.94%
"Meiji Holdings Co., Ltd.",2269,1.94%
Japan Tobacco Inc.,2914,1.94%
Life Corporation,8194,1.93%
"Mixi, Inc.",2121,1.92%
GlaxoSmithKline plc,GSK,1.9%
Aurubis AG,NDA,1.89%
Buzzi Unicem S.p.A.,BZU,1.89%
Medipal Holdings Corporation,7459,1.88%
TAISEI CORP,1801,1.87%
Sanwa Holdings Corporation,5929,1.86%
Aurizon Holdings Ltd.,AZJ,1.85%
"Daito Trust Construction Co., Ltd.",1878,1.85%
Iliad,ILD,1.83%
Sanofi,SAN,1.82%
Alfresa Holdings Corporation,2784,1.79%
Taiheiyo Cement Corporation,5233,1.78%
Orange SA,ORA,1.76%
AGL Energy Limited,AGL,1.76%
First American Funds Inc X Government Obligations Fund,FGXXX,0.25%
FIXED INCOME (UNCLASSFIED),Other,0.09%
U.S. Dollar,Other,-0.31%
