KESG: KraneShares MSCI China ESG Leaders ETF
Inception Date: 2020-07-29
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	6212
Shares Outstanding: 200000
Expense Ratio: %
Tracks This Index: MSCI China ESG Leaders 10/40 Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: KraneShares
Structure: 
ETF Home Page: https://etfdb.com/etf/KESG


Holding,Symbol,Weighting
China Construction Bank Corporation Class H,939,8.52%
Meituan Class B,3690,8.48%
Tencent Holdings Ltd.,700,8.23%
Alibaba Group Holding Ltd. Sponsored ADR,BABA,7.49%
Wuxi Biologics (Cayman) Inc.,2269,5.57%
NIO Inc. Sponsored ADR Class A,NIO,4.67%
"China Merchants Bank Co., Ltd. Class H",3968,3.83%
Geely Automobile Holdings Limited,175,3.15%
BYD Company Limited Class H,1211,2.54%
"China Mengniu Dairy Co., Ltd.",2319,2.54%
Vipshop Holdings Ltd Sponsored ADR,VIPS,1.96%
ENN Energy Holdings Limited,2688,1.8%
Longfor Group Holdings Ltd.,960,1.61%
China Gas Holdings Limited,384,1.59%
Sino Biopharmaceutical Limited,1177,1.56%
"Kingdee International Software Group Co., Ltd.",268,1.52%
CSPC Pharmaceutical Group Limited,1093,1.45%
Country Garden Services Holdings Co. Ltd.,6098,1.42%
China Overseas Land & Investment Limited,688,1.3%
China Conch Venture Holdings Ltd.,586,1.26%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,1.14%
Lenovo Group Limited,992,1.07%
Ping An Healthcare and Technology Company Limited,1833,0.98%
"China Vanke Co., Ltd Class H",2202,0.92%
Shandong Weigao Group Medical Polymer Co. Ltd. Class H,1066,0.88%
"WuXi AppTec Co., Ltd. Class H",2359,0.85%
Hansoh Pharmaceutical Group Company Limited,3692,0.78%
China Resources Gas Group Limited,1193,0.69%
Wharf (Holdings) Ltd.,4,0.65%
CITIC Limited,267,0.64%
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",300760,0.64%
AAC Technologies Holdings Inc.,2018,0.63%
Fosun International Limited,656,0.62%
MicroPort Scientific Corp.,853,0.61%
"Industrial Bank Co., Ltd. Class A",601166,0.6%
China CITIC Bank Corporation Ltd Class H,998,0.59%
"BYD Electronic (International) Co., Ltd.",285,0.55%
BYD Company Limited Class A,002594,0.53%
"Sinopharm Group Co., Ltd. Class H",1099,0.52%
"China Minsheng Banking Corp., Ltd. Class H",1988,0.51%
CIFI Holdings (Group) Co. Ltd.,884,0.44%
"WuXi AppTec Co., Ltd. Class A",603259,0.44%
"China Vanke Co., Ltd Class A",000002,0.4%
"Inner Mongolia Yili Industrial Group Co., Ltd. Class A",600887,0.4%
Hutchison China Meditech Ltd Sponsored ADR,HCM,0.36%
"China Molybdenum Co., Ltd. Class H",3993,0.35%
TravelSky Technology Ltd. Class H,696,0.35%
"Logan Group Co., Ltd.",3380,0.34%
"A-Living Smart City Services Co., Ltd. Class H",3319,0.34%
"Guangzhou R&F Properties Co., Ltd. Class H",2777,0.34%
China Everbright Environment Group Limited,257,0.33%
Sun Art Retail Group Limited,6808,0.3%
Beijing Enterprises Water Group Limited,371,0.3%
51job Inc Sponsored ADR,JOBS,0.29%
Sinotruk Hong Kong Ltd.,3808,0.29%
BOC Aviation Limited,2588,0.28%
Greentown Service Group Co. Ltd.,2869,0.28%
China Lesso Group Holdings Limited,2128,0.28%
"Poly Developments & Holdings Group Co., Ltd. Class A",600048,0.27%
KWG Group Holdings Limited,1813,0.26%
"Shenzhen Inovance Technology Co., Ltd Class A",300124,0.26%
Zoomlion Heavy Industry Science & Technology Co. Ltd. Class H,1157,0.24%
EVE Energy Co. Ltd. Class A,300014,0.24%
Genscript Biotech Corporation,1548,0.24%
China Medical System Holdings Ltd.,867,0.23%
"Xinjiang Goldwind Science & Technology Co., Ltd. Class H",2208,0.23%
Yunnan Baiyao Group Co. Ltd. Class A,000538,0.23%
Air China Limited Class H,753,0.23%
"CanSino Biologics, Inc. Class H",6185,0.22%
Shanghai Pharmaceuticals Holding Co. Ltd. Class H,2607,0.22%
"NARI Technology Co., Ltd. Class A",600406,0.19%
"China Everbright Bank Co., Ltd. Class H",6818,0.19%
Alibaba Health Information Technology Ltd.,241,0.19%
Zhejiang Expressway Co. Ltd. Class H,576,0.19%
GoerTek Inc. Class A,002241,0.19%
"3SBio, Inc.",1530,0.18%
Shenzhen Investment Limited,604,0.18%
"Dali Foods Group Co., Ltd.",3799,0.18%
Vinda International Holdings Limited,3331,0.18%
"Baoshan Iron & Steel Co., Ltd. Class A",600019,0.16%
"Bank of Shanghai Co., Ltd. Class A",601229,0.16%
Lee & Man Paper Manufacturing Limited,2314,0.16%
"China Molybdenum Co., Ltd. Class A",603993,0.16%
"Poly Property Services Co., Ltd. Class H",6049,0.15%
Zhejiang Huayou Cobalt Co. Ltd. Class A,603799,0.14%
"Beijing Oriental Yuhong Waterproof Technology Co., Ltd. Class A",002271,0.14%
TCL Technology Group Corporation Class A,000100,0.14%
"China Merchants Shekou Industrial Zone Holdings Co., Ltd. Class A",001979,0.13%
Luye Pharma Group Ltd.,2186,0.13%
China Overseas Property Holdings Limited,2669,0.13%
"Shanghai M&G Stationery, Inc.",603899,0.13%
China Resources Pharmaceutical Group Ltd.,3320,0.13%
Sangfor Technologies Inc. Class A,300454,0.12%
"Hua Xia Bank Co., Limited Class A",600015,0.12%
"Shanghai International Airport Co., Ltd. Class A",600009,0.11%
"360 Security Technology, Inc. Class A",601360,0.11%
"Suning.com Co., Ltd. Class A",002024,0.11%
Wuxi Lead Intelligent Equipment Co. Ltd. Class A,300450,0.1%
Guangzhou Kingmed Diagnostics Group Co. Ltd. Class A,603882,0.1%
"Wuhu Sanqi Interactive Entertainment Network Technology Group Co., Ltd. Class A",002555,0.09%
Zoomlion Heavy Industry Science & Technology Co. Ltd. Class A,000157,0.09%
China National Software & Service Company Limited Class A,600536,0.08%
"Unisplendour Co., Ltd. Class A",000938,0.08%
Gotion High-tech Co. Ltd. Class A,002074,0.08%
"Ovctek China, Inc. Class A",300595,0.08%
Glodon Company Limited Class A,002410,0.08%
"China Jushi Co., Ltd. Class A",600176,0.08%
Topchoice Medical Corp. Class A,600763,0.07%
"Huadong Medicine Co., Ltd. Class A",000963,0.07%
Greenland Holdings Group Corporation Ltd Class A,600606,0.07%
"Xinjiang Goldwind Science & Technology Co., Ltd. Class A",002202,0.07%
Air China Limited Class A,601111,0.07%
China Eastern Airlines Corporation Limited Class A,600115,0.06%
Shanghai Pharmaceuticals Holding Co. Ltd. Class A,601607,0.06%
China Construction Bank Corporation Class A,601939,0.06%
"Sichuan Chuantou Energy Co., Ltd. Class A",600674,0.06%
Guangzhou Baiyunshan Pharmaceutical Holdings Company Limited Class A,600332,0.06%
"Chengdu Kanghong Pharmaceutical Group Co., Ltd. Class A",002773,0.05%
China National Medicines Corporation Ltd. Class A,600511,0.05%
"Angel Yeast Co., Ltd. Class A",600298,0.05%
"Zhengzhou Yutong Bus Co., Ltd. Class A",600066,0.05%
"Hangzhou Robam Appliances Co., Ltd. Class A",002508,0.05%
"Jinke Property Group Co., Ltd Class A",000656,0.05%
"GEM Co., Ltd. Class A",002340,0.05%
"Winning Health Technology Group Co.,Ltd. Class A",300253,0.05%
China Literature Ltd.,772,0.05%
"China TransInfo Technology Co., Ltd. Class A",002373,0.04%
Zhejiang Weixing New Building Materials Co. Ltd. Class A,002372,0.04%
BBMG Corporation Class A,601992,0.04%
China Merchants Property Operation & Service Company Limited Class A,001914,0.04%
"Beijing Shiji Information Technology Co., Ltd. Class A",002153,0.03%
"Wangsu Science & Technology Co., Ltd. Class A",300017,0.03%
"China Resources Sanjiu Medical & Pharmaceutical Co., Ltd. Class A",000999,0.03%
Sinotrans Ltd. Class A,601598,0.03%
"Offshore Oil Engineering Co., Ltd. Class A",600583,0.03%
China National Accord Medicines Corporation Ltd Class A,000028,0.03%
"Oceanwide Holdings Co., Ltd. Class A",000046,0.02%
Weifu High-Technology Group Co. Ltd. Class A,000581,0.02%
"Transfar Zhilian Co., Ltd. Class A",002010,0.02%
"SIASUN Robot & Automation CO., Ltd. Class A",300024,0.02%
U.S. Dollar,Other,-0.36%
