IYZ: iShares U.S. Telecommunications ETF
Inception Date: 2000-05-22
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	421583
Shares Outstanding: 13950000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Select Telecommunications Index
ETFdb.com Category: Communications Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IYZ


Holding,Symbol,Weighting
Verizon Communications Inc.,VZ,22.52%
AT&T Inc.,T,21.54%
"Arista Networks, Inc.",ANET,4.93%
"T-Mobile US, Inc.",TMUS,4.85%
Garmin Ltd.,GRMN,4.72%
"Cisco Systems, Inc.",CSCO,4.72%
"Motorola Solutions, Inc.",MSI,4.63%
"F5 Networks, Inc.",FFIV,3.61%
"Lumen Technologies, Inc.",LUMN,3.2%
Liberty Global Plc Class C,LBTYK,2.85%
Ciena Corporation,CIEN,2.71%
"Juniper Networks, Inc.",JNPR,2.47%
"Lumentum Holdings, Inc.",LITE,2.38%
Iridium Communications Inc.,IRDM,1.53%
Viavi Solutions Inc,VIAV,1.14%
Liberty Global Plc Class A,LBTYA,1.14%
Vonage Holdings Corp.,VG,1.0%
"Acacia Communications, Inc.",ACIA,0.93%
"CommScope Holding Co., Inc.",COMM,0.89%
Shenandoah Telecommunications Company,SHEN,0.72%
"ViaSat, Inc.",VSAT,0.7%
Ubiquiti Inc.,UI,0.7%
"NetScout Systems, Inc.",NTCT,0.67%
"Telephone and Data Systems, Inc.",TDS,0.62%
Liberty Latin America Ltd. Class C,LILAK,0.56%
"NETGEAR, Inc.",NTGR,0.41%
EchoStar Corporation Class A,SATS,0.36%
"Plantronics, Inc.",PLT,0.34%
Inseego Corp.,INSG,0.33%
"Extreme Networks, Inc.",EXTR,0.28%
"Ribbon Communications, Inc.",RBBN,0.26%
"ADTRAN, Inc.",ADTN,0.24%
Cincinnati Bell Inc.,CBB,0.24%
Harmonic Inc.,HLIT,0.24%
ORBCOMM Inc.,ORBC,0.19%
Liberty Latin America Ltd. Class A,LILA,0.18%
Comtech Telecommunications Corp.,CMTL,0.17%
"ATN International, Inc.",ATNI,0.15%
Anterix Inc.,ATEX,0.15%
United States Cellular Corp,USM,0.15%
MUTUAL FUND (OTHER),Other,0.14%
CalAmp Corp.,CAMP,0.12%
"Consolidated Communications Holdings, Inc.",CNSL,0.12%
"Globalstar, Inc.",GSAT,0.07%
"Spok Holdings, Inc.",SPOK,0.07%
"Applied Optoelectronics, Inc.",AAOI,0.06%
U.S. Dollar,Other,0.01%
