VALQ: American Century STOXX U.S. Quality Value ETF
Inception Date: 2018-01-11
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	167057
Shares Outstanding: 4000000
Expense Ratio: 0.29%
Tracks This Index: iSTOXX® American Century USA Quality Value Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: American Century Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VALQ


Holding,Symbol,Weighting
Target Corporation,TGT,2.44%
Kroger Co.,KR,2.21%
Apple Inc.,AAPL,2.01%
International Business Machines Corporation,IBM,1.98%
Alphabet Inc. Class C,GOOG,1.94%
Intel Corporation,INTC,1.89%
"Anthem, Inc.",ANTM,1.82%
Check Point Software Technologies Ltd.,CHKP,1.72%
HP Inc.,HPQ,1.6%
Cigna Corporation,CI,1.56%
"United Parcel Service, Inc. Class B",UPS,1.54%
"Facebook, Inc. Class A",FB,1.54%
AT&T Inc.,T,1.53%
Oracle Corporation,ORCL,1.45%
FedEx Corporation,FDX,1.38%
Cognizant Technology Solutions Corporation Class A,CTSH,1.29%
"Tyson Foods, Inc. Class A",TSN,1.22%
Humana Inc.,HUM,1.19%
"Quanta Services, Inc.",PWR,1.12%
McKesson Corporation,MCK,1.04%
Hewlett Packard Enterprise Co.,HPE,1.0%
Biogen Inc.,BIIB,1.0%
LyondellBasell Industries NV,LYB,0.98%
"United Rentals, Inc.",URI,0.96%
"AbbVie, Inc.",ABBV,0.88%
Walmart Inc.,WMT,0.85%
Johnson & Johnson,JNJ,0.85%
Pfizer Inc.,PFE,0.83%
MUTUAL FUND (OTHER),Other,0.8%
EQUITY OTHER,Other,0.78%
3M Company,MMM,0.78%
Verizon Communications Inc.,VZ,0.78%
Textron Inc.,TXT,0.76%
Seagate Technology PLC,STX,0.76%
"PulteGroup, Inc.",PHM,0.74%
"Simon Property Group, Inc.",SPG,0.74%
Philip Morris International Inc.,PM,0.73%
Whirlpool Corporation,WHR,0.71%
"J2 Global, Inc.",JCOM,0.64%
PPL Corporation,PPL,0.63%
"Zoetis, Inc. Class A",ZTS,0.62%
"Gilead Sciences, Inc.",GILD,0.61%
Costco Wholesale Corporation,COST,0.6%
