GDX: VanEck Vectors Gold Miners ETF
Inception Date: 2006-05-22
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	16503500
Shares Outstanding: 458653000
Expense Ratio: 0.53%
Tracks This Index: NYSE Arca Gold Miners Index
ETFdb.com Category: Materials
Issuer: VanEck
Structure: ETF
ETF Home Page: https://etfdb.com/etf/GDX


Holding,Symbol,Weighting
Newmont Corporation,NEM,12.37%
Barrick Gold Corporation,GOLD,10.41%
Franco-Nevada Corporation,FNV,6.15%
Wheaton Precious Metals Corp,WPM,4.93%
Agnico Eagle Mines Limited,AEM,4.87%
Newcrest Mining Limited,NCM,4.75%
Kirkland Lake Gold Ltd.,KL,4.29%
AngloGold Ashanti Limited Sponsored ADR,AU,3.36%
Kinross Gold Corporation,KGC,3.29%
Gold Fields Limited Sponsored ADR,GFI,2.92%
Northern Star Resources Ltd,NST,2.59%
Pan American Silver Corp.,PAAS,2.59%
"Royal Gold, Inc.",RGLD,2.49%
Evolution Mining Limited,EVN,2.35%
"Zijin Mining Group Co., Ltd. Class H",2899,2.32%
B2Gold Corp.,BTG,2.1%
Yamana Gold Inc.,AUY,1.94%
SSR Mining Inc,SSRM,1.57%
Saracen Mineral Holdings Limited,SAR,1.45%
Endeavour Mining Corporation,EDV,1.35%
Hecla Mining Company,HL,1.23%
Alamos Gold Inc.,AGI,1.23%
Centerra Gold Inc.,CG,1.22%
"Zhaojin Mining Industry Co., Ltd. Class H",1818,1.11%
Compania de Minas Buenaventura SAA Sponsored ADR,BVN,1.1%
First Majestic Silver Corp.,AG,1.06%
Harmony Gold Mining Co. Ltd. Sponsored ADR,HMY,1.03%
"Coeur Mining, Inc.",CDE,0.9%
Equinox Gold Corp.,EQX,0.89%
Eldorado Gold Corporation,EGO,0.83%
Pretium Resources Inc.,PVG,0.77%
Osisko Gold Royalties Ltd,OR,0.75%
Centamin plc,CEY,0.7%
Teranga Gold Corporation,TGZ,0.64%
IAMGOLD Corporation,IAG,0.62%
Fortuna Silver Mines Inc.,FSM,0.54%
New Gold Inc.,NGD,0.53%
Regis Resources Limited,RRL,0.53%
Sandstorm Gold Ltd.,SAND,0.49%
OceanaGold Corporation,OGC,0.48%
"K92 Mining, Inc.",KNT,0.47%
St. Barbara Ltd.,SBM,0.46%
Torex Gold Resources Inc.,TXG,0.46%
Dundee Precious Metals Inc.,DPM,0.46%
Perseus Mining Limited,PRU,0.44%
Silver Lake Resources Limited,SLR,0.43%
Silvercorp Metals Inc.,SVM,0.42%
Wesdome Gold Mines Ltd.,WDO,0.41%
Ramelius Resources Limited,RMS,0.38%
DRDGold Ltd Sponsored ADR,DRD,0.36%
Gold Road Resources Ltd,GOR,0.32%
Westgold Resources Ltd,WGX,0.31%
Resolute Mining Limited,RSG,0.24%
U.S. Dollar,Other,0.11%
