HOMZ: Hoya Capital Housing ETF
Inception Date: 2019-03-20
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	40406
Shares Outstanding: 1250000
Expense Ratio: 0.3%
Tracks This Index: Hoya Capital Housing 100 Index
ETFdb.com Category: Materials
"Issuer: Hoya Capital Real Estate, LLC"
Structure: ETF
ETF Home Page: https://etfdb.com/etf/HOMZ


Holding,Symbol,Weighting
"Lowe\'s Companies, Inc.",LOW,3.06%
"Home Depot, Inc.",HD,2.89%
"Sun Communities, Inc.",SUI,1.6%
"Equity LifeStyle Properties, Inc.",ELS,1.58%
Extra Space Storage Inc.,EXR,1.55%
Public Storage,PSA,1.54%
American Homes 4 Rent Class A,AMH,1.53%
"American Campus Communities, Inc.",ACC,1.53%
"Independence Realty Trust, Inc.",IRT,1.52%
"NVR, Inc.",NVR,1.51%
CubeSmart,CUBE,1.51%
"Mid-America Apartment Communities, Inc.",MAA,1.51%
Camden Property Trust,CPT,1.51%
"Invitation Homes, Inc.",INVH,1.5%
"Ventas, Inc.",VTR,1.47%
"Welltower, Inc.",WELL,1.46%
Lennar Corporation Class A,LEN,1.46%
"Healthpeak Properties, Inc.",PEAK,1.46%
NexPoint Residential Trust Inc,NXRT,1.45%
Equity Residential,EQR,1.45%
Apartment Income REIT Corp,AIRC,1.45%
"M.D.C. Holdings, Inc.",MDC,1.44%
Taylor Morrison Home Corporation,TMHC,1.44%
"PulteGroup, Inc.",PHM,1.43%
TRI Pointe Group Inc,TPH,1.43%
"UDR, Inc.",UDR,1.42%
"AvalonBay Communities, Inc.",AVB,1.39%
"Essex Property Trust, Inc.",ESS,1.38%
KB Home,KBH,1.37%
"Toll Brothers, Inc.",TOL,1.35%
"D.R. Horton, Inc.",DHI,1.34%
Meritage Homes Corporation,MTH,1.33%
Redfin Corporation,RDFN,0.96%
Sleep Number Corporation,SNBR,0.9%
"RealPage, Inc.",RP,0.86%
Weyerhaeuser Company,WY,0.85%
"Trex Company, Inc.",TREX,0.84%
TJX Companies Inc,TJX,0.83%
"Amazon.com, Inc.",AMZN,0.81%
Tempur Sealy International Inc,TPX,0.81%
PotlatchDeltic Corporation,PCH,0.81%
"Zillow Group, Inc. Class C",Z,0.8%
Eagle Materials Inc.,EXP,0.79%
"Beacon Roofing Supply, Inc.",BECN,0.79%
LaZBoy Incorporated,LZB,0.79%
RH,RH,0.78%
Louisiana-Pacific Corporation,LPX,0.78%
iRobot Corporation,IRBT,0.78%
"Mohawk Industries, Inc.",MHK,0.77%
Costco Wholesale Corporation,COST,0.75%
Masco Corporation,MAS,0.75%
American Woodmark Corporation,AMWD,0.75%
Owens Corning,OC,0.75%
"RE/MAX Holdings, Inc.",RMAX,0.75%
"Fortune Brands Home & Security, Inc.",FBHS,0.74%
Aaron\'s Company Inc,AAN,0.74%
Target Corporation,TGT,0.74%
"Simpson Manufacturing Co., Inc.",SSD,0.74%
Sherwin-Williams Company,SHW,0.73%
First Republic Bank,FRC,0.73%
"Watsco, Inc.",WSO,0.73%
"Leggett & Platt, Incorporated",LEG,0.73%
Middleby Corporation,MIDD,0.72%
Progressive Corporation,PGR,0.72%
Lennox International Inc.,LII,0.71%
"Armstrong World Industries, Inc.",AWI,0.71%
Walmart Inc.,WMT,0.71%
"PPG Industries, Inc.",PPG,0.71%
A. O. Smith Corporation,AOS,0.71%
"Fidelity National Financial, Inc. - FNF Group",FNF,0.7%
"Wayfair, Inc. Class A",W,0.7%
"PNC Financial Services Group, Inc.",PNC,0.7%
Allstate Corporation,ALL,0.69%
"Williams-Sonoma, Inc.",WSM,0.69%
Whirlpool Corporation,WHR,0.69%
Bank of America Corp,BAC,0.69%
Realogy Holdings Corp.,RLGY,0.69%
"Travelers Companies, Inc.",TRV,0.69%
"Cavco Industries, Inc.",CVCO,0.69%
First American Financial Corporation,FAF,0.69%
Old Republic International Corporation,ORI,0.69%
Wells Fargo & Company,WFC,0.69%
JPMorgan Chase & Co.,JPM,0.68%
"Herman Miller, Inc.",MLHR,0.68%
"Annaly Capital Management, Inc.",NLY,0.68%
"Citizens Financial Group, Inc.",CFG,0.68%
M&T Bank Corporation,MTB,0.68%
Regions Financial Corporation,RF,0.67%
MGIC Investment Corporation,MTG,0.67%
Radian Group Inc.,RDN,0.67%
New Residential Investment Corp.,NRZ,0.67%
Huntington Bancshares Incorporated,HBAN,0.66%
Truist Financial Corporation,TFC,0.65%
"CoreLogic, Inc.",CLGX,0.65%
AGNC Investment Corp.,AGNC,0.65%
Rocket Companies Inc Class A,RKT,0.65%
Two Harbors Investment Corp.,TWO,0.64%
Chimera Investment Corporation,CIM,0.63%
"At Home Group, Inc.",HOME,0.63%
Bed Bath & Beyond Inc.,BBBY,0.62%
First American Funds Inc X Government Obligations Fund,FGXXX,0.29%
U.S. Dollar,Other,0.19%
Apartment Investment & Management Co Class A,AIV,0.19%
