CWS: AdvisorShares Focused Equity ETF
Inception Date: 2016-09-20
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	23882
Shares Outstanding: 550000
Expense Ratio: 0.85%
Tracks This Index: n/a
ETFdb.com Category: Large Cap Growth Equities
Issuer: AdvisorShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/CWS


Holding,Symbol,Weighting
Stepan Company,SCL,4.1%
Thermo Fisher Scientific Inc.,TMO,4.06%
Danaher Corporation,DHR,4.04%
Moody\'s Corporation,MCO,4.04%
Abbott Laboratories,ABT,4.0%
Hershey Company,HSY,3.99%
Sherwin-Williams Company,SHW,3.98%
"Intercontinental Exchange, Inc.",ICE,3.98%
Cerner Corporation,CERN,3.98%
"Zoetis, Inc. Class A",ZTS,3.98%
"Broadridge Financial Solutions, Inc.",BR,3.97%
"Church & Dwight Co., Inc.",CHD,3.97%
FactSet Research Systems Inc.,FDS,3.97%
Silgan Holdings Inc.,SLGN,3.96%
Stryker Corporation,SYK,3.95%
"Fiserv, Inc.",FISV,3.94%
"Miller Industries, Inc.",MLR,3.94%
"Trex Company, Inc.",TREX,3.92%
Aflac Incorporated,AFL,3.92%
"ANSYS, Inc.",ANSS,3.9%
Middleby Corporation,MIDD,3.9%
Check Point Software Technologies Ltd.,CHKP,3.87%
Walt Disney Company,DIS,3.87%
HEICO Corporation,HEI,3.87%
"Ross Stores, Inc.",ROST,3.81%
U.S. Dollar,Other,0.63%
BlackRock Liquidity Funds Treasury Trust Fund Portfolio Institutional,Other,0.46%
