TOKE: Cambria Cannabis ETF
Inception Date: 2019-07-25
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	19435
Shares Outstanding: 1300000
Expense Ratio: 0.42%
Tracks This Index: n/a
ETFdb.com Category: All Cap Equities
Issuer: Cambria
Structure: ETF
ETF Home Page: https://etfdb.com/etf/TOKE


Holding,Symbol,Weighting
GW Pharmaceuticals PLC Sponsored ADR,GWPH,8.09%
Aphria Inc,APHA,7.28%
Innovative Industrial Properties Inc,IIPR,7.25%
Scotts Miracle-Gro Company Class A,SMG,6.38%
Canopy Growth Corporation,WEED,6.24%
"Greenlane Holdings, Inc. Class A",GNLN,6.08%
"Constellation Brands, Inc. Class A",STZ,5.73%
"Village Farms International, Inc.",VFF,5.0%
"Arena Pharmaceuticals, Inc.",ARNA,4.16%
British American Tobacco p.l.c.,BATS,4.02%
Turning Point Brands Inc,TPB,4.02%
GrowGeneration Corp.,GRWG,3.74%
"Canopy Rivers, Inc. Class A",RIV,3.44%
Cronos Group Inc,CRON,3.21%
Philip Morris International Inc.,PM,3.11%
NewAge Inc,NBEV,2.8%
Imperial Brands PLC,IMB,2.76%
Altria Group Inc,MO,2.67%
"Charlotte\'s Web Holdings, Inc.",CWEB,2.45%
OrganiGram Holdings Inc,OGI,1.66%
"Tilray, Inc.",TLRY,1.45%
Aurora Cannabis Inc.,ACB,1.39%
Universal Corp,UVV,1.37%
U.S. Dollar,Other,1.36%
"Neptune Wellness Solutions, Inc.",NEPT,0.97%
"cbdMD, Inc.",YCBD,0.9%
MediPharm Labs Corp.,LABS,0.8%
HEXO Corp.,HEXO,0.75%
Valens Company Inc,VLNS,0.62%
"CannTrust Holdings, Inc.",TRST,0.28%
Supreme Cannabis Company Inc,FIRE,0.02%
Green Organic Dutchman Holdings Ltd.,TGOD,0.02%
Corbus Pharmaceuticals Holdings Inc,CRBP,0.01%
