ECH: iShares MSCI Chile ETF
Inception Date: 2007-11-12
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	495813
Shares Outstanding: 16450000
Expense Ratio: 0.59%
Tracks This Index: MSCI Chile Investable Market Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/ECH


Holding,Symbol,Weighting
Enel Americas S.A.,ENELAM,11.37%
Sociedad Quimica y Minera de Chile SA Pfd Series B,SQM.B,11.32%
Banco de Chile,CHILE,9.4%
Empresas Copec S.A.,COPEC,7.97%
Empresas CMPC S.A.,CMPC,4.82%
Banco de Credito e Inversiones,BCI,4.57%
Banco Santander-Chile,BSANTANDER,4.36%
Enel Chile SA,ENELCHILE,4.25%
Falabella S.A.,FALABELLA,4.22%
Cencosud S.A.,CENCOSUD,3.77%
Colbun S.A.,COLBUN,3.35%
Compania Cervecerias Unidas S.A.,CCU,2.74%
CAP S.A.,CAP,2.54%
Parque Arauco S.A.,PARAUCO,2.51%
Aguas Andinas S.A. Class A,AGUAS.A,2.49%
Embotelladora Andina SA Pfd  B,ANDINA.B,2.42%
Empresa Nacional de Telecomunicaciones S.A.,ENTEL,2.39%
Engie Energia Chile S.A.,ECL,1.86%
Vina Concha Y Toro S.A.,CONCHATORO,1.83%
Itau Corpbanca,ITAUCORP,1.62%
AES Gener S.A.,AESGENER,1.48%
Inversiones Aguas Metropolitanas S.A.,IAM,1.31%
SMU SA,SMU,1.27%
Ripley Corp S.A.,RIPLEY,1.05%
Sonda S.A.,SONDA,1.04%
Inversiones La Construccion SA,ILC,1.02%
Grupo Security S.A.,SECURITY,0.91%
Forus S.A.,FORUS,0.86%
Compania Sud Americana de Vapores S.A.,VAPORES,0.83%
Cencosud Shopping SA,CENCOSHOPP,0.34%
MUTUAL FUND (OTHER),Other,0.29%
AES Gener S.A. Rights 2020-27.01.21 For Shares,GENER.OSA,0.02%
U.S. Dollar,Other,-0.22%
