IEO: iShares U.S. Oil & Gas Exploration & Production ETF
Inception Date: 2006-05-05
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	172159
Shares Outstanding: 4800000
Expense Ratio: 0.42%
Tracks This Index: Dow Jones U.S. Select Oil Exploration & Production Index
ETFdb.com Category: Energy Equities
Issuer: iShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IEO


Holding,Symbol,Weighting
ConocoPhillips,COP,14.53%
Phillips 66,PSX,10.39%
"EOG Resources, Inc.",EOG,9.9%
Marathon Petroleum Corporation,MPC,9.15%
Pioneer Natural Resources Company,PXD,4.59%
"Cheniere Energy, Inc.",LNG,4.58%
Hess Corporation,HES,4.5%
Valero Energy Corporation,VLO,4.44%
Concho Resources Inc.,CXO,4.33%
"Diamondback Energy, Inc.",FANG,3.1%
Cabot Oil & Gas Corporation,COG,2.63%
Targa Resources Corp.,TRGP,2.45%
Devon Energy Corporation,DVN,2.45%
Apache Corporation,APA,2.17%
Marathon Oil Corporation,MRO,2.13%
"Parsley Energy, Inc. Class A",PE,1.76%
HollyFrontier Corporation,HFC,1.56%
Cimarex Energy Co.,XEC,1.55%
Ovintiv Inc,OVV,1.51%
EQT Corporation,EQT,1.42%
"WPX Energy, Inc.",WPX,1.33%
CNX Resources Corporation,CNX,0.98%
"PDC Energy, Inc.",PDCE,0.83%
World Fuel Services Corporation,INT,0.8%
Southwestern Energy Company,SWN,0.78%
Murphy Oil Corporation,MUR,0.71%
Range Resources Corporation,RRC,0.7%
Antero Resources Corporation,AR,0.55%
Matador Resources Company,MTDR,0.54%
"Continental Resources, Inc.",CLR,0.41%
Delek US Holdings Inc,DK,0.4%
Kosmos Energy Ltd.,KOS,0.39%
New Fortress Energy Inc. Class A,NFE,0.37%
Clean Energy Fuels Corp.,CLNE,0.37%
Magnolia Oil & Gas Corp. Class A,MGY,0.35%
"PBF Energy, Inc. Class A",PBF,0.28%
SM Energy Company,SM,0.26%
Par Pacific Holdings Inc,PARR,0.23%
Callon Petroleum Company,CPE,0.21%
"CVR Energy, Inc.",CVI,0.18%
Bonanza Creek Energy Inc,BCEI,0.14%
MUTUAL FUND (OTHER),Other,0.07%
U.S. Dollar,Other,0.01%
