PSCU: Invesco S&P SmallCap Utilities ETF
Inception Date: 2010-04-07
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	20471
Shares Outstanding: 380000
Expense Ratio: 0.29%
Tracks This Index: S&P SmallCap 600 Utilities Index 
ETFdb.com Category: Small Cap Growth Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/PSCU


Holding,Symbol,Weighting
Iridium Communications Inc.,IRDM,12.76%
Vonage Holdings Corp.,VG,8.25%
American States Water Company,AWR,8.09%
Avista Corporation,AVA,7.61%
California Water Service Group,CWT,7.47%
Cogent Communications Holdings Inc,CCOI,4.52%
Chesapeake Utilities Corporation,CPK,4.45%
"TechTarget, Inc.",TTGT,4.36%
Glu Mobile Inc.,GLUU,4.31%
Shenandoah Telecommunications Company,SHEN,4.3%
Northwest Natural Holding Co.,NWN,4.14%
"South Jersey Industries, Inc.",SJI,4.09%
AMC Networks Inc. Class A,AMCX,3.86%
"QuinStreet, Inc.",QNST,3.77%
E. W. Scripps Company Class A,SSP,3.14%
Meredith Corporation,MDP,2.9%
Cincinnati Bell Inc.,CBB,2.83%
Scholastic Corporation,SCHL,2.66%
"ATN International, Inc.",ATNI,1.78%
"Gannett Co., Inc.",GCI,1.51%
"Consolidated Communications Holdings, Inc.",CNSL,1.27%
Marcus Corporation,MCS,1.08%
"Spok Holdings, Inc.",SPOK,0.77%
MUTUAL FUND (OTHER),Other,0.07%
