LD: iPath Dow Jones-UBS Lead ETN
Inception Date: 2008-06-24
Fund Holdings as of: 2020-09-25
Total Assets Under Management (in thousands):	652
Shares Outstanding: 15000
Expense Ratio: 0.75%
Tracks This Index: Dow Jones-UBS Lead Subindex Total Return
ETFdb.com Category: Metals
Issuer: Barclays Capital
Structure: ETN
ETF Home Page: https://etfdb.com/etf/LD


Holding,Symbol,Weighting
Lead,LL,100.0%
