EURZ: Xtrackers Eurozone Equity ETF
Inception Date: 2015-08-19
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	2449
Shares Outstanding: 100000
Expense Ratio: 0.09%
Tracks This Index: NASDAQ Eurozone Large Mid Cap Index
ETFdb.com Category: Europe Equities
Issuer: DWS
Structure: ETF
ETF Home Page: https://etfdb.com/etf/EURZ


Holding,Symbol,Weighting
ASML Holding NV,ASML,3.41%
LVMH Moet Hennessy Louis Vuitton SE,MC,3.38%
SAP SE,SAP,2.67%
Siemens AG,SIE,2.16%
Sanofi,SAN,2.11%
Total SE,FP,1.96%
L\'Oreal SA,OR,1.89%
Allianz SE,ALV,1.88%
Iberdrola SA,IBE,1.6%
Schneider Electric SE,SU,1.6%
Air Liquide SA,AI,1.59%
Anheuser-Busch InBev SA/NV,ABI,1.45%
Enel SpA,ENEL,1.4%
BASF SE,BAS,1.38%
Airbus SE,AIR,1.35%
adidas AG,ADS,1.26%
Deutsche Telekom AG,DTE,1.21%
Adyen NV,ADYEN,1.2%
Daimler AG,DAI,1.18%
BNP Paribas SA Class A,BNP,1.14%
Bayer AG,BAYN,1.12%
Banco Santander S.A.,SAN,1.09%
VINCI SA,DG,1.06%
Koninklijke Philips N.V.,PHIA,1.05%
AXA SA,CS,1.01%
Deutsche Post AG,DPW,0.99%
Kering SA,KER,0.98%
Infineon Technologies AG,IFX,0.97%
EssilorLuxottica SA,EL,0.95%
Safran S.A.,SAF,0.9%
Danone SA,BN,0.86%
Intesa Sanpaolo S.p.A.,ISP,0.84%
Munich Reinsurance Company,MUV2,0.78%
Hermes International SCA,RMS,0.75%
Volkswagen AG Pref,VOW3,0.74%
ING Groep NV,INGA,0.73%
"Industria de Diseno Textil, S.A.",ITX,0.71%
Vonovia SE,VNA,0.7%
Pernod Ricard SA,RI,0.69%
CRH Plc,CRH,0.67%
Kone Oyj Class B,KNEBV,0.67%
Koninklijke Ahold Delhaize N.V.,AD,0.66%
Koninklijke DSM N.V.,DSM,0.64%
"Banco Bilbao Vizcaya Argentaria, S.A.",BBVA,0.63%
Neste Corporation,NESTE,0.63%
Deutsche Boerse AG,DB1,0.61%
Amadeus IT Group SA Class A,AMS,0.59%
Dassault Systemes SA,DSY,0.58%
ENGIE SA.,ENGI,0.57%
RWE AG,RWE,0.56%
Vivendi SE,VIV,0.56%
Bayerische Motoren Werke AG,BMW,0.56%
Heineken NV,HEIA,0.53%
Eni S.p.A.,ENI,0.52%
STMicroelectronics NV,STM,0.51%
Worldline SA,WLN,0.49%
Legrand SA,LR,0.48%
Capgemini SE,CAP,0.47%
Orange SA,ORA,0.47%
Cellnex Telecom S.A.,CLNX,0.46%
Compagnie Generale des Etablissements Michelin SCA,ML,0.46%
Merck KGaA,MRK,0.45%
Compagnie de Saint-Gobain SA,SGO,0.45%
Assicurazioni Generali S.p.A.,G,0.44%
Ryanair Holdings Plc Sponsored ADR,RYAAY,0.43%
Nokia Oyj,NOKIA,0.43%
Wolters Kluwer NV,WKL,0.43%
Sampo Oyj Class A,SAMPO,0.43%
E.ON SE,EOAN,0.42%
Kerry Group Plc Class A,KRZ,0.42%
Deutsche Bank AG,DBK,0.42%
Telefonica SA,TEF,0.41%
Delivery Hero SE,DHER,0.41%
Henkel AG & Co. KGaA Pref,HEN3,0.4%
Akzo Nobel N.V.,AKZA,0.4%
Fresenius SE & Co. KGaA,FRE,0.39%
Teleperformance SE,TEP,0.39%
KBC Group N.V.,KBC,0.39%
EDP-Energias de Portugal SA,EDP,0.39%
UniCredit S.p.A.,UCG,0.38%
UPM-Kymmene Oyj,UPM,0.38%
Fresenius Medical Care AG & Co. KGaA,FME,0.36%
Deutsche Wohnen SE,DWNI,0.35%
Zalando SE,ZAL,0.34%
ArcelorMittal SA,MT,0.32%
Continental AG,CON,0.32%
Sartorius AG Pref,SRT3,0.31%
Peugeot SA,UG,0.31%
Symrise AG,SY1,0.31%
Beiersdorf AG,BEI,0.29%
Societe Generale S.A. Class A,GLE,0.29%
Repsol SA,REP,0.28%
Credit Agricole SA,ACA,0.28%
"Ferrovial, S.A.",FER,0.28%
NN Group N.V.,NN,0.26%
Veolia Environnement SA,VIE,0.25%
arGEN-X SE,ARGX,0.25%
Stora Enso Oyj Class R,STERV,0.25%
UCB S.A.,UCB,0.25%
Just Eat Takeaway.com N.V.,TKWY,0.25%
Aena SME SA,AENA,0.25%
Alstom SA,ALO,0.25%
Edenred SA,EDEN,0.24%
Moncler SpA,MONC,0.24%
Brenntag AG,BNR,0.23%
HeidelbergCement AG,HEI,0.23%
Smurfit Kappa Group Plc,SK3,0.23%
ASM International N.V. Sponsored ADR,ASMIY,0.22%
Porsche Automobil Holding SE Pref,PAH3,0.22%
Eurofins Scientific Societe Europeenne,ERF,0.22%
LEG Immobilien AG,LEG,0.22%
Covestro AG,1COV,0.22%
Ubisoft Entertainment SA,UBI,0.22%
Publicis Groupe SA,PUB,0.22%
Carrefour SA,CA,0.22%
Terna S.p.A.,TRN,0.22%
VERBUND AG Class A,VER,0.22%
Nexi S.p.A.,NEXI,0.21%
Kingspan Group Plc,KRX,0.21%
MTU Aero Engines AG,MTX,0.21%
Fortum Oyj,FORTUM,0.21%
Snam S.p.A.,SRG,0.21%
Unibail-Rodamco-Westfield SE Stapled Secs Cons of 1 Sh Unibail Rodamco + 1 Sh WFD Unib Rod,URW,0.21%
iShares MSCI Eurozone ETF,EZU,0.2%
ageas SA/NV,AGS,0.2%
Bouygues SA,EN,0.2%
Henkel AG & Co. KGaA,HEN,0.2%
PUMA SE,PUM,0.2%
Hannover Rueck SE,HNR1,0.2%
Heineken Holding N.V.,HEIO,0.2%
FinecoBank SpA,FBK,0.2%
Atos SE,ATO,0.19%
"Siemens Gamesa Renewable Energy, S.A.",SGRE,0.19%
Prysmian S.p.A.,PRY,0.19%
HelloFresh SE,HFG,0.19%
Royal KPN NV,KPN,0.18%
Red Electrica Corp. SA,REE,0.18%
Sartorius Stedim Biotech SA,DIM,0.18%
Umicore,UMI,0.18%
Thales SA,HO,0.18%
EXOR N.V.,EXO,0.18%
CaixaBank SA,CABK,0.18%
Erste Group Bank AG,EBS,0.18%
Aroundtown SA,AT1,0.18%
Actividades de Construccion y Servicios SA,ACS,0.18%
Atlantia S.p.A,ATL,0.18%
Renault SA,RNO,0.18%
Solvay SA,SOLB,0.18%
Elisa Oyj Class A,ELISA,0.17%
"Grifols, S.A. Class A",GRF,0.17%
Eiffage SA,FGR,0.17%
Endesa S.A.,ELE,0.17%
ABN AMRO Bank NV Depositary receipts,ABN,0.16%
Elia Group SA/NV,ELI,0.16%
Groupe Bruxelles Lambert SA,GBLB,0.16%
Bureau Veritas SA,BVI,0.16%
Valeo SA,FR,0.16%
Scout24 AG,G24,0.16%
"Naturgy Energy Group, S.A.",NTGY,0.15%
TeamViewer AG,TMV,0.15%
SUEZ SA,SEV,0.15%
Randstad NV,RAND,0.15%
Metso Outotec Oyj,MOCORP,0.14%
Sodexo SA,SW,0.14%
Euronext NV,ENX,0.14%
Kesko Oyj Class B,KESKOB,0.14%
Getlink SE,GET,0.14%
Aegon NV,AGN,0.14%
Commerzbank AG,CBK,0.13%
LANXESS AG,LXS,0.13%
Orpea SA,ORP,0.13%
bioMerieux SA,BIM,0.13%
Accor SA,AC,0.13%
Davide Campari-Milano N.V.,CPR,0.13%
KION GROUP AG,KGX,0.13%
Arkema SA,AKE,0.13%
Scor SE,SCR,0.12%
Evonik Industries AG,EVK,0.12%
OMV AG,OMV,0.12%
Bechtle AG,BC8,0.11%
IMCD N.V.,IMCD,0.11%
Sofina SA,SOF,0.11%
La Francaise des Jeux SA,FDJ,0.11%
GEA Group AG,G1A,0.11%
United Internet AG,UTDI,0.11%
Mediobanca S.p.A.,MB,0.11%
U.S. Dollar,Other,0.1%
"Grifols, S.A. Pref Class B",GRF.P,0.1%
SEB SA,SK,0.1%
Deutsche Lufthansa AG,LHA,0.1%
Poste Italiane SpA,PST,0.1%
DiaSorin S.p.A.,DIA,0.1%
Carl Zeiss Meditec AG,AFX,0.1%
Enagas SA,ENG,0.1%
Gecina SA,GFC,0.1%
Telecom Italia S.p.A.,TIT,0.1%
ASR Nederland NV,ASRNL,0.1%
Amundi SA,AMUN,0.1%
Amplifon S.p.A.,AMP,0.1%
Huhtamaki Oyj,HUH1V,0.1%
Orion Oyj Class B,ORNBV,0.09%
Infrastrutture Wireless Italiane S.p.A.,INW,0.09%
Altice Europe NV Class A,ATC,0.09%
Soitec SA,SOI,0.09%
Wartsila Oyj Abp,WRT1V,0.09%
Warehouses De Pauw SCA,WDP,0.09%
Galapagos NV,GLPG,0.09%
voestalpine AG,VOE,0.09%
Rubis SCA,RUI,0.09%
GALP Energia SGPS SA Class B,GALP,0.09%
Evotec SE,EVT,0.09%
Hera S.p.A.,HER,0.09%
Klepierre SA,LI,0.09%
Fuchs Petrolub SE Pref,FPE3,0.08%
Rheinmetall AG,RHM,0.08%
Nemetschek SE,NEM,0.08%
Ackermans & van Haaren NV,ACKB,0.08%
Hellenic Telecommunications Organization SA,HTO,0.08%
Bollore SA,BOL,0.08%
Remy Cointreau SA,RCO,0.08%
Iliad,ILD,0.08%
Tenaris S.A.,TEN,0.08%
"Jeronimo Martins, SGPS S.A.",JMT,0.08%
Covivio SA,COV,0.08%
Valmet Corp,VALMT,0.08%
Faurecia SA,EO,0.08%
Bayerische Motoren Werke AG Pref,BMW3,0.07%
Uniper SE,UN01,0.07%
Royal Vopak NV,VPK,0.07%
Acciona SA,ANA,0.07%
MorphoSys AG,MOR,0.07%
Aeroports de Paris SA,ADP,0.07%
Wendel SE,MF,0.07%
Etablissementen Franz Colruyt N.V.,COLR,0.07%
Recordati Industria Chimica e Farmaceutica S.p.A.,REC,0.07%
Bankinter SA,BKT,0.07%
RATIONAL AG,RAA,0.07%
Aalberts N.V.,AALB,0.07%
Telecom Italia Rsp,TITR,0.06%
