VTC: Vanguard Total Corporate Bond ETF
Inception Date: 2017-11-09
Fund Holdings as of: 2020-10-30
Total Assets Under Management (in thousands):	711307
Shares Outstanding: 7580000
Expense Ratio: 0.05%
Tracks This Index: Bloomberg Barclays U.S. Corporate Bond Index
ETFdb.com Category: Corporate Bonds
Issuer: Vanguard
Structure: ETF
ETF Home Page: https://etfdb.com/etf/VTC


Holding,Symbol,Weighting
Vanguard Long-Term Corporate Bond ETF,VCLT,37.9%
Vanguard Short-Term Corporate Bond ETF,VCSH,31.83%
Vanguard Intermediate-Term Corporate Bond ETF,VCIT,30.26%
Vanguard Cash Management Market Liquidity Fund,Other,0.0%
