BSCE: Invesco BulletShares 2023 USD Emerging Markets Debt ETF
Inception Date: 2018-10-04
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	10529
Shares Outstanding: 400000
Expense Ratio: 0.29%
Tracks This Index: NASDAQ BulletShares USD High Yield Corporate Bond 2023 Index
ETFdb.com Category: Emerging Markets Bonds
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BSCE


Holding,Symbol,Weighting
Government of Russia 4.875% 16-SEP-2023,Other,4.23%
Government of Mexico 4.0% 02-OCT-2023,Other,3.68%
PT Pertamina (Persero) 4.3% 20-MAY-2023,Other,3.1%
Asian Development Bank 2.75% 17-MAR-2023,Other,3.04%
Government of Colombia 2.625% 15-MAR-2023,Other,2.98%
Government of Hungary 5.75% 22-NOV-2023,Other,2.19%
Government of Indonesia 5.375% 17-OCT-2023,Other,2.18%
Government of Indonesia 5.375% 17-OCT-2023,Other,2.18%
Fresnillo PLC 5.5% 13-NOV-2023,Other,2.15%
Indian Oil Corp. Ltd. 5.75% 01-AUG-2023,Other,2.11%
Government of Russia 4.875% 16-SEP-2023,Other,2.11%
Sinopec Group Overseas Development (2013) Ltd. 4.375% 17-OCT-2023,Other,2.09%
Banco do Brasil SA (Grand Cayman Branch) 5.875% 19-JAN-2023,Other,2.07%
LUKOIL International Finance BV 4.563% 24-APR-2023,Other,2.06%
ADCB Finance (Cayman) Ltd. 4.5% 06-MAR-2023,Other,2.06%
Banco de Credito del Peru SA 4.25% 01-APR-2023,Other,2.06%
Banco Itau SA (Grand Cayman Branch) 5.125% 13-MAY-2023,Other,2.06%
MTS International Funding Ltd. 5.0% 30-MAY-2023,Other,2.06%
State Grid Overseas Investment 2016 Ltd. 3.75% 02-MAY-2023,Other,2.05%
Banco de Credito e Inversiones 4.0% 11-FEB-2023,Other,2.05%
ADCB Finance (Cayman) Ltd. 4.0% 29-MAR-2023,Other,2.05%
Rizal Commercial Banking Corporation 4.125% 16-MAR-2023,Other,2.04%
Falabella S.A. 3.75% 30-APR-2023,Other,2.04%
Government of Indonesia 3.375% 15-APR-2023,Other,2.04%
Abu Dhabi National Energy Company 3.625% 12-JAN-2023,Other,2.03%
DP World Crescent Ltd. 3.908% 31-MAY-2023,Other,2.03%
Export-Import Bank of India 4.0% 14-JAN-2023,Other,2.03%
Government of Poland 3.0% 17-MAR-2023,Other,2.03%
CNPC General Capital Ltd. 3.4% 16-APR-2023,Other,2.02%
MDGH - GMTN B.V. 2.75% 11-MAY-2023,Other,2.01%
Turkiye Garanti Bankasi Anonim Sirketi 5.875% 16-MAR-2023,Other,2.0%
CNOOC Finance (2013) Ltd. 3.0% 09-MAY-2023,Other,2.0%
Banco Internacional del Peru SAA Interbank 3.375% 18-JAN-2023,Other,2.0%
Siam Commercial Bank Public Company Limited 2.75% 16-MAY-2023,Other,2.0%
Koc Holding A.S. 5.25% 15-MAR-2023,Other,1.99%
Government of Brazil 2.625% 05-JAN-2023,Other,1.99%
Banco Bradesco SA (Cayman Branch) 2.85% 27-JAN-2023,Other,1.97%
Petroleos Mexicanos SA 3.5% 30-JAN-2023,Other,1.97%
Eskom Holdings SOC Ltd. 6.75% 06-AUG-2023,Other,1.97%
Petkim Petrokimya Holding Anonim Sirketi 5.875% 26-JAN-2023,Other,1.97%
Hazine Mustesarligi Varlik Kiralama Anonim Sirketi 5.004% 06-APR-2023,Other,1.96%
Jaguar Land Rover Automotive Plc 5.625% 01-FEB-2023,Other,1.93%
Government of Turkey 3.25% 23-MAR-2023,Other,1.92%
Petrobras Global Finance BV 4.375% 20-MAY-2023,Other,1.53%
JBS USA LLC 6.75% 15-FEB-2028,Other,1.08%
Government of Hungary 5.375% 21-FEB-2023,Other,1.06%
Park Aerospace Holdings Ltd. 4.5% 15-MAR-2023,Other,1.01%
Embraer Overseas Ltd. 5.696% 16-SEP-2023,Other,0.63%
MUTUAL FUND (OTHER),Other,0.2%
