LACK: Direxion Daily Consumer Staples Bear 3X Shares
Inception Date: 2018-11-29
Fund Holdings as of: 2020-09-29
Total Assets Under Management (in thousands):	447
Shares Outstanding: 50000
Expense Ratio: 1.06%
Tracks This Index: S&P Consumer Staples Select Sector Index (-300%)
ETFdb.com Category: Leveraged Equities
Issuer: Direxion
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LACK


Holding,Symbol,Weighting
Procter & Gamble Co,PG,17.6959%
Walmart Inc,WMT,9.8564%
PepsiCo Inc,PEP,9.8292%
Coca-Cola Co,KO,9.7922%
Costco Wholesale Corp,COST,4.753%
Mondelez International Inc,MDLZ,4.7155%
Philip Morris International Inc,PM,4.1895%
Altria Group Inc,MO,4.1662%
Colgate-Palmolive Co,CL,3.8182%
Kimberly-Clark Corp,KMB,2.9119%
Estee Lauder Companies Inc,EL,2.8243%
General Mills Inc,GIS,2.1365%
Constellation Brands Inc,STZ,1.8396%
Sysco Corp,SYY,1.8173%
Monster Beverage Corp,MNST,1.7209%
Clorox Co,CLX,1.5518%
Kroger Co,KR,1.5366%
Archer-Daniels-Midland Co,ADM,1.494%
Walgreens Boots Alliance Inc,WBA,1.4868%
McCormick & Company Inc,MKC,1.374%
Church & Dwight Co Inc,CHD,1.3437%
Hershey Co,HSY,1.2181%
Kraft Heinz Co,KHC,1.1199%
Tyson Foods Inc,TSN,1.0132%
Conagra Brands Inc,CAG,1.0121%
Kellogg Co,K,0.9401%
Brown-Forman Corp,BF.B,0.8008%
Hormel Foods Corp,HRL,0.7965%
J M Smucker Co,SJM,0.7548%
Campbell Soup Co,CPB,0.568%
Lamb Weston Holdings Inc,LW,0.5542%
Molson Coors Beverage Co,TAP,0.3686%
