FLQS: Franklin LibertyQ U.S. Small Cap Equity ETF
Inception Date: 2017-04-26
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	12716
Shares Outstanding: 400000
Expense Ratio: 0.35%
Tracks This Index: LibertyQ U.S. Small Cap Equity Index
ETFdb.com Category: Small Cap Growth Equities
Issuer: Franklin Templeton Investments
Structure: ETF
ETF Home Page: https://etfdb.com/etf/FLQS


Holding,Symbol,Weighting
Deckers Outdoor Corporation,DECK,1.07%
"LHC Group, Inc.",LHCG,0.97%
"Texas Roadhouse, Inc.",TXRH,0.97%
"Lithia Motors, Inc. Class A",LAD,0.96%
"SiteOne Landscape Supply, Inc.",SITE,0.93%
"Saia, Inc.",SAIA,0.93%
Helen of Troy Limited,HELE,0.9%
Silicon Laboratories Inc.,SLAB,0.89%
"Exponent, Inc.",EXPO,0.86%
"Alarm.com Holdings, Inc.",ALRM,0.85%
"J2 Global, Inc.",JCOM,0.82%
Freshpet Inc,FRPT,0.81%
"Tetra Tech, Inc.",TTEK,0.79%
WD-40 Company,WDFC,0.74%
Essent Group Ltd.,ESNT,0.73%
"Qualys, Inc.",QLYS,0.72%
"Crocs, Inc.",CROX,0.7%
Lattice Semiconductor Corporation,LSCC,0.7%
"Builders FirstSource, Inc.",BLDR,0.7%
"YETI Holdings, Inc.",YETI,0.69%
"SPS Commerce, Inc.",SPSC,0.68%
Novanta Inc,NOVT,0.68%
"Simpson Manufacturing Co., Inc.",SSD,0.68%
"MAXIMUS, Inc.",MMS,0.65%
"Wingstop, Inc.",WING,0.63%
Semtech Corporation,SMTC,0.63%
"Power Integrations, Inc.",POWI,0.61%
"PNM Resources, Inc.",PNM,0.6%
"Cracker Barrel Old Country Store, Inc.",CBRL,0.6%
Black Hills Corporation,BKH,0.58%
"AMN Healthcare Services, Inc.",AMN,0.58%
"QTS Realty Trust, Inc. Class A",QTS,0.58%
Lancaster Colony Corporation,LANC,0.57%
"Stitch Fix, Inc. Class A",SFIX,0.56%
"Kinsale Capital Group, Inc.",KNSL,0.54%
Stamps.com Inc.,STMP,0.54%
MicroStrategy Incorporated Class A,MSTR,0.54%
"BMC Stock Holdings, Inc.",BMCH,0.53%
