HYTR: CP High Yield Trend ETF
Inception Date: 2020-01-21
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	12636
Shares Outstanding: 525000
Expense Ratio: 0.97%
Tracks This Index: CP High Yield Trend Index
ETFdb.com Category: High Yield Bonds
"Issuer: Counterpoint Mutual Funds, LLC"
Structure: ETF
ETF Home Page: https://etfdb.com/etf/HYTR


Holding,Symbol,Weighting
SPDR Bloomberg Barclays High Yield Bond ETF,JNK,49.8%
iShares iBoxx $ High Yield Corporate Bond ETF,HYG,49.63%
U.S. Dollar,Other,0.57%
