BATT: Amplify Advanced Battery Metals and Materials ETF
Inception Date: 2018-06-06
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	41499
Shares Outstanding: 2650000
Expense Ratio: 0.72%
Tracks This Index: n/a
ETFdb.com Category: Materials
Issuer: Amplify
Structure: ETF
ETF Home Page: https://etfdb.com/etf/BATT


Holding,Symbol,Weighting
"Contemporary Amperex Technology Co., Ltd. Class A",300750,7.34%
Tesla Inc,TSLA,6.79%
BHP Group Ltd Sponsored ADR,BHP,6.66%
BYD Company Limited Class H,1211,4.28%
LG Chem Ltd.,051910,3.71%
MMC Norilsk Nickel PJSC ADR,MNOD,3.63%
MUTUAL FUND (OTHER),Other,3.27%
NIO Inc. Sponsored ADR Class A,NIO,3.1%
Glencore plc,GLEN,2.92%
"Samsung SDI Co., Ltd",006400,2.91%
Panasonic Corporation,6752,2.24%
"Ganfeng Lithium Co., Ltd. Class H",1772,2.2%
Blink Charging Co,BLNK,1.94%
"China Molybdenum Co., Ltd. Class H",3993,1.86%
EVE Energy Co. Ltd. Class A,300014,1.81%
"Yunnan Energy New Material Co., Ltd. Class A",002812,1.69%
"XPeng, Inc. ADR Sponsored Class A",XPEV,1.56%
"Li Auto, Inc. Sponsored ADR Class A",LI,1.5%
Zhejiang Huayou Cobalt Co. Ltd. Class A,603799,1.5%
"SolarEdge Technologies, Inc.",SEDG,1.49%
First Quantum Minerals Ltd.,FM,1.44%
NEC Corp.,6701,1.37%
Albemarle Corporation,ALB,1.34%
"Sumitomo Metal Mining Co., Ltd.",5713,1.3%
Wuxi Lead Intelligent Equipment Co. Ltd. Class A,300450,1.26%
Umicore,UMI,1.24%
NAURA Technology Group Co Ltd Class A,002371,1.23%
Sociedad Quimica Y Minera De Chile S.A. Sponsored ADR Pfd Class B,SQM,1.14%
South32 Ltd.,S32,1.05%
Pilbara Minerals Limited,PLS,1.0%
Lundin Mining Corporation,LUN,0.97%
"Tianqi Lithium Industries, Inc Class A",002466,0.94%
Mineral Resources Limited,MIN,0.92%
"Shanghai Putailai New Energy Technology Co., Ltd. Class A",603659,0.9%
"SUNWODA Electronic Co., Ltd. Class A",300207,0.9%
PT Aneka Tambang Tbk,ANTM,0.89%
"Shenzhen Capchem Technology Co., Ltd. Class A",300037,0.88%
"L & F Co., Ltd.",066970,0.87%
IGO Limited,IGO,0.85%
Johnson Matthey Plc,JMAT,0.83%
Nanjing Hanrui Cobalt Co. Ltd. Class A,300618,0.8%
Tianneng Power International Limited,819,0.8%
"Beijing Easpring Material Technology Co., Ltd. Class A",300073,0.8%
Varta AG,VAR1,0.77%
Livent Corporation,LTHM,0.76%
Orocobre Limited,ORE,0.75%
African Rainbow Minerals Limited,ARI,0.75%
GS Yuasa Corporation,6674,0.74%
PT Vale Indonesia Tbk,INCO,0.7%
Eramet SA,ERA,0.7%
Galaxy Resources Limited,GXY,0.69%
Yadea Group Holdings Ltd.,1585,0.69%
Nikola Corporation,NKLA,0.69%
Showa Denko K.K.,4004,0.67%
AMG Advanced Metallurgical Group N.V.,AMG,0.63%
EnerSys,ENS,0.63%
Simplo Technology Co. Ltd.,6121,0.62%
Western Areas Limited,WSA,0.62%
"Shenzhen Yinghe Technology Co., Ltd. Class A",300457,0.62%
"Iljin Materials Co., Ltd.",020150,0.61%
Lithium Americas Corp.,LAC,0.59%
W-SCOPE Corporation.,6619,0.54%
Piedmont Lithium Ltd Sponsored ADR,PLL,0.49%
Lordstown Motors Corp. Class A,RIDE,0.48%
Workhorse Group Inc.,WKHS,0.48%
Dynapack International Technology Corporation,3211,0.47%
"Power Logics Co., Ltd.",047310,0.45%
"VITZROCELL Co., Ltd.",082920,0.43%
BAIC Motor Corporation Limited Class H,1958,0.35%
Fisker Inc Class A,FSR,0.32%
"Kandi Technologies Group, Inc.",KNDI,0.32%
Hyliion Holdings Corp. Class A,HYLN,0.3%
Pilbara Minerals Ltd Rights 2020-11.01.21 For Shares,Other,0.06%
FIXED INCOME (UNCLASSFIED),Other,0.02%
U.S. Dollar,Other,-3.06%
