SMN: ProShares Ultra Short Basic Materials
Inception Date: 2007-01-30
Fund Holdings as of: 2021-01-05
Total Assets Under Management (in thousands):	2281
Shares Outstanding: 220000
Expense Ratio: 0.95%
Tracks This Index: Dow Jones U.S. Basic Materials Index (-200%)
ETFdb.com Category: Leveraged Equities
Issuer: ProShares
Structure: ETF
ETF Home Page: https://etfdb.com/etf/SMN


Holding,Symbol,Weighting
U.S. Dollar,Other,100.0%
