USMF: WisdomTree US Multifactor Fund
Inception Date: 2017-06-28
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	154710
Shares Outstanding: 4450000
Expense Ratio: 0.28%
Tracks This Index: WisdomTree U.S. Multifactor Index
ETFdb.com Category: All Cap Equities
Issuer: WisdomTree
Structure: ETF
ETF Home Page: https://etfdb.com/etf/USMF


Holding,Symbol,Weighting
Progressive Corporation,PGR,1.75%
Allstate Corporation,ALL,1.46%
"RealPage, Inc.",RP,1.23%
"Activision Blizzard, Inc.",ATVI,1.17%
Electronic Arts Inc.,EA,1.16%
"Take-Two Interactive Software, Inc.",TTWO,1.14%
First American Financial Corporation,FAF,1.12%
New York Times Company Class A,NYT,1.09%
"Akamai Technologies, Inc.",AKAM,1.09%
"Broadridge Financial Solutions, Inc.",BR,1.08%
Booz Allen Hamilton Holding Corporation Class A,BAH,1.08%
Jefferies Financial Group Inc.,JEF,1.06%
"Tyler Technologies, Inc.",TYL,1.06%
Oracle Corporation,ORCL,1.05%
"Charter Communications, Inc. Class A",CHTR,1.02%
Verizon Communications Inc.,VZ,1.02%
"Black Knight, Inc.",BKI,1.02%
"Jack Henry & Associates, Inc.",JKHY,0.98%
"Citrix Systems, Inc.",CTXS,0.98%
"Synopsys, Inc.",SNPS,0.96%
"F5 Networks, Inc.",FFIV,0.95%
"Cadence Design Systems, Inc.",CDNS,0.94%
"Nuance Communications, Inc.",NUAN,0.92%
Cabot Oil & Gas Corporation,COG,0.91%
PTC Inc.,PTC,0.9%
"Hartford Financial Services Group, Inc.",HIG,0.9%
Microsoft Corporation,MSFT,0.89%
"Netflix, Inc.",NFLX,0.86%
"Leidos Holdings, Inc.",LDOS,0.86%
CACI International Inc Class A,CACI,0.86%
"SS&C Technologies Holdings, Inc.",SSNC,0.85%
Signature Bank,SBNY,0.83%
"People\'s United Financial, Inc.",PBCT,0.81%
"Kinsale Capital Group, Inc.",KNSL,0.81%
"Discovery, Inc. Class A",DISCA,0.79%
"Dropbox, Inc. Class A",DBX,0.78%
"First Solar, Inc.",FSLR,0.77%
Fox Corporation Class A,FOXA,0.77%
Cognizant Technology Solutions Corporation Class A,CTSH,0.77%
News Corporation Class A,NWSA,0.76%
"Fortinet, Inc.",FTNT,0.74%
"Teradyne, Inc.",TER,0.74%
"EPAM Systems, Inc.",EPAM,0.74%
"OneMain Holdings, Inc.",OMF,0.74%
Ciena Corporation,CIEN,0.73%
"BlackLine, Inc.",BL,0.71%
"Lumen Technologies, Inc.",LUMN,0.7%
Intel Corporation,INTC,0.69%
First Horizon Corporation,FHN,0.68%
Qualcomm Inc,QCOM,0.66%
Baker Hughes Company Class A,BKR,0.64%
"Aspen Technology, Inc.",AZPN,0.63%
Newmont Corporation,NEM,0.6%
Berry Global Group Inc,BERY,0.59%
"HubSpot, Inc.",HUBS,0.57%
"Advanced Micro Devices, Inc.",AMD,0.56%
"Diamondback Energy, Inc.",FANG,0.53%
Target Corporation,TGT,0.53%
ViacomCBS Inc. Class B,VIAC,0.53%
Scotts Miracle-Gro Company Class A,SMG,0.53%
"Enphase Energy, Inc.",ENPH,0.53%
Dollar General Corporation,DG,0.52%
eBay Inc.,EBAY,0.51%
"Life Storage, Inc.",LSI,0.5%
Tractor Supply Company,TSCO,0.5%
Public Storage,PSA,0.5%
United Therapeutics Corporation,UTHR,0.49%
"Square, Inc. Class A",SQ,0.49%
Sealed Air Corporation,SEE,0.49%
"Alexion Pharmaceuticals, Inc.",ALXN,0.49%
Tiffany & Co.,TIF,0.48%
"Crown Holdings, Inc.",CCK,0.46%
Service Corporation International,SCI,0.45%
Extra Space Storage Inc.,EXR,0.44%
"Domino\'s Pizza, Inc.",DPZ,0.43%
"AutoZone, Inc.",AZO,0.43%
Kroger Co.,KR,0.43%
Pool Corporation,POOL,0.42%
"Zoom Video Communications, Inc. Class A",ZM,0.42%
"Watsco, Inc.",WSO,0.42%
Eli Lilly and Company,LLY,0.41%
