AFTY: Pacer CSOP FTSE China A50 ETF
Inception Date: 2015-03-12
Fund Holdings as of: 2020-12-30
Total Assets Under Management (in thousands):	10311
Shares Outstanding: 455000
Expense Ratio: 0.7%
Tracks This Index: FTSE China A50 Total New Return Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Pacer Financial
Structure: ETF
ETF Home Page: https://etfdb.com/etf/AFTY


Holding,Symbol,Weighting
"Kweichow Moutai Co., Ltd. Class A",600519,11.19%
"Ping An Insurance (Group) Company of China, Ltd. Class A",601318,10.32%
"China Merchants Bank Co., Ltd. Class A",600036,6.61%
"Wuliangye Yibin Co., Ltd. Class A",000858,6.6%
"Industrial Bank Co., Ltd. Class A",601166,3.78%
"Jiangsu Hengrui Medicine Co., Ltd. Class A",600276,3.6%
CITIC Securities Co. Ltd. Class A,600030,3.13%
"Gree Electric Appliances, Inc. of Zhuhai Class A",000651,2.89%
"Inner Mongolia Yili Industrial Group Co., Ltd. Class A",600887,2.85%
China Tourism Group Duty Free Corporation Limited Class A,601888,2.7%
"China Vanke Co., Ltd Class A",000002,2.39%
LONGi Green Energy Technology Co Ltd Class A,601012,2.25%
Ping An Bank Co. Ltd. Class A,000001,2.04%
Luzhou Laojiao Company Limited Class A,000568,1.97%
Luxshare Precision Industry Co. Ltd. Class A,002475,1.91%
"China Minsheng Banking Corp., Ltd. Class A",600016,1.87%
BYD Company Limited Class A,002594,1.85%
"East Money Information Co., Ltd Class A",300059,1.82%
"Shanghai Pudong Development Bank Co., Ltd. Class A",600000,1.78%
Midea Group Co. Ltd. Class A,000333,1.75%
"Hangzhou Hikvision Digital Technology Co., Ltd Class A",002415,1.74%
Wanhua Chemical Group Co. Ltd. Class A,600309,1.69%
Agricultural Bank of China Limited Class A,601288,1.57%
Industrial and Commercial Bank of China Limited Class A,601398,1.4%
"Shenzhen Mindray Bio-Medical Electronics Co., Ltd. Class A",300760,1.37%
"Jiangsu Yanghe Brewery Joint-Stock Co., Ltd. Class A",002304,1.34%
"China Pacific Insurance (Group) Co., Ltd. Class A",601601,1.3%
"Aier Eye Hospital Group Co., Ltd. Class A",300015,1.2%
"Bank of Communications Co., Ltd. Class A",601328,1.17%
Anhui Conch Cement Company Limited Class A,600585,1.16%
China State Construction Engineering Corp. Ltd. Class A,601668,1.08%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,1.01%
"China Yangtze Power Co., Ltd. Class A",600900,1.01%
"Muyuan Foods Co., Ltd. Class A",002714,1.0%
Bank of China Limited Class A,601988,0.87%
SAIC Motor Corporation Limited Class A,600104,0.86%
"S.F. Holding Co., Ltd. Class A",002352,0.84%
"Foshan Haitian Flavouring & Food Co., Ltd. Class A",603288,0.83%
China Construction Bank Corporation Class A,601939,0.73%
"China Everbright Bank Co., Ltd. Class A",601818,0.72%
China Life Insurance Co. Ltd. Class A,601628,0.71%
China Petroleum & Chemical Corporation Class A,600028,0.5%
China Shenhua Energy Co. Ltd. Class A,601088,0.47%
"WuXi AppTec Co., Ltd. Class A",603259,0.37%
U.S. Dollar,Other,0.36%
PetroChina Company Limited Class A,601857,0.32%
"Offcn Education Technology Co., Ltd. Class A",002607,0.27%
"CSC Financial Co., Ltd. Class A",601066,0.22%
"Foxconn Industrial Internet Co., Ltd. Class A",601138,0.21%
"Beijing-Shanghai High-Speed Railway Co., Ltd. Class A",601816,0.2%
China CITIC Bank Corporation Ltd Class A,601998,0.19%
