MLPX: Global X MLP & Energy Infrastructure ETF
Inception Date: 2013-08-06
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	570237
Shares Outstanding: 21151000
Expense Ratio: 0.45%
Tracks This Index: Solactive MLP & Energy Infrastructure Index
ETFdb.com Category: MLPs
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/MLPX


Holding,Symbol,Weighting
Enbridge Inc.,ENB,9.15%
Kinder Morgan Inc Class P,KMI,8.46%
TC Energy Corporation,TRP,7.94%
"ONEOK, Inc.",OKE,7.66%
"Williams Companies, Inc.",WMB,7.35%
Pembina Pipeline Corporation,PPL,6.15%
Targa Resources Corp.,TRGP,5.22%
Antero Midstream Corp.,AM,4.91%
"Energy Transfer, L.P.",ET,4.68%
"Cheniere Energy, Inc.",LNG,4.68%
Equitrans Midstream Corp.,ETRN,4.64%
"Magellan Midstream Partners, L.P.",MMP,4.32%
Enterprise Products Partners L.P.,EPD,4.3%
EnLink Midstream LLC,ENLC,3.96%
MPLX LP,MPLX,3.44%
Plains GP Holdings LP Class A,PAGP,3.28%
Archrock Inc.,AROC,2.87%
"Plains All American Pipeline, L.P.",PAA,1.85%
Western Midstream Partners LP,WES,1.3%
"TC PipeLines, LP",TCP,0.84%
DCP Midstream LP,DCP,0.79%
Phillips 66 Partners LP,PSXP,0.73%
"Cheniere Energy Partners, L.P.",CQP,0.64%
Shell Midstream Partners LP,SHLX,0.58%
Enable Midstream Partners LP,ENBL,0.22%
U.S. Dollar,Other,0.02%
