XME: SPDR S&P Metals & Mining ETF
Inception Date: 2006-06-19
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	948782
Shares Outstanding: 28200000
Expense Ratio: 0.35%
Tracks This Index: S&P Metals & Mining Select Industry Index
ETFdb.com Category: Materials
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XME


Holding,Symbol,Weighting
Hecla Mining Company,HL,5.57%
"Coeur Mining, Inc.",CDE,5.3%
"Warrior Met Coal, Inc.",HCC,4.79%
Cleveland-Cliffs Inc,CLF,4.68%
"Freeport-McMoRan, Inc.",FCX,4.62%
Kaiser Aluminum Corporation,KALU,4.57%
Carpenter Technology Corporation,CRS,4.51%
Commercial Metals Company,CMC,4.51%
Newmont Corporation,NEM,4.45%
Allegheny Technologies Incorporated,ATI,4.43%
Alcoa Corporation,AA,4.41%
"Compass Minerals International, Inc.",CMP,4.38%
"Worthington Industries, Inc.",WOR,4.37%
Reliance Steel & Aluminum Co.,RS,4.32%
Arconic Corp.,ARNC,4.3%
"Royal Gold, Inc.",RGLD,4.25%
"Arch Resources, Inc. Class A",ARCH,4.2%
"Steel Dynamics, Inc.",STLD,4.12%
Nucor Corporation,NUE,4.11%
Century Aluminum Company,CENX,4.02%
United States Steel Corporation,X,4.0%
Materion Corporation,MTRN,3.2%
"Schnitzer Steel Industries, Inc. Class A",SCHN,2.79%
State Street Institutional Liquid Reserves Fund,SSIXX,0.09%
