IDHQ: Invesco S&P International Developed Quality ETF
Inception Date: 2007-06-13
Fund Holdings as of: 2021-01-04
Total Assets Under Management (in thousands):	96878
Shares Outstanding: 3300000
Expense Ratio: 0.29%
Tracks This Index: S&P BMI International Developed High Quality Rankings Index
ETFdb.com Category: Foreign Large Cap Equities
Issuer: Invesco
Structure: ETF
ETF Home Page: https://etfdb.com/etf/IDHQ


Holding,Symbol,Weighting
Nestle S.A.,NESN,5.11%
ASML Holding NV,ASML,5.03%
Novartis AG,NOVN,5.01%
Roche Holding Ltd,ROG,4.95%
Unilever PLC,ULVR,4.04%
Novo Nordisk A/S Class B,NOVO.B,3.0%
Sanofi,SAN,2.77%
CSL Limited,CSL,2.17%
Rio Tinto plc,RIO,1.85%
"Nintendo Co., Ltd.",7974,1.85%
BHP Group Ltd,BHP,1.77%
"Daiichi Sankyo Company, Limited",4568,1.65%
Tokyo Electron Ltd.,8035,1.59%
Hong Kong Exchanges & Clearing Ltd.,388,1.55%
Canadian National Railway Company,CNR,1.54%
ABB Ltd.,ABBN,1.5%
HOYA CORPORATION,7741,1.38%
"DAIKIN INDUSTRIES, LTD.",6367,1.33%
Adyen NV,ADYEN,1.24%
Canadian Pacific Railway Limited,CP,1.08%
Lonza Group AG,LONN,1.04%
Prosus N.V. Class N,PRX,0.99%
Kone Oyj Class B,KNEBV,0.92%
Hermes International SCA,RMS,0.85%
SMC Corporation,6273,0.85%
"Chugai Pharmaceutical Co., Ltd.",4519,0.83%
Fortescue Metals Group Ltd,FMG,0.77%
Telefonaktiebolaget LM Ericsson Class B,ERIC.B,0.72%
Geberit AG,GEBN,0.72%
Atlas Copco AB Class A,ATCO.A,0.71%
"Celltrion, Inc.",068270,0.69%
Ferrari NV,RACE,0.67%
Neste Corporation,NESTE,0.67%
Alimentation Couche-Tard Inc. Class B,ATD.B,0.63%
Wolters Kluwer NV,WKL,0.6%
Genmab A/S,GMAB,0.58%
Partners Group Holding AG,PGHN,0.57%
Legal & General Group Plc,LGEN,0.55%
"Seven & I Holdings Co., Ltd.",3382,0.54%
Akzo Nobel N.V.,AKZA,0.53%
Coloplast A/S Class B,COLO.B,0.52%
Goodman Group,GMG,0.52%
Sandvik AB,SAND,0.52%
"Eisai Co., Ltd.",4523,0.51%
Japan Tobacco Inc.,2914,0.46%
Sampo Oyj Class A,SAMPO,0.46%
OMRON Corporation,6645,0.45%
"Secom Co., Ltd.",9735,0.45%
"Nitori Holdings Co., Ltd.",9843,0.44%
Aviva plc,AV,0.43%
BAE Systems plc,BA,0.43%
Wheaton Precious Metals Corp,WPM,0.43%
Essity AB Class B,ESSITY.B,0.43%
"Nomura Research Institute,Ltd.",4307,0.43%
TDK Corporation,6762,0.43%
Shimano Inc.,7309,0.42%
Check Point Software Technologies Ltd.,CHKP,0.41%
Kinnevik AB Class B,KINV.B,0.41%
Fisher & Paykel Healthcare Corporation Limited,FPH,0.41%
Imperial Brands PLC,IMB,0.41%
Aristocrat Leisure Limited,ALL,0.39%
UPM-Kymmene Oyj,UPM,0.37%
"ONO Pharmaceutical Co., Ltd.",4528,0.35%
CLP Holdings Limited,2,0.34%
Carlsberg A/S Class B,CARL.B,0.34%
"Sompo Holdings,Inc.",8630,0.33%
"Japan Exchange Group, Inc.",8697,0.32%
"MS&AD Insurance Group Holdings, Inc.",8725,0.32%
Lasertec Corp.,6920,0.32%
"NEXON Co., Ltd.",3659,0.32%
Novozymes A/S Class B,NZYM.B,0.31%
FinecoBank SpA,FBK,0.31%
"Shionogi & Co., Ltd.",4507,0.31%
Makita Corporation,6586,0.31%
Nihon M&A Center Inc.,2127,0.3%
Croda International Plc,CRDA,0.3%
3i Group plc,III,0.3%
Nitto Denko Corp.,6988,0.3%
NCsoft Corporation,036570,0.3%
"OBIC Co., Ltd.",4684,0.29%
"Sekisui House, Ltd.",1928,0.29%
Evolution Gaming Group AB,EVO,0.28%
Intertek Group plc,ITRK,0.27%
Persimmon Plc,PSN,0.26%
"SAMSUNG BIOLOGICS Co., Ltd.",207940,0.26%
"Ajinomoto Co., Inc.",2802,0.25%
Alibaba Health Information Technology Ltd.,241,0.25%
Kirkland Lake Gold Ltd.,KL,0.25%
Schindler Holding AG Pref,SCHP,0.24%
Brambles Limited,BXB,0.24%
Epiroc AB Class A,EPI.A,0.24%
ASX Limited,ASX,0.23%
Sage Group plc,SGE,0.23%
Auto Trader Group PLC,AUTO,0.23%
Spirax-Sarco Engineering PLC,SPX,0.23%
Porsche Automobil Holding SE Pref,PAH3,0.22%
Disco Corporation,6146,0.22%
Sartorius Stedim Biotech SA,DIM,0.22%
Shimadzu Corporation,7701,0.22%
"Sumitomo Metal Mining Co., Ltd.",5713,0.22%
"Meiji Holdings Co., Ltd.",2269,0.22%
Mondi plc,MNDI,0.22%
Kinross Gold Corporation,K,0.21%
Trend Micro Incorporated,4704,0.21%
St. James\'s Place Plc,STJ,0.21%
Endesa S.A.,ELE,0.21%
Berkeley Group Holdings plc,BKG,0.2%
Nissan Chemical Corporation,4021,0.2%
Insurance Australia Group Limited,IAG,0.2%
TOTO Ltd,5332,0.2%
ICON Plc,ICLR,0.2%
KT & G Corporation,033780,0.19%
Elisa Oyj Class A,ELISA,0.19%
Yamaha Corporation,7951,0.19%
Medibank Private Ltd.,MPL,0.19%
"Daito Trust Construction Co., Ltd.",1878,0.19%
a2 Milk Company Ltd.,ATM,0.18%
"Yakult Honsha Co., Ltd.",2267,0.17%
B2Gold Corp.,BTO,0.17%
Phoenix Group Holdings plc,PHNX,0.17%
"Nissin Foods Holdings Co., Ltd.",2897,0.16%
Magellan Financial Group Ltd,MFG,0.16%
"Rohm Co., Ltd.",6963,0.16%
"MonotaRO Co., Ltd.",3064,0.16%
TAISEI CORP,1801,0.16%
Ritchie Bros. Auctioneers Incorporated,RBA,0.16%
Orion Oyj Class B,ORNBV,0.15%
Hargreaves Lansdown plc,HL,0.15%
"T&D Holdings, Inc.",8795,0.15%
B&M European Value Retail SA,BME,0.15%
Taylor Wimpey plc,TW,0.15%
Great-West Lifeco Inc.,GWO,0.15%
Obayashi Corporation,1802,0.15%
"Kobayashi Pharmaceutical Co., Ltd.",4967,0.15%
CCL Industries Inc. Class B,CCL.B,0.14%
"Kyowa Kirin Co., Ltd.",4151,0.14%
"Capcom Co., Ltd.",9697,0.14%
Spark New Zealand Limited,SPK,0.14%
DS Smith Plc,SMDS,0.14%
REA Group Ltd,REA,0.14%
Hikma Pharmaceuticals Plc,HIK,0.14%
"Santen Pharmaceutical Co., Ltd.",4536,0.14%
M&G Plc,MNG,0.13%
Azbil Corporation,6845,0.13%
AGL Energy Limited,AGL,0.13%
Avast Plc,AVST,0.13%
Otsuka Corporation,4768,0.13%
Aurizon Holdings Ltd.,AZJ,0.12%
Pigeon Corporation,7956,0.12%
VERBUND AG Class A,VER,0.12%
"Dai Nippon Printing Co., Ltd.",7912,0.11%
Peptidream Inc.,4587,0.11%
Shimizu Corporation,1803,0.11%
Getinge AB Class B,GETI.B,0.11%
"Brother Industries, Ltd.",6448,0.11%
"Toyo Suisan Kaisha, Ltd.",2875,0.11%
DiaSorin S.p.A.,DIA,0.11%
Onex Corporation,ONEX,0.11%
Recordati Industria Chimica e Farmaceutica S.p.A.,REC,0.11%
Tryg A/S,TRYG,0.11%
