XLI: Industrial Select Sector SPDR Fund
Inception Date: 1998-12-16
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	15765300
Shares Outstanding: 182526000
Expense Ratio: 0.13%
Tracks This Index: Industrial Select Sector Index
ETFdb.com Category: Industrials Equities
Issuer: State Street SPDR
Structure: ETF
ETF Home Page: https://etfdb.com/etf/XLI


Holding,Symbol,Weighting
Honeywell International Inc.,HON,5.61%
Union Pacific Corporation,UNP,5.27%
"United Parcel Service, Inc. Class B",UPS,4.53%
Boeing Company,BA,4.27%
Raytheon Technologies Corporation,RTX,4.08%
3M Company,MMM,3.79%
Caterpillar Inc.,CAT,3.72%
General Electric Company,GE,3.56%
Lockheed Martin Corporation,LMT,3.29%
Deere & Company,DE,3.17%
CSX Corporation,CSX,2.61%
FedEx Corporation,FDX,2.36%
Norfolk Southern Corporation,NSC,2.27%
Illinois Tool Works Inc.,ITW,2.21%
Emerson Electric Co.,EMR,1.81%
Eaton Corp. Plc,ETN,1.8%
Northrop Grumman Corporation,NOC,1.78%
"Waste Management, Inc.",WM,1.72%
"Roper Technologies, Inc.",ROP,1.7%
L3Harris Technologies Inc,LHX,1.49%
Parker-Hannifin Corporation,PH,1.32%
Trane Technologies plc,TT,1.31%
General Dynamics Corporation,GD,1.3%
Verisk Analytics Inc,VRSK,1.27%
TransDigm Group Incorporated,TDG,1.27%
Johnson Controls International plc,JCI,1.27%
Cummins Inc.,CMI,1.26%
IHS Markit Ltd.,INFO,1.26%
Cintas Corporation,CTAS,1.17%
Carrier Global Corp.,CARR,1.16%
PACCAR Inc,PCAR,1.12%
"Rockwell Automation, Inc.",ROK,1.1%
"Stanley Black & Decker, Inc.",SWK,1.08%
Fastenal Company,FAST,1.05%
"AMETEK, Inc.",AME,1.05%
Southwest Airlines Co.,LUV,1.03%
Otis Worldwide Corporation,OTIS,1.03%
"Copart, Inc.",CPRT,0.99%
"Delta Air Lines, Inc.",DAL,0.96%
Fortive Corp.,FTV,0.9%
Equifax Inc.,EFX,0.88%
"Republic Services, Inc.",RSG,0.76%
Kansas City Southern,KSU,0.72%
"Old Dominion Freight Line, Inc.",ODFL,0.71%
"W.W. Grainger, Inc.",GWW,0.69%
Xylem Inc.,XYL,0.69%
Dover Corporation,DOV,0.68%
Ingersoll Rand Inc.,IR,0.64%
"United Rentals, Inc.",URI,0.63%
"Expeditors International of Washington, Inc.",EXPD,0.61%
IDEX Corporation,IEX,0.57%
Masco Corporation,MAS,0.54%
Teledyne Technologies Incorporated,TDY,0.54%
Jacobs Engineering Group Inc.,J,0.53%
Westinghouse Air Brake Technologies Corporation,WAB,0.49%
"C.H. Robinson Worldwide, Inc.",CHRW,0.48%
"United Airlines Holdings, Inc.",UAL,0.48%
"Fortune Brands Home & Security, Inc.",FBHS,0.45%
"J.B. Hunt Transport Services, Inc.",JBHT,0.43%
Textron Inc.,TXT,0.42%
Howmet Aerospace Inc.,HWM,0.42%
Allegion PLC,ALLE,0.4%
"Quanta Services, Inc.",PWR,0.37%
"American Airlines Group, Inc.",AAL,0.36%
Snap-on Incorporated,SNA,0.35%
Pentair plc,PNR,0.33%
"Rollins, Inc.",ROL,0.33%
Nielsen Holdings Plc,NLSN,0.28%
A. O. Smith Corporation,AOS,0.28%
Robert Half International Inc.,RHI,0.27%
"Huntington Ingalls Industries, Inc.",HII,0.26%
"Alaska Air Group, Inc.",ALK,0.24%
Flowserve Corporation,FLS,0.18%
State Street Institutional Liquid Reserves Fund,SSIXX,0.09%
