LIT: Global X Lithium ETF
Inception Date: 2010-07-22
Fund Holdings as of: 2020-12-31
Total Assets Under Management (in thousands):	2015410
Shares Outstanding: 32675000
Expense Ratio: 0.75%
Tracks This Index: Solactive Global Lithium Index
ETFdb.com Category: Large Cap Blend Equities
Issuer: Global X
Structure: ETF
ETF Home Page: https://etfdb.com/etf/LIT


Holding,Symbol,Weighting
Albemarle Corporation,ALB,11.62%
"Ganfeng Lithium Co., Ltd. Class A",002460,6.12%
Tesla Inc,TSLA,5.38%
"Samsung SDI Co., Ltd",006400,5.29%
"Contemporary Amperex Technology Co., Ltd. Class A",300750,5.28%
BYD Company Limited Class H,1211,5.25%
EVE Energy Co. Ltd. Class A,300014,5.1%
Panasonic Corporation,6752,4.67%
LG Chem Ltd.,051910,4.56%
"Yunnan Energy New Material Co., Ltd. Class A",002812,4.39%
Sociedad Quimica Y Minera De Chile S.A. Sponsored ADR Pfd Class B,SQM,4.36%
Wuxi Lead Intelligent Equipment Co. Ltd. Class A,300450,4.26%
NAURA Technology Group Co Ltd Class A,002371,3.58%
"SUNWODA Electronic Co., Ltd. Class A",300207,3.39%
Mineral Resources Limited,MIN,3.18%
EnerSys,ENS,2.56%
"Shenzhen Capchem Technology Co., Ltd. Class A",300037,2.28%
"Beijing Easpring Material Technology Co., Ltd. Class A",300073,2.13%
Livent Corporation,LTHM,2.02%
Varta AG,VAR1,1.81%
GS Yuasa Corporation,6674,1.59%
"Shanghai Putailai New Energy Technology Co., Ltd. Class A",603659,1.44%
Simplo Technology Co. Ltd.,6121,1.36%
Tianneng Power International Limited,819,1.18%
"Shenzhen Yinghe Technology Co., Ltd. Class A",300457,1.11%
"L & F Co., Ltd.",066970,0.83%
Pilbara Minerals Limited,PLS,0.78%
Orocobre Limited,ORE,0.74%
AMG Advanced Metallurgical Group N.V.,AMG,0.63%
"Iljin Materials Co., Ltd.",020150,0.62%
Galaxy Resources Limited,GXY,0.5%
Lithium Americas Corp.,LAC,0.38%
Dynapack International Technology Corporation,3211,0.27%
U.S. Dollar,Other,0.25%
Akasol AG,ASL,0.22%
ioneer Limited,INR,0.21%
W-SCOPE Corporation.,6619,0.21%
"VITZROCELL Co., Ltd.",082920,0.14%
"Power Logics Co., Ltd.",047310,0.14%
Honbridge Holdings Limited,8137,0.13%
Pilbara Minerals Ltd TEMP,Other,0.05%
Nemaska Lithium Inc.,NMX,0.0%
